match_key,context_source_count,line_family_count,line_source_count,line_snapshot_count,line_snapshot_count_6h,agreement_score,provider_conflict_score,has_weather,has_lineups,has_injuries,has_news,steam_score,best_market_movement,context_sources,line_sources,line_families
soccer|darwin olympic|hellenic|2026-06-10,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|north brisbane|springfield united|2026-06-10,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|newmarket|north pine|2026-06-10,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|belconnen|canberra white|2026-06-10,2,6,1,76,76,0.5982,0.4018,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""teamTotals""]"
soccer|canberra croatia|queanbeyan city|2026-06-10,2,6,1,80,80,0.7187,0.2813,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""teamTotals""]"
soccer|canberra juventus|canberra ol|2026-06-10,2,6,1,78,78,0.7552,0.2448,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""teamTotals""]"
soccer|o connor knights|tigers|2026-06-10,1,7,1,80,80,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|monaro p|tuggeranong|2026-06-10,2,6,1,76,76,0.7052,0.2948,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""teamTotals""]"
soccer|raiders|sydney olympic|2026-06-10,2,7,1,104,104,0.8473,0.1527,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|eastern suburbs|wolves|2026-06-10,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|ipswich|robina city|2026-06-10,2,6,1,73,73,0.8833,0.1167,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""teamTotals""]"
