match_key,context_source_count,line_family_count,line_source_count,line_snapshot_count,line_snapshot_count_6h,agreement_score,provider_conflict_score,has_weather,has_lineups,has_injuries,has_news,steam_score,best_market_movement,context_sources,line_sources,line_families
soccer|al ahli wad medani|al hilal port sudan|2026-06-05,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|hay al wadi|hilal el fasher|2026-06-05,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|dukla praha 2|pisek|2026-06-05,2,0,0,0,0,0.9898,0.0102,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|dukla prague b|pisek|2026-06-05,1,6,1,110,110,,,False,False,False,False,,,"[""openligadb""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""doubleChance"", ""spreads"", ""totals"", ""btts""]"
soccer|armenia|kazakhstan|2026-06-05,3,7,2,152,152,0.8081,0.1919,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""dnb"", ""doubleChance"", ""totals"", ""btts"", ""teamTotals"", ""spreads""]"
soccer|azerbaijan|hungary|2026-06-05,3,7,1,148,148,0.7533,0.2467,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|finland|slovakia|2026-06-05,2,7,1,156,156,0.9811,0.0189,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|belarus|kazakhstan|2026-06-05,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|loko vltavin|viktoria plzen 2|2026-06-05,2,0,0,0,0,0.9898,0.0102,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|humpolec|lisen 2|2026-06-05,2,0,0,0,0,0.9898,0.0102,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|loko prague|viktoria plzen b|2026-06-05,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|humpolec|sk artis b|2026-06-05,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|india|tajikistan|2026-06-05,3,7,2,356,356,0.8973,0.1027,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|nigeria|senegal|2026-06-05,2,6,1,125,125,0.7879,0.2121,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""doubleChance"", ""spreads"", ""totals"", ""btts""]"
soccer|bosnia herzegovina|lithuania|2026-06-05,2,7,1,148,148,0.8699,0.1301,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|bulgaria|gibraltar|2026-06-05,1,5,1,22,22,,,False,False,False,False,,,"[""openligadb""]","[""odds_api_io""]","[""doubleChance"", ""totals"", ""h2h"", ""btts"", ""spreads""]"
soccer|moldova|romania|2026-06-05,2,7,1,139,139,0.9145,0.0855,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
