match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|kings kuopio|yllatys|2026-06-05,odds_api_io,69924508,soccer,Finland - Kolmonen,Kings SC Kuopio,Yllatys,2026-06-05T16:45:00+00:00,mid,"{""competition"": ""Finland - Kolmonen"", ""odds_api_io_id"": 69924508, ""raw_event"": {""away"": ""Yllatys"", ""awayId"": 1131349, ""date"": ""2026-06-05T16:45:00Z"", ""home"": ""Kings SC Kuopio"", ""homeId"": 22389, ""id"": 69924508, ""league"": {""name"": ""Finland - Kolmonen"", ""slug"": ""finland-kolmonen""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|saint veit|vst voelkermarkt|2026-06-05,odds_api_io,61898680,soccer,"Austria Amateur - Karnten, Karntner Liga",SC St. Veit,VST Voelkermarkt,2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Karnten, Karntner Liga"", ""odds_api_io_id"": 61898680, ""raw_event"": {""away"": ""VST Voelkermarkt"", ""awayId"": 211910, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""SC St. Veit"", ""homeId"": 548487, ""id"": 61898680, ""league"": {""name"": ""Austria Amateur - Karnten, Karntner Liga"", ""slug"": ""austria-amateur-karnten-karntner-liga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|ask ebreichsdorf|zwettl|2026-06-05,odds_api_io,61909688,soccer,"Austria Amateur - Niederosterreich, 1. Landesliga",ASK Ebreichsdorf,SC Zwettl,2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Niederosterreich, 1. Landesliga"", ""odds_api_io_id"": 61909688, ""raw_event"": {""away"": ""SC Zwettl"", ""awayId"": 2074, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""ASK Ebreichsdorf"", ""homeId"": 210362, ""id"": 61909688, ""league"": {""name"": ""Austria Amateur - Niederosterreich, 1. Landesliga"", ""slug"": ""austria-amateur-niederosterreich-1-landesliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,dnb,SC Zwettl (0),away,away,,,Bet365,odds_api_io,59.93,33.6,26.85,,,60.23,,,h2h_ensemble,43.715,1.379,2.062,,sstats_form,,,,,,,,
soccer|edelweiss linz|sedda bad schallerbach|2026-06-05,odds_api_io,61910900,soccer,"Austria Amateur - Oberosterreich, OO Liga",Edelweiss Linz,Sedda Bad Schallerbach,2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Oberosterreich, OO Liga"", ""odds_api_io_id"": 61910900, ""raw_event"": {""away"": ""Sedda Bad Schallerbach"", ""awayId"": 6282, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""Edelweiss Linz"", ""homeId"": 359244, ""id"": 61910900, ""league"": {""name"": ""Austria Amateur - Oberosterreich, OO Liga"", ""slug"": ""austria-amateur-oberosterreich-oo-liga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|union mondsee|vorwarts steyr|2026-06-05,odds_api_io,61910896,soccer,"Austria Amateur - Oberosterreich, OO Liga",Vorwarts Steyr,Union Mondsee,2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Oberosterreich, OO Liga"", ""odds_api_io_id"": 61910896, ""raw_event"": {""away"": ""Union Mondsee"", ""awayId"": 460057, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""Vorwarts Steyr"", ""homeId"": 34978, ""id"": 61910896, ""league"": {""name"": ""Austria Amateur - Oberosterreich, OO Liga"", ""slug"": ""austria-amateur-oberosterreich-oo-liga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|ask voitsberg|wolfsberger a|2026-06-05,odds_api_io,61466421,soccer,Austria Amateur - Regionalliga Centre,ASK Voitsberg,Wolfsberger AC (A),2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Regionalliga Centre"", ""odds_api_io_id"": 61466421, ""raw_event"": {""away"": ""Wolfsberger AC (A)"", ""awayId"": 357068, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""ASK Voitsberg"", ""homeId"": 2081, ""id"": 61466421, ""league"": {""name"": ""Austria Amateur - Regionalliga Centre"", ""slug"": ""austria-amateur-regionalliga-centre""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|usv saint anna am aigen|wohnbau dietach|2026-06-05,odds_api_io,61466423,soccer,Austria Amateur - Regionalliga Centre,USV St. Anna am Aigen,Wohnbau Dietach,2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Regionalliga Centre"", ""odds_api_io_id"": 61466423, ""raw_event"": {""away"": ""Wohnbau Dietach"", ""awayId"": 732991, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""USV St. Anna am Aigen"", ""homeId"": 364778, ""id"": 61466423, ""league"": {""name"": ""Austria Amateur - Regionalliga Centre"", ""slug"": ""austria-amateur-regionalliga-centre""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше 2.5,,,2.5,,,,,45.46,41.96,,,76.1,,,controlled_consensus_rescue,90.1,,,,,,,,,,,,
soccer|schladming|sv pachern|2026-06-05,odds_api_io,61902084,soccer,"Austria Amateur - Steiermark, Landesliga",FC Schladming,SV Pachern,2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Steiermark, Landesliga"", ""odds_api_io_id"": 61902084, ""raw_event"": {""away"": ""SV Pachern"", ""awayId"": 374778, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""FC Schladming"", ""homeId"": 378078, ""id"": 61902084, ""league"": {""name"": ""Austria Amateur - Steiermark, Landesliga"", ""slug"": ""austria-amateur-steiermark-landesliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|ask koflach|ilzer sv|2026-06-05,odds_api_io,61902090,soccer,"Austria Amateur - Steiermark, Landesliga",Ilzer SV,ASK Koflach,2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Steiermark, Landesliga"", ""odds_api_io_id"": 61902090, ""raw_event"": {""away"": ""ASK Koflach"", ""awayId"": 2101, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""Ilzer SV"", ""homeId"": 377136, ""id"": 61902090, ""league"": {""name"": ""Austria Amateur - Steiermark, Landesliga"", ""slug"": ""austria-amateur-steiermark-landesliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|fehring 1947|furstenfeld|2026-06-05,odds_api_io,61902086,soccer,"Austria Amateur - Steiermark, Landesliga",SC Furstenfeld,Fehring 1947,2026-06-05T17:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Steiermark, Landesliga"", ""odds_api_io_id"": 61902086, ""raw_event"": {""away"": ""Fehring 1947"", ""awayId"": 24735, ""date"": ""2026-06-05T17:00:00Z"", ""home"": ""SC Furstenfeld"", ""homeId"": 36905, ""id"": 61902086, ""league"": {""name"": ""Austria Amateur - Steiermark, Landesliga"", ""slug"": ""austria-amateur-steiermark-landesliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Fehring 1947,away,away,0.25,,Bet365,odds_api_io,52.18,51.44,51.28,,,53.09,,,market_simple_spreads,14.046,,,,market_signal,,insufficient_history,,,,,,
