match_key,context_source_count,line_family_count,line_source_count,line_snapshot_count,line_snapshot_count_6h,agreement_score,provider_conflict_score,has_weather,has_lineups,has_injuries,has_news,steam_score,best_market_movement,context_sources,line_sources,line_families
soccer|kings kuopio|yllatys|2026-06-05,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|saint veit|vst voelkermarkt|2026-06-05,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|ask ebreichsdorf|zwettl|2026-06-05,1,4,1,18,18,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|edelweiss linz|sedda bad schallerbach|2026-06-05,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|union mondsee|vorwarts steyr|2026-06-05,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|ask voitsberg|wolfsberger a|2026-06-05,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|usv saint anna am aigen|wohnbau dietach|2026-06-05,1,6,1,132,132,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts""]"
soccer|schladming|sv pachern|2026-06-05,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|ask koflach|ilzer sv|2026-06-05,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|fehring 1947|furstenfeld|2026-06-05,0,4,1,18,18,,,False,False,False,False,,,[],"[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|stadtwerke bruck mur|union rb weinland gamlitz|2026-06-05,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|fsc eggendorf hartberg 2|sv allerheiligen|2026-06-05,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|sv lebring|sv tillmitsch|2026-06-05,2,4,1,18,18,0.7288,0.2712,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|sv wildon|tus bad waltersdorf|2026-06-05,1,4,1,18,18,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|dsv leoben|usv gnas|2026-06-05,2,3,1,7,7,0.8476,0.1524,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""spreads"", ""totals""]"
soccer|chomutov|sk slany|2026-06-05,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|sk hranice|sk sigma olomouc b|2026-06-05,2,6,1,123,123,0.7771,0.2229,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""doubleChance"", ""spreads"", ""totals"", ""btts""]"
soccer|goerslev if|taarnby ff|2026-06-05,1,6,1,127,127,,,False,False,False,False,,,"[""openligadb""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""doubleChance"", ""spreads"", ""totals"", ""btts""]"
soccer|hobro ik 2|oks|2026-06-05,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|abo futbol|eupa|2026-06-05,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|abo futbol|pargas idrottsforening|2026-06-05,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|espoon palloseura reserves|etela espoon pallo|2026-06-05,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|bulgaria|moldova|2026-06-05,3,7,2,367,367,0.8775,0.1225,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|burkina faso|russia|2026-06-05,4,4,2,84,84,0.6786,0.3214,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats"", ""thesportsdb""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""spreads"", ""totals"", ""btts""]"
soccer|bangladesh|san marino|2026-06-05,4,7,2,337,337,0.8385,0.1615,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats"", ""thesportsdb""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|croatia|kosovo|2026-06-05,2,7,1,162,162,0.8688,0.1312,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|estonia|liechtenstein|2026-06-05,2,7,1,132,132,0.8558,0.1442,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|northern ireland|turkiye|2026-06-05,2,7,1,42,42,0.8365,0.1635,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|astrio|if boljan falkenberg|2026-06-05,1,7,1,215,215,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|galtabacks|jonsereds if|2026-06-05,2,7,1,223,223,0.7334,0.2666,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|landvetter is|vastra frolunda if|2026-06-05,2,7,1,219,219,0.9512,0.0488,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
