match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,selected_odds,selected_implied_probability,fair_odds_from_market,probability_used_for_ev,price_used_for_ev,canonical_adjusted_probability,integrity_status,integrity_reasons,integrity_report,raw_bucket_offers,fingerprint,prediction_id,publication_lifecycle_status,publication_lifecycle_stage,telegram_sent,status
soccer|brighton_hove_albion|troms_il|2026-08-27,soccer,Conference League,Brighton & Hove Albion,Tromsø IL,2026-08-27T18:30:00+00:00,totals,Меньше,totals|under|2.5|,2.67,2.575341619065769,0.37453183520599254,0.352113,0.352113,0.407578,0.388298,0.388298,3.6184999999999965,3.6755659999999857,74.7324,2,2,rescue_file_append_bridge,2.5,1.275,1.552,"[""mode=b_cover_market_promotion"", ""model=poisson_provider_xg_blended_with_market"", ""books=2"", ""odds_sources=2"", ""context_sources=2"", ""best_vs_median=0.00%"", ""rescue_file_append_bridge"", ""windowed_core_coverage=publish_allowed"", ""historical_calibration=-1.93pp"", ""quality_stage_gate_relief=post_calibration_probability_guard"", ""autonomous_safety=shadow_only_model_mode:rescue_file_append_bridge"", ""quality=quality_consensus_safe_relief""]","{""api_coverage_consensus_guard"": true, ""autonomous_publication_safety_passed"": false, ""autonomous_publication_safety_reasons"": [""shadow_only_model_mode:rescue_file_append_bridge""], ""bookmaker"": ""bzzoiro_detail"", ""bookmakers_or_price_confirmations_count"": 3, ""books"": [""bzzoiro_detail"", ""pari""], ""books_count"": 2, ""can_publish"": true, ""confirmation_sources"": [""bzzoiro"", ""day inventory"", ""sstats xg""], ""confirmation_sources_count"": 3, ""consensus_price_avg"": 2.67, ""consensus_price_median"": 2.67, ""context_index_bridge_keys"": [""soccer|brighton_hove_albion|troms_il|2026-08-27"", ""soccer|brighton hove albion|tromsø il|2026-08-27"", ""soccer|tromsø il|brighton hove albion|2026-08-27""], ""context_index_bridge_sources"": [""bzzoiro"", ""inventory_context"", ""model_xg"", ""odds_api_io"", ""providerdaydiscoverycanonicalpool"", ""sstats"", ""sstats_xg"", ""sstatsform"", ""weather""], ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""day_inventory"", ""inventory_context"", ""model_xg"", ""odds_api_io"", ""providerdaydiscoverycanonicalpool"", ""sstats"", ""sstats_xg"", ""sstatsform"", ""weather""], ""context_sources_basis"": [""confirmation_sources_count"", ""context_sources_count""], ""context_sources_count"": 11, ""declared_context_sources_count"": 11, ""declared_odds_sources_count"": 3, ""exact_books"": [""bzzoiro_detail"", ""pari""], ""exact_books_count"": 2, ""exact_market_names"": [], ""exact_odds_sources"": [""bzzoiro"", ""sstats_pari""], ""exact_odds_sources_count"": 2, ""exact_offers_count"": 4, ""exact_source_prices"": {""bzzoiro"": 2.84, ""sstats_pari"": 2.5}, ""forecast_market_movement"": ""publish_now_no_next_cron"", ""found_value"": true, ""found_value_but_blocked"": false, ""hours_to_kickoff"": -0.705, ""independent_odds_sources_count"": 2, ""inventory_context_fallback_used"": true, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": -0.614, ""score_delta"": -0.429, ""segments_used"": [""family:totals"", ""league:preferred"", ""context:unknown"", ""odds:2.05-2.74"", ""prob:40-45""]}, ""line_movement"": {""cron_interval_minutes"": 120, ""current_odds"": 2.67, ""eligible_previous_snapshot_at_utc"": null, ""has_next_regular_run_before_kickoff"": false, ""latest_snapshot_too_fresh_age_minutes"": null, ""latest_state_path"": "".data/line_history/latest.json"", ""latest_useful_run_at_utc"": ""2026-08-27T18:15:00+00:00"", ""lead_minutes"": -42.27, ""line_key"": ""soccer_brighton_hove_albion_troms_il_2026_08_27|totals|totals_under_2.5|2.5|"", ""line_move_pct"": 0.0, ""min_recheck_minutes"": 60.0, ""next_scheduled_run_at_utc"": ""2026-08-27T21:00:00+00:00"", ""no_more_cron_before_kickoff"": true, ""passed"": true, ""previous_odds"": null, ""previous_snapshot_age_minutes"": null, ""previous_snapshot_at_utc"": null, ""reasons"": [], ""snapshot_count"": 1, ""state_path"": "".data/line_history/2026-08-27.json"", ""status"": ""publish_now_no_next_cron""}, ""line_movement_lifecycle_status"": ""publish_now_no_next_cron"", ""line_sources"": [""b_cover_market_promotion"", ""book:bzzoiro_detail"", ""book:pari""], ""line_sources_count"": 3, ""market_move"": ""publish_now_no_next_cron"", ""market_movement"": ""publish_now_no_next_cron"", ""max_source_price"": 2.84, ""median_price"": 2.84, ""min_books"": 2, ""min_context_sources"": 1, ""min_odds_sources"": 1, ""min_source_price"": 2.5, ""named_odds_sources_count"": 2, ""odds_sources"": [""bzzoiro"", ""sstats_pari""], ""odds_sources_basis"": [""normalized_odds_source_lists"", ""raw_bucket_offers.sources""], ""odds_sources_count"": 2, ""prequality_canonical_edge_pp"": 5.5465, ""prequality_canonical_ev_pct"": 15.7522, ""price_sources_count"": 3, ""prices"": [2.84, 2.84, 2.84, 2.5], ""publication_lifecycle_gate"": {""candidate_key"": ""match_market:soccer|brighton_hove_albion|troms_il|2026-08-27|totals|totals under 2 5||2.5"", ""current_point"": 2.5, ""current_price"": 2.67, ""enabled"": true, ""first_seen"": true, ""immediate_before_next_run"": true, ""kickoff_utc"": ""2026-08-27T18:30:00+00:00"", ""next_regular_run_utc"": ""2026-08-27T21:12:16.191206+00:00"", ""now_utc"": ""2026-08-27T19:12:16.191206+00:00"", ""price_drift_tolerance_pct"": 1.0, ""run_interval_hours"": 2.0, ""stage"": ""ready_final_check"", ""state_path"": "".data/candidate-lifecycle-state.json"", ""value_still_positive"": true}, ""publication_lifecycle_stage"": ""telegram_sent"", ""publication_lifecycle_status"": ""telegram_sent"", ""publication_tier"": ""A"", ""publication_tier_passed"": true, ""publish_coverage_contract"": {""books"": [""bzzoiro_detail"", ""pari""], ""books_count"": 2, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""day_inventory"", ""inventory_context"", ""model_xg"", ""odds_api_io"", ""providerdaydiscoverycanonicalpool"", ""sstats"", ""sstats_xg"", ""sstatsform"", ""weather""], ""context_sources_basis"": [""confirmation_sources_count"", ""context_sources_count""], ""context_sources_count"": 11, ""declared_context_sources_count"": 11, ""declared_odds_sources_count"": 3, ""line_sources"": [""b_cover_market_promotion"", ""book:bzzoiro_detail"", ""book:pari""], ""line_sources_count"": 3, ""min_books"": 2, ""min_context_sources"": 1, ""min_odds_sources"": 1, ""named_odds_sources_count"": 2, ""odds_sources"": [""bzzoiro"", ""sstats_pari""], ""odds_sources_basis"": [""normalized_odds_source_lists"", ""raw_bucket_offers.sources""], ""odds_sources_count"": 2, ""price_sources_count"": 3}, ""publish_coverage_passed"": true, ""publish_coverage_reasons"": [], ""quality_consensus_safe_relief"": true, ""quality_reasons"": [""quality_consensus_safe_relief""], ""quality_score"": 72.777, ""quality_stage_gate_relief"": {""mode"": ""market_bridge_to_final_guards"", ""original_reason"": ""post_calibration_probability_guard""}, ""quality_status"": ""passed_quality_consensus_relief"", ""raw_bucket_offers"": [{""bookmaker"": ""bzzoiro_detail"", ""family"": ""totals"", ""point"": 2.5, ""price"": 2.84, ""selection"": ""under"", ""source"": ""bzzoiro""}, {""bookmaker"": ""bzzoiro_detail"", ""family"": ""totals"", ""point"": 2.5, ""price"": 2.84, ""selection"": ""under"", ""source"": ""bzzoiro""}, {""bookmaker"": ""bzzoiro_detail"", ""family"": ""totals"", ""point"": 2.5, ""price"": 2.84, ""selection"": ""under"", ""source"": ""bzzoiro""}, {""bookmaker"": ""pari"", ""family"": ""totals"", ""point"": 2.5, ""price"": 2.5, ""selection"": ""under"", ""source"": ""sstats_pari""}], ""rescue_file_append_bridge"": true, ""rules_line_movement_gate"": {""cron_interval_minutes"": 120, ""current_odds"": 2.67, ""eligible_previous_snapshot_at_utc"": ""2026-08-27T19:12:16.098530+00:00"", ""has_next_regular_run_before_kickoff"": false, ""latest_snapshot_too_fresh_age_minutes"": 0.0, ""latest_state_path"": "".data/line_history/latest.json"", ""latest_useful_run_at_utc"": ""2026-08-27T18:15:00+00:00"", ""lead_minutes"": -42.27, ""line_key"": ""soccer_brighton_hove_albion_troms_il_2026_08_27|totals|totals_under_2.5|2.5|"", ""line_move_pct"": 0.0, ""min_recheck_minutes"": 60.0, ""next_scheduled_run_at_utc"": ""2026-08-27T21:00:00+00:00"", ""no_more_cron_before_kickoff"": true, ""passed"": true, ""previous_odds"": 2.67, ""previous_snapshot_age_minutes"": 0.0, ""previous_snapshot_at_utc"": ""2026-08-27T19:12:16.098530+00:00"", ""reasons"": [], ""snapshot_count"": 2, ""state_path"": "".data/line_history/2026-08-27.json"", ""status"": ""movement_confirmed""}, ""selected_bookmaker"": ""bzzoiro_detail"", ""selected_source"": ""b_cover_market_promotion"", ""selected_vs_median_deviation_pct"": 0.0, ""source_price_dispersion_pct"": 12.7341, ""telegram_sent"": true, ""tier_a_bookmaker_context_quorum_passed"": true, ""tier_a_bookmaker_quorum_passed"": true, ""tier_a_strict_coverage_passed"": true, ""tier_b_bookmaker_context_quorum_passed"": true, ""tier_b_bookmaker_quorum_passed"": true, ""tier_b_confirmation_mode"": ""single_line_context_plus_two_books"", ""tier_b_strict_coverage_passed"": true, ""tier_confirmation_mode"": ""rules_ab_tier_contract"", ""tier_thresholds"": {""A"": {""min_bookmakers_or_price_confirmations"": 2, ""min_context_sources"": 2, ""min_independent_odds_sources"": 2, ""requires_movement_confirmed"": true}, ""B"": {""min_bookmakers_or_price_confirmations"": 2, ""min_context_sources"": 1, ""min_independent_odds_sources"": 1, ""requires_movement_confirmed"": true}}, ""time_bucket"": ""started"", ""windowed_core_coverage"": {""accepted"": true, ""bookmakers"": [""bzzoiro_detail"", ""pari""], ""books_count"": 2, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""core_provider_count"": 3, ""min_bookmakers"": 2, ""movement"": {""history_required"": false, ""next_cron_utc"": ""2026-08-27T21:00:00+00:00"", ""ok"": true, ""reason"": ""urgent_before_next_cron_or_too_little_recheck_lead""}, ""odds_sources"": [""b_cover_market_promotion""], ""price_confirmation_mode"": ""bookmakers"", ""reject_reasons"": [], ""stage"": ""candidate_audit_publish_block_only"", ""state_bridge"": {""applied"": true, ""before"": {""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""movement"": {""history_required"": false, ""next_cron_utc"": ""2026-08-27T21:00:00+00:00"", ""ok"": true, ""reason"": ""urgent_before_next_cron_or_too_little_recheck_lead""}, ""odds_sources"": [""b_cover_market_promotion""], ""reject_reasons"": []}, ""final_pre_kickoff_relief"": true, ""plan_match_key"": null}, ""window_index"": 0}}",bzzoiro_detail,"{""api_coverage_consensus"": {""consensus_price_avg"": 2.67, ""consensus_price_median"": 2.67, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""day_inventory"", ""odds_api_io"", ""sstats""], ""context_sources_count"": 5, ""exact_books"": [""bzzoiro_detail"", ""pari""], ""exact_books_count"": 2, ""exact_market_names"": [], ""exact_odds_sources"": [""bzzoiro"", ""sstats_pari""], ""exact_odds_sources_count"": 2, ""exact_offers_count"": 4, ""exact_source_prices"": {""bzzoiro"": 2.84, ""sstats_pari"": 2.5}, ""max_source_price"": 2.84, ""min_source_price"": 2.5, ""source_price_dispersion_pct"": 12.7341}, ""line_movement_guard"": {""cron_interval_minutes"": 120, ""current_edge_pp"": 5.546, ""current_ev_pct"": 15.752, ""current_odds"": 2.84, ""final_pre_kickoff_check"": true, ""has_next_regular_run_before_kickoff"": false, ""latest_useful_run_at_utc"": ""2026-08-27T18:10:00+00:00"", ""lead_minutes"": 77.65, ""line_move_pct"": 0.0, ""line_movement_lifecycle_status"": ""publish_now_no_next_cron"", ""next_scheduled_run_at_utc"": ""2026-08-27T19:00:00+00:00"", ""no_more_cron_before_kickoff"": true, ""passed"": true, ""previous_odds"": null, ""previous_snapshot_at_utc"": null, ""reasons"": []}, ""line_movement_lifecycle_status"": ""publish_now_no_next_cron"", ""market_move"": ""publish_now_no_next_cron"", ""model"": {""blended_probability"": 0.407578, ""lambda_away"": 1.552, ""lambda_home"": 1.275, ""market_probability"": 0.352113, ""mode"": ""poisson_provider_xg_blended_with_market"", ""model_weight"": 0.5, ""poisson_probability"": 0.463043, ""provider_xg_source"": ""last_games_form_goals""}, ""movement"": {""line_move_pct"": 0.0, ""market_move"": ""publish_now_no_next_cron"", ""previous_snapshot_at_utc"": null, ""snapshot_count"": 1, ""status"": ""publish_now_no_next_cron""}, ""prequality_canonical_value"": {""canonical_edge_pp"": 5.546532394366194, ""canonical_ev_pct"": 15.752151999999997, ""implied"": 0.35211267605633806, ""odds"": 2.84, ""probability"": 0.407578, ""raw_edge_pct"": 5.546, ""raw_ev_pct"": 15.752}, ""promotion"": {""canonical_edge_pp"": 5.546, ""canonical_ev_pct"": 15.752, ""created_at_utc"": ""2026-08-27T17:12:16.389182+00:00"", ""created_by"": ""build_b_cover_candidate_gap_report.py"", ""median_price"": 2.84, ""odds_sources"": [""bzzoiro"", ""sstats""], ""odds_sources_count"": 2, ""selected_price"": 2.84, ""selected_vs_median_deviation_pct"": 0.0}, ""publication_lifecycle"": {""failure_reason"": null, ""status"": ""telegram_sent"", ""telegram_sent"": true}, ""publication_lifecycle_gate"": {""candidate_key"": ""match_market:soccer|brighton_hove_albion|troms_il|2026-08-27|totals|totals under 2 5||2.5"", ""current_point"": 2.5, ""current_price"": 2.67, ""enabled"": true, ""first_seen"": true, ""immediate_before_next_run"": true, ""kickoff_utc"": ""2026-08-27T18:30:00+00:00"", ""next_regular_run_utc"": ""2026-08-27T21:12:16.191206+00:00"", ""now_utc"": ""2026-08-27T19:12:16.191206+00:00"", ""price_drift_tolerance_pct"": 1.0, ""run_interval_hours"": 2.0, ""stage"": ""ready_final_check"", ""state_path"": "".data/candidate-lifecycle-state.json"", ""value_still_positive"": true}, ""publication_tier_contract"": {""bookmakers_or_price_confirmations_count"": 3, ""books"": [""bzzoiro_detail"", ""pari""], ""books_count"": 2, ""can_publish"": true, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""day_inventory"", ""inventory_context"", ""model_xg"", ""odds_api_io"", ""providerdaydiscoverycanonicalpool"", ""sstats"", ""sstats_xg"", ""sstatsform"", ""weather""], ""context_sources_basis"": [""confirmation_sources_count"", ""context_sources_count""], ""context_sources_count"": 11, ""declared_context_sources_count"": 11, ""declared_odds_sources_count"": 3, ""found_value"": true, ""found_value_but_blocked"": false, ""line_movement"": {""cron_interval_minutes"": 120, ""current_odds"": 2.67, ""eligible_previous_snapshot_at_utc"": null, ""has_next_regular_run_before_kickoff"": false, ""latest_snapshot_too_fresh_age_minutes"": null, ""latest_state_path"": "".data/line_history/latest.json"", ""latest_useful_run_at_utc"": ""2026-08-27T18:15:00+00:00"", ""lead_minutes"": -42.27, ""line_key"": ""soccer_brighton_hove_albion_troms_il_2026_08_27|totals|totals_under_2.5|2.5|"", ""line_move_pct"": 0.0, ""min_recheck_minutes"": 60.0, ""next_scheduled_run_at_utc"": ""2026-08-27T21:00:00+00:00"", ""no_more_cron_before_kickoff"": true, ""passed"": true, ""previous_odds"": null, ""previous_snapshot_age_minutes"": null, ""previous_snapshot_at_utc"": null, ""reasons"": [], ""snapshot_count"": 1, ""state_path"": "".data/line_history/2026-08-27.json"", ""status"": ""publish_now_no_next_cron""}, ""line_sources"": [""b_cover_market_promotion"", ""book:bzzoiro_detail"", ""book:pari""], ""line_sources_count"": 3, ""min_books"": 2, ""min_context_sources"": 1, ""min_odds_sources"": 1, ""named_odds_sources_count"": 2, ""odds_sources"": [""bzzoiro"", ""sstats_pari""], ""odds_sources_basis"": [""normalized_odds_source_lists"", ""raw_bucket_offers.sources""], ""odds_sources_count"": 2, ""price_sources_count"": 3, ""publication_tier"": ""A"", ""publication_tier_passed"": true, ""tier_a_bookmaker_context_quorum_passed"": true, ""tier_a_bookmaker_quorum_passed"": true, ""tier_a_strict_coverage_passed"": true, ""tier_b_bookmaker_context_quorum_passed"": true, ""tier_b_bookmaker_quorum_passed"": true, ""tier_b_confirmation_mode"": ""single_line_context_plus_two_books"", ""tier_b_strict_coverage_passed"": true, ""tier_confirmation_mode"": ""rules_ab_tier_contract"", ""tier_thresholds"": {""A"": {""min_bookmakers_or_price_confirmations"": 2, ""min_context_sources"": 2, ""min_independent_odds_sources"": 2, ""requires_movement_confirmed"": true}, ""B"": {""min_bookmakers_or_price_confirmations"": 2, ""min_context_sources"": 1, ""min_independent_odds_sources"": 1, ""requires_movement_confirmed"": true}}}, ""publish_coverage_contract"": {""books"": [""bzzoiro_detail"", ""pari""], ""books_count"": 2, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""day_inventory"", ""inventory_context"", ""model_xg"", ""odds_api_io"", ""providerdaydiscoverycanonicalpool"", ""sstats"", ""sstats_xg"", ""sstatsform"", ""weather""], ""context_sources_basis"": [""confirmation_sources_count"", ""context_sources_count""], ""context_sources_count"": 11, ""declared_context_sources_count"": 11, ""declared_odds_sources_count"": 3, ""line_sources"": [""b_cover_market_promotion"", ""book:bzzoiro_detail"", ""book:pari""], ""line_sources_count"": 3, ""min_books"": 2, ""min_context_sources"": 1, ""min_odds_sources"": 1, ""named_odds_sources_count"": 2, ""odds_sources"": [""bzzoiro"", ""sstats_pari""], ""odds_sources_basis"": [""normalized_odds_source_lists"", ""raw_bucket_offers.sources""], ""odds_sources_count"": 2, ""price_sources_count"": 3}, ""quality"": {""calibration"": {""applied"": true, ""delta_probability"": -0.01928, ""raw_delta_probability"": -0.03506, ""segments_used"": [""family:totals"", ""league:preferred"", ""context:unknown"", ""odds:2.05-2.74"", ""prob:40-45""]}, ""evaluated_at"": ""2026-08-27T19:09:57.580242+00:00"", ""final_adjusted_probability"": 0.3883, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": -0.614, ""score_delta"": -0.429, ""segments_used"": [""family:totals"", ""league:preferred"", ""context:unknown"", ""odds:2.05-2.74"", ""prob:40-45""]}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-08-25"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.40758, ""original_reasons"": [], ""original_status"": ""passed_quality"", ""publication_score"": 30.776, ""quality_score"": 72.777, ""reasons"": [], ""relief"": true, ""segments"": [""family:totals"", ""market:totals:totals|under|2.5|"", ""league:preferred"", ""context:unknown"", ""bookmaker:bzzoiro_detail"", ""odds:2.05-2.74"", ""prob:40-45""], ""status"": ""passed_quality_consensus_relief""}, ""rules_line_movement_gate"": {""cron_interval_minutes"": 120, ""current_odds"": 2.67, ""eligible_previous_snapshot_at_utc"": ""2026-08-27T19:12:16.098530+00:00"", ""has_next_regular_run_before_kickoff"": false, ""latest_snapshot_too_fresh_age_minutes"": 0.0, ""latest_state_path"": "".data/line_history/latest.json"", ""latest_useful_run_at_utc"": ""2026-08-27T18:15:00+00:00"", ""lead_minutes"": -42.27, ""line_key"": ""soccer_brighton_hove_albion_troms_il_2026_08_27|totals|totals_under_2.5|2.5|"", ""line_move_pct"": 0.0, ""min_recheck_minutes"": 60.0, ""next_scheduled_run_at_utc"": ""2026-08-27T21:00:00+00:00"", ""no_more_cron_before_kickoff"": true, ""passed"": true, ""previous_odds"": 2.67, ""previous_snapshot_age_minutes"": 0.0, ""previous_snapshot_at_utc"": ""2026-08-27T19:12:16.098530+00:00"", ""reasons"": [], ""snapshot_count"": 2, ""state_path"": "".data/line_history/2026-08-27.json"", ""status"": ""movement_confirmed""}, ""rules_time_bucket"": {""bucket"": ""started"", ""hours_to_kickoff"": -0.7044983469444445}}",{},30.776,,,11.0,1.01,1085.4,units,low,False,2.67,0.37453183520599254,,0.407578,2.67,0.407578,api_coverage_consensus_checked,[],"{""api_coverage_consensus"": {""consensus_price_avg"": 2.67, ""consensus_price_median"": 2.67, ""exact_books"": [""bzzoiro_detail"", ""pari""], ""exact_books_count"": 2, ""exact_market_names"": [], ""exact_odds_sources"": [""bzzoiro"", ""sstats_pari""], ""exact_odds_sources_count"": 2, ""exact_offers_count"": 4, ""exact_source_prices"": {""bzzoiro"": 2.84, ""sstats_pari"": 2.5}, ""max_source_price"": 2.84, ""min_source_price"": 2.5, ""source_price_dispersion_pct"": 12.7341}}",[],soccer|brighton_hove_albion|troms_il|2026-08-27|totals|totals|under|2.5|||2.5|2026-08-27T18:30:00+00:00,soccer|brighton_hove_albion|troms_il|2026-08-27|totals|totals|under|2.5|||2.5|2026-08-27T18:30:00+00:00,telegram_sent,telegram_sent,True,pending
