match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,selected_odds,selected_implied_probability,fair_odds_from_market,probability_used_for_ev,price_used_for_ev,canonical_adjusted_probability,integrity_status,integrity_reasons,integrity_report,raw_bucket_offers,fingerprint,prediction_id
soccer|huesca|leganes|2026-05-18,soccer,Spain - LaLiga 2,CD Leganes,SD Huesca,2026-05-18T18:30:00+00:00,totals,Больше,over,3.295,2.223454087799643,0.30349013657056145,0.30893258254100125,0.30893258254100125,0.6985693308180368,0.4497506854254913,0.4497506854254913,14.081810288449004,48.192850847699376,73.69092301488944,3,2,xg_total,3.5,2.1,1.6,"[""mode=xg_total"", ""model=context_total_probability"", ""signals=xg+explicit"", ""consensus_fair_odds=3.24"", ""line=3.5"", ""context=ensemble:bzzoiro_prediction"", ""selected_book=Unibet"", ""selected_source=odds_api_io"", ""family_weight=0.96"", ""context_confidence=56.5"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+2.78%"", ""consensus_dispersion=1.59%"", ""windowed_core_coverage=publish_allowed"", ""windowed_core_coverage=publish_allowed"", ""historical_calibration=-3.80pp"", ""quality=bad_historical_segment_guard"", ""quality=quality_historical_guard_relief""]","{""adjusted_probability"": 0.4878, ""analysis_flags"": [""xg"", ""market""], ""analysis_points"": [""На ТБ 3.5 линия сейчас даёт около 30.9%, а модель поднимает вероятность до 48.8%. Запас +17.9 п.п. делает ставку на ТБ 3.5 интереснее рынка."", ""По ожидаемым голам матч тянет к 3.70 (2.10 : 1.60). Для линии 3.5 это уже профиль в пользу результативный сценария. Основной вклад в темп модель ждёт от CD Leganes."", ""Рынок идею подтверждает: линию держат уже 3 букмекеров (Bzzoiro, BzzoiroConsensus, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 2.8%.""], ""api_coverage_consensus_guard"": true, ""away_recent_count"": null, ""best_vs_consensus_edge_pct"": 2.776, ""books"": [""Bzzoiro"", ""BzzoiroConsensus"", ""Unibet""], ""consensus_dispersion_pct"": 1.588, ""consensus_price_avg"": 3.295, ""consensus_price_median"": 3.295, ""context_confidence"": 56.54, ""context_mode"": ""bzzoiro_prediction"", ""context_source"": ""ensemble"", ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""context_sources_count"": 4, ""exact_books"": [""bzzoiro"", ""bzzoiroconsensus"", ""unibet""], ""exact_books_count"": 3, ""exact_line_bookmakers"": [""bzzoiro"", ""bzzoiroconsensus"", ""unibet""], ""exact_line_bookmakers_count"": 3, ""exact_line_market_names"": [""Totals"", ""odds_over_35""], ""exact_line_offers_count"": 3, ""exact_line_prices"": [3.14, 3.45], ""exact_market_names"": [""Totals"", ""odds_over_35""], ""exact_odds_sources"": [""bzzoiro"", ""odds_api_io_account1""], ""exact_odds_sources_count"": 2, ""exact_offers_count"": 3, ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""exact_source_prices"": {""bzzoiro"": 3.14, ""odds_api_io_account1"": 3.45}, ""historical_segment_relief"": {""edge_pct"": 14.082, ""edge_tolerance_pp"": 0.35, ""min_context_sources"": 2, ""min_edge_pct"": 3.0, ""min_sources"": 2}, ""home_recent_count"": null, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": -1.224, ""score_delta"": -0.857, ""segments_used"": [""family:totals"", ""league:preferred"", ""context:ensemble"", ""prob:45-50""]}, ""line_move_pp"": null, ""line_sources"": [""bzzoiro"", ""odds_api_io""], ""market_movement"": ""insufficient_history"", ""market_probability"": 0.3089, ""market_signal_derived"": false, ""market_signal_history_ready"": false, ""market_signal_key"": ""totals|over|3.50|"", ""market_signal_observation_count"": 1, ""match_tier"": ""mid"", ""max_source_price"": 3.45, ""min_source_price"": 3.14, ""odds_sources_count"": 1, ""offers_seen"": 3, ""prequality_canonical_edge_pp"": 18.4281, ""prequality_canonical_ev_pct"": 60.7204, ""price_sources_count"": 1, ""probability_gap_pp"": 17.88, ""publish_coverage_contract"": {""books"": [""bzzoiro"", ""bzzoiroconsensus"", ""unibet""], ""books_count"": 3, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""context_sources_count"": 5, ""min_books"": 2, ""min_context_sources"": 2, ""min_odds_sources"": 2, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_count"": 2}, ""quality_reasons"": [""quality_historical_guard_relief""], ""quality_score"": 100.0, ""quality_status"": ""passed_quality_historical_relief"", ""raw_model_probability"": 0.6986, ""required_books"": 1, ""selected_bookmaker"": ""Unibet"", ""selected_price"": 3.45, ""selected_source"": ""odds_api_io"", ""source_price_dispersion_pct"": 9.4082, ""sources"": [""bzzoiro"", ""odds_api_io""], ""windowed_core_coverage"": {""accepted"": true, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""core_provider_count"": 3, ""movement"": {""history_required"": true, ""next_cron_utc"": ""2026-05-18T09:00:00+00:00"", ""ok"": true, ""reason"": ""movement_rechecked_across_cron_windows"", ""snapshot_count"": 2}, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""reject_reasons"": [], ""stage"": ""candidate_audit_publish_block_only"", ""state_bridge"": {""applied"": true, ""before"": {""context_sources"": [""bzzoiro"", ""odds_api_io"", ""sstats"", ""weather""], ""movement"": {""history_required"": true, ""next_cron_utc"": ""2026-05-18T09:00:00+00:00"", ""ok"": true, ""reason"": ""movement_rechecked_across_cron_windows"", ""snapshot_count"": 2}, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""reject_reasons"": []}, ""final_pre_kickoff_relief"": false, ""plan_match_key"": null}, ""window_index"": 3}}",Unibet,"{""api_coverage_consensus"": {""consensus_price_avg"": 3.295, ""consensus_price_median"": 3.295, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats""], ""context_sources_count"": 4, ""exact_books"": [""bzzoiro"", ""bzzoiroconsensus"", ""unibet""], ""exact_books_count"": 3, ""exact_market_names"": [""Totals"", ""odds_over_35""], ""exact_odds_sources"": [""bzzoiro"", ""odds_api_io_account1""], ""exact_odds_sources_count"": 2, ""exact_offers_count"": 3, ""exact_source_prices"": {""bzzoiro"": 3.14, ""odds_api_io_account1"": 3.45}, ""max_source_price"": 3.45, ""min_source_price"": 3.14, ""source_price_dispersion_pct"": 9.4082}, ""prequality_canonical_value"": {""canonical_edge_pp"": 18.428054885492983, ""canonical_ev_pct"": 60.720440847699386, ""implied"": 0.30349013657056145, ""odds"": 3.295, ""probability"": 0.4877706854254913, ""raw_edge_pct"": 18.428054885492983, ""raw_ev_pct"": 60.720440847699386}, ""publish_coverage_contract"": {""books"": [""bzzoiro"", ""bzzoiroconsensus"", ""unibet""], ""books_count"": 3, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""context_sources_count"": 5, ""min_books"": 2, ""min_context_sources"": 2, ""min_odds_sources"": 2, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_count"": 2}, ""quality"": {""calibration"": {""applied"": true, ""delta_probability"": -0.03802, ""raw_delta_probability"": -0.06913, ""segments_used"": [""family:totals"", ""league:preferred"", ""context:ensemble"", ""prob:45-50""]}, ""evaluated_at"": ""2026-05-18T07:04:15.438515+00:00"", ""final_adjusted_probability"": 0.44975, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": -1.224, ""score_delta"": -0.857, ""segments_used"": [""family:totals"", ""league:preferred"", ""context:ensemble"", ""prob:45-50""]}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-05-17"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.48777, ""publication_score"": 118.329, ""quality_score"": 100.0, ""reasons"": [""quality_historical_guard_relief""], ""segments"": [""family:totals"", ""market:totals:over"", ""league:preferred"", ""context:ensemble"", ""bookmaker:unibet"", ""odds:2.75-3.49"", ""prob:45-50""], ""status"": ""passed_quality_historical_relief""}}","{""confidence"": 75.4, ""context_depth_score"": 1.45, ""context_source"": ""ensemble"", ""flags"": [""xg"", ""market""], ""probability_gap_pp"": 17.88, ""sections"": {""edge"": ""На ТБ 3.5 линия сейчас даёт около 30.9%, а модель поднимает вероятность до 48.8%. Запас +17.9 п.п. делает ставку на ТБ 3.5 интереснее рынка."", ""market"": ""Рынок идею подтверждает: линию держат уже 3 букмекеров (Bzzoiro, BzzoiroConsensus, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 2.8%."", ""xg"": ""По ожидаемым голам матч тянет к 3.70 (2.10 : 1.60). Для линии 3.5 это уже профиль в пользу результативный сценария. Основной вклад в темп модель ждёт от CD Leganes.""}, ""summary_points"": [""На ТБ 3.5 линия сейчас даёт около 30.9%, а модель поднимает вероятность до 48.8%. Запас +17.9 п.п. делает ставку на ТБ 3.5 интереснее рынка."", ""По ожидаемым голам матч тянет к 3.70 (2.10 : 1.60). Для линии 3.5 это уже профиль в пользу результативный сценария. Основной вклад в темп модель ждёт от CD Leganes."", ""Рынок идею подтверждает: линию держат уже 3 букмекеров (Bzzoiro, BzzoiroConsensus, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 2.8%.""], ""total_xg"": 3.7}",118.329,61623906,,60.0,6.0,1000.0,units,high,False,3.295,0.30349013657056145,,0.4877706854254913,3.295,0.4877706854254913,api_coverage_consensus_checked,[],"{""api_coverage_consensus"": {""consensus_price_avg"": 3.295, ""consensus_price_median"": 3.295, ""exact_books"": [""bzzoiro"", ""bzzoiroconsensus"", ""unibet""], ""exact_books_count"": 3, ""exact_market_names"": [""Totals"", ""odds_over_35""], ""exact_odds_sources"": [""bzzoiro"", ""odds_api_io_account1""], ""exact_odds_sources_count"": 2, ""exact_offers_count"": 3, ""exact_source_prices"": {""bzzoiro"": 3.14, ""odds_api_io_account1"": 3.45}, ""max_source_price"": 3.45, ""min_source_price"": 3.14, ""source_price_dispersion_pct"": 9.4082}, ""books_count"": 3, ""exact_books_count"": 3, ""exact_line_bookmakers"": [""bzzoiro"", ""bzzoiroconsensus"", ""unibet""], ""exact_line_bookmakers_count"": 3, ""exact_line_market_names"": [""Totals"", ""odds_over_35""], ""exact_line_offers_count"": 3, ""exact_line_prices"": [3.14, 3.45], ""exact_price_dispersion_pct"": 9.873, ""exact_price_median"": 3.14, ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""exact_sources_count"": 2, ""family"": ""totals"", ""market_text_sample"": ""totals больше over unibet xg_total     odds_api_io    totals totals totals  over   totals odds_over_35 totals  over   totals odds_over_35 totals  over  "", ""point"": 3.5, ""price"": 3.45, ""price_dispersion_pct"": 9.873, ""selection"": ""over"", ""sources_count"": 1}","[{""bookmaker"": ""Unibet"", ""family"": ""totals"", ""market_key"": ""totals"", ""market_name"": ""Totals"", ""point"": 3.5, ""price"": 3.45, ""selection"": ""Over"", ""source"": ""odds_api_io"", ""source_event_id"": ""61623906"", ""team_side"": null}, {""bookmaker"": ""BzzoiroConsensus"", ""family"": ""totals"", ""market_key"": ""totals"", ""market_name"": ""odds_over_35"", ""point"": 3.5, ""price"": 3.14, ""selection"": ""Over"", ""source"": ""bzzoiro"", ""source_event_id"": null, ""team_side"": null}, {""bookmaker"": ""Bzzoiro"", ""family"": ""totals"", ""market_key"": ""totals"", ""market_name"": ""odds_over_35"", ""point"": 3.5, ""price"": 3.14, ""selection"": ""Over"", ""source"": ""bzzoiro"", ""source_event_id"": null, ""team_side"": null}]",soccer|huesca|leganes|2026-05-18|totals|over||3.5|2026-05-18T18:30:00+00:00,soccer|huesca|leganes|2026-05-18|totals|over||3.5|2026-05-18T18:30:00+00:00
