match_key,market_key,family,selection,point,team_side,best_price,consensus_fair_odds,books,sources,snapshots_count,dispersion_pct,steam_score
soccer|broadmeadow magic|maitland|2026-06-03,h2h|broadmeadow magic fc||home,h2h,Broadmeadow Magic FC,,home,34.0,31.9223,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,0.392,
soccer|broadmeadow magic|maitland|2026-06-03,h2h|draw||,h2h,Draw,,,17.0,15.3901,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,1.261,
soccer|broadmeadow magic|maitland|2026-06-03,h2h|maitland fc||away,h2h,Maitland FC,,away,1.035,1.0326,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,0.469,
soccer|broadmeadow magic|maitland|2026-06-03,dnb|broadmeadow magic fc|0.00|home,dnb,Broadmeadow Magic FC,0.0,home,29.0,21.3031,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,2.434,
soccer|broadmeadow magic|maitland|2026-06-03,dnb|maitland fc|0.00|away,dnb,Maitland FC,0.0,away,1.01,1.0074,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,0.493,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|broadmeadow magic fc|3.75|home,spreads,Broadmeadow Magic FC,3.75,home,1.95,1.95,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|maitland fc|-3.75|away,spreads,Maitland FC,-3.75,away,1.85,1.85,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,totals|over|4.75|,totals,Over,4.75,,1.825,1.825,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,totals|under|4.75|,totals,Under,4.75,,1.975,1.975,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,totals|over|2.50|,totals,Over,2.5,,1.111,1.1105,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,0.081,
soccer|broadmeadow magic|maitland|2026-06-03,totals|under|2.50|,totals,Under,2.5,,6.0,5.5241,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,2.941,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|broadmeadow magic fc|2.00|home,spreads,Broadmeadow Magic FC,2.0,home,5.5,5.5,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|maitland fc|-2.00|away,spreads,Maitland FC,-2.0,away,1.15,1.15,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|broadmeadow magic fc|2.25|home,spreads,Broadmeadow Magic FC,2.25,home,4.0,4.0,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|maitland fc|-2.25|away,spreads,Maitland FC,-2.25,away,1.23,1.23,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|broadmeadow magic fc|2.50|home,spreads,Broadmeadow Magic FC,2.5,home,3.3,3.3,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|maitland fc|-2.50|away,spreads,Maitland FC,-2.5,away,1.325,1.325,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|broadmeadow magic fc|2.75|home,spreads,Broadmeadow Magic FC,2.75,home,3.0,3.0,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|maitland fc|-2.75|away,spreads,Maitland FC,-2.75,away,1.375,1.375,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|broadmeadow magic fc|3.00|home,spreads,Broadmeadow Magic FC,3.0,home,2.75,2.6486,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,2.852,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|maitland fc|-3.00|away,spreads,Maitland FC,-3.0,away,1.73,1.5592,"[""Bet365"", ""Unibet""]","[""odds_api_io""]",2,12.372,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|broadmeadow magic fc|3.25|home,spreads,Broadmeadow Magic FC,3.25,home,2.35,2.35,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|maitland fc|-3.25|away,spreads,Maitland FC,-3.25,away,1.575,1.575,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|broadmeadow magic fc|3.50|home,spreads,Broadmeadow Magic FC,3.5,home,2.075,2.075,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|broadmeadow magic|maitland|2026-06-03,spreads|maitland fc|-3.50|away,spreads,Maitland FC,-3.5,away,1.725,1.725,"[""Bet365""]","[""odds_api_io""]",1,,
