match_key,market_key,family,selection,point,team_side,best_price,consensus_fair_odds,books,sources,snapshots_count,dispersion_pct,steam_score
soccer|js massira|union sportif amal tiznit|2026-06-07,spreads|js massira|-0.25|home,spreads,JS Massira,-0.25,home,1.97,1.9601,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,0.521,
soccer|js massira|union sportif amal tiznit|2026-06-07,spreads|union sportif amal tiznit|0.25|away,spreads,Union Sportif Amal Tiznit,0.25,away,1.86,1.8551,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,0.291,
soccer|js massira|union sportif amal tiznit|2026-06-07,totals|over|1.75|,totals,Over,1.75,,1.92,1.889,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,1.68,
soccer|js massira|union sportif amal tiznit|2026-06-07,totals|under|1.75|,totals,Under,1.75,,1.9,1.8852,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,0.844,
soccer|js massira|union sportif amal tiznit|2026-06-07,h2h|js massira||home,h2h,JS Massira,,home,2.38,2.38,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|js massira|union sportif amal tiznit|2026-06-07,h2h|draw||,h2h,Draw,,,2.76,2.76,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|js massira|union sportif amal tiznit|2026-06-07,h2h|union sportif amal tiznit||away,h2h,Union Sportif Amal Tiznit,,away,3.7,3.7,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|js massira|union sportif amal tiznit|2026-06-07,dnb|js massira|0.00|home,dnb,JS Massira,0.0,home,1.56,1.56,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|js massira|union sportif amal tiznit|2026-06-07,dnb|union sportif amal tiznit|0.00|away,dnb,Union Sportif Amal Tiznit,0.0,away,2.42,2.42,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|js massira|union sportif amal tiznit|2026-06-07,doubleChance|1x||,doubleChance,1X,,,1.3,1.3,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|js massira|union sportif amal tiznit|2026-06-07,doubleChance|12||,doubleChance,12,,,1.5,1.5,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|js massira|union sportif amal tiznit|2026-06-07,doubleChance|x2||,doubleChance,X2,,,1.62,1.62,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|js massira|union sportif amal tiznit|2026-06-07,spreads|js massira|0.00|home,spreads,JS Massira,0.0,home,1.56,1.56,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
