match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|brisbane city|magic united tfa|2026-04-12,odds_api_io,67878190,soccer,Australia - Queensland NPL,Brisbane City FC,Magic United Tfa,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Australia - Queensland NPL"", ""odds_api_io_id"": 67878190, ""raw_event"": {""away"": ""Magic United Tfa"", ""awayId"": 266459, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""Brisbane City FC"", ""homeId"": 91920, ""id"": 67878190, ""league"": {""name"": ""Australia - Queensland NPL"", ""slug"": ""australia-queensland-npl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,totals,Меньше,under,,2.5,3.5,Bet365,odds_api_io,31.44,28.99,27.24,1.756,1.47,64.32,2,1,market_simple_totals,22.623,,,,,,insufficient_history,,,,,"[""mode=market_fallback"", ""model=market_signal_consensus"", ""signals=market+consensus"", ""line=2.5"", ""context=none"", ""selected_book=Bet365"", ""selected_source=odds_api_io"", ""family_weight=1.18"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+3.76%"", ""consensus_dispersion=2.20%""]","[""На ТМ 2.5 линия сейчас даёт около 27.2%, а модель поднимает вероятность до 29.0%. Запас +1.8 п.п. делает ставку на ТМ 2.5 интереснее рынка."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 3.8%.""]"
soccer|gwelup croatia|morley windmills|2026-04-12,odds_api_io,70473998,soccer,"Australia - Australia Cup, Preliminary",Morley Windmills SC,Gwelup Croatia SC,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Australia - Australia Cup, Preliminary"", ""odds_api_io_id"": 70473998, ""raw_event"": {""away"": ""Gwelup Croatia SC"", ""awayId"": 319267, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""Morley Windmills SC"", ""homeId"": 424637, ""id"": 70473998, ""league"": {""name"": ""Australia - Australia Cup, Preliminary"", ""slug"": ""australia-australia-cup-preliminary""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|sham shui po sa|supreme|2026-04-12,odds_api_io,66795402,soccer,"Hong Kong, China - 1. Division",Sham Shui Po SA,Supreme FC,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Hong Kong, China - 1. Division"", ""odds_api_io_id"": 66795402, ""raw_event"": {""away"": ""Supreme FC"", ""awayId"": 1059798, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""Sham Shui Po SA"", ""homeId"": 56049, ""id"": 66795402, ""league"": {""name"": ""Hong Kong, China - 1. Division"", ""slug"": ""hong-kong-china-1-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,totals,Больше,over,,3.0,2.0,Bet365,odds_api_io,48.27,47.53,47.37,0.157,-4.949,53.09,1,1,market_simple_totals,8.42,,,,,,insufficient_history,,,,,"[""mode=market_fallback"", ""model=market_signal_consensus"", ""signals=market+consensus"", ""line=3"", ""context=none"", ""selected_book=Bet365"", ""selected_source=odds_api_io"", ""family_weight=1.18"", ""single_book_guard=enabled"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+0.00%"", ""consensus_dispersion=0.00%""]","[""На ТБ 3 линия сейчас даёт около 47.4%, а модель поднимает вероятность до 47.5%. Запас +0.2 п.п. делает ставку на ТБ 3 интереснее рынка."", ""По рынку хотя бы Bet365 не выбивается из идеи.""]"
soccer|kowloon city|southern district football|2026-04-12,odds_api_io,62912353,soccer,"Hong Kong, China - Premier League",Kowloon City,Southern District Football Club,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Hong Kong, China - Premier League"", ""odds_api_io_id"": 62912353, ""raw_event"": {""away"": ""Southern District Football Club"", ""awayId"": 78449, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""Kowloon City"", ""homeId"": 397128, ""id"": 62912353, ""league"": {""name"": ""Hong Kong, China - Premier League"", ""slug"": ""hong-kong-china-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,h2h,Ничья,draw,,,4.0,Bet365,oddspapi,26.51,23.35,22.63,0.721,-6.581,61.29,1,2,soccer_context,11.922,,,,ensemble,61.54,insufficient_history,,,,,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit+injuries+news"", ""context=ensemble:ensemble"", ""selected_book=Bet365"", ""selected_source=oddspapi"", ""family_weight=0.88"", ""context_confidence=61.5"", ""single_book_guard=enabled"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+0.00%"", ""consensus_dispersion=0.00%""]","[""По исходу на Ничья линия держит около 22.6%, а модель поднимает оценку до 23.4%. Это даёт запас +0.7 п.п. против рынка."", ""По рынку хотя бы Bet365 не выбивается из идеи.""]"
soccer|saint george city fa|sydney united 58|2026-04-12,odds_api_io,67690788,soccer,Australia - NSW NPL 1,Sydney United 58 FC,St George City FA,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Australia - NSW NPL 1"", ""odds_api_io_id"": 67690788, ""raw_event"": {""away"": ""St George City FA"", ""awayId"": 323705, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""Sydney United 58 FC"", ""homeId"": 2939, ""id"": 67690788, ""league"": {""name"": ""Australia - NSW NPL 1"", ""slug"": ""australia-nsw-npl-1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,totals,Меньше,under,,1.5,3.65,Unibet,odds_api_io,25.8,25.05,24.9,0.157,-8.553,53.09,1,1,market_simple_totals,4.168,,,,,,insufficient_history,,,,,"[""mode=market_fallback"", ""model=market_signal_consensus"", ""signals=market+consensus"", ""line=1.5"", ""context=none"", ""selected_book=Unibet"", ""selected_source=odds_api_io"", ""family_weight=1.18"", ""single_book_guard=enabled"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+0.00%"", ""consensus_dispersion=0.00%""]","[""На ТМ 1.5 линия сейчас даёт около 24.9%, а модель поднимает вероятность до 25.1%. Запас +0.2 п.п. делает ставку на ТМ 1.5 интереснее рынка."", ""По рынку хотя бы Unibet не выбивается из идеи.""]"
soccer|lee man|north district|2026-04-12,odds_api_io,62912355,soccer,"Hong Kong, China - Premier League",North District FC,Lee Man FC,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Hong Kong, China - Premier League"", ""odds_api_io_id"": 62912355, ""raw_event"": {""away"": ""Lee Man FC"", ""awayId"": 369374, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""North District FC"", ""homeId"": 518700, ""id"": 62912355, ""league"": {""name"": ""Hong Kong, China - Premier League"", ""slug"": ""hong-kong-china-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,h2h,North District FC,home,,,3.4,Bet365,oddspapi,40.85,29.4,26.75,2.658,-0.027,63.2,1,2,soccer_context,23.688,,,,ensemble,63.57,insufficient_history,,,,,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit+injuries+news"", ""context=ensemble:ensemble"", ""selected_book=Bet365"", ""selected_source=oddspapi"", ""family_weight=0.88"", ""context_confidence=63.6"", ""single_book_guard=enabled"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+2.31%"", ""consensus_dispersion=1.36%""]","[""По исходу на North District FC линия держит около 26.7%, а модель поднимает оценку до 29.4%. Это даёт запас +2.7 п.п. против рынка."", ""По рынку хотя бы Bet365 не выбивается из идеи. Лучшая цена всё ещё выше условного консенсуса примерно на 2.3%."", ""По кадрам и новостям больше потерь сейчас у North District FC, это тоже смещает сценарий матча.""]"
soccer|kashima antlers|kawasaki frontale|2026-04-12,odds_api_io,67645492,soccer,Japan - J.League,Kawasaki Frontale,Kashima Antlers,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Japan - J.League"", ""odds_api_io_id"": 67645492, ""raw_event"": {""away"": ""Kashima Antlers"", ""awayId"": 3134, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""Kawasaki Frontale"", ""homeId"": 5127, ""id"": 67645492, ""league"": {""name"": ""Japan - J.League"", ""slug"": ""japan-jleague""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,h2h,Ничья,draw,,,3.6,Bet365,oddspapi,34.0,29.93,26.67,3.257,7.754,71.52,2,2,soccer_context,33.82,,,,ensemble,63.25,insufficient_history,,,,,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit+table+form"", ""context=ensemble:ensemble"", ""selected_book=Bet365"", ""selected_source=oddspapi"", ""family_weight=0.88"", ""context_confidence=63.2"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+1.90%"", ""consensus_dispersion=1.63%""]","[""По исходу на Ничья линия держит около 26.7%, а модель поднимает оценку до 29.9%. Это даёт запас +3.3 п.п. против рынка."", ""По форме сейчас лучше выглядит Kashima Antlers: около 79% против 59% у Kawasaki Frontale."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 1.9%.""]"
soccer|caloundra|souths united|2026-04-12,odds_api_io,67904104,soccer,Australia - Queensland Premier League 2,Caloundra FC,Souths United FC,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Australia - Queensland Premier League 2"", ""odds_api_io_id"": 67904104, ""raw_event"": {""away"": ""Souths United FC"", ""awayId"": 150064, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""Caloundra FC"", ""homeId"": 313135, ""id"": 67904104, ""league"": {""name"": ""Australia - Queensland Premier League 2"", ""slug"": ""australia-queensland-premier-league-2""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,h2h,Souths United FC,away,,,3.1,Bet365,oddspapi,34.97,30.2,29.09,1.111,-6.378,63.64,1,2,soccer_context,15.27,,,,ensemble,66.44,insufficient_history,,,,,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit+table+form+injuries"", ""context=ensemble:ensemble"", ""selected_book=Bet365"", ""selected_source=oddspapi"", ""family_weight=0.88"", ""context_confidence=66.4"", ""single_book_guard=enabled"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+3.45%"", ""consensus_dispersion=2.23%""]","[""По исходу на Souths United FC линия держит около 29.1%, а модель поднимает оценку до 30.2%. Это даёт запас +1.1 п.п. против рынка."", ""По рынку хотя бы Bet365 не выбивается из идеи. Лучшая цена всё ещё выше условного консенсуса примерно на 3.4%."", ""По кадрам и новостям больше потерь сейчас у Souths United FC, это тоже смещает сценарий матча.""]"
soccer|north brisbane|north lakes united|2026-04-12,odds_api_io,67904380,soccer,Australia - Queensland Premier League 3 Metro,North Brisbane FC,North Lakes United,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""Australia - Queensland Premier League 3 Metro"", ""odds_api_io_id"": 67904380, ""raw_event"": {""away"": ""North Lakes United"", ""awayId"": 981883, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""North Brisbane FC"", ""homeId"": 313119, ""id"": 67904380, ""league"": {""name"": ""Australia - Queensland Premier League 3 Metro"", ""slug"": ""australia-queensland-premier-league-3-metro""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,h2h,North Brisbane FC,home,,,4.5,Bet365,odds_api_io,44.68,24.52,19.87,4.645,10.324,62.32,1,1,soccer_context,34.803,,,,api_football,68.0,insufficient_history,,,,,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit"", ""context=api_football"", ""selected_book=Bet365"", ""selected_source=odds_api_io"", ""family_weight=0.88"", ""context_confidence=68.0"", ""single_book_guard=enabled"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+0.00%"", ""consensus_dispersion=0.00%""]","[""По исходу на North Brisbane FC линия держит около 19.9%, а модель поднимает оценку до 24.5%. Это даёт запас +4.7 п.п. против рынка."", ""По рынку хотя бы Bet365 не выбивается из идеи.""]"
soccer|dalian kun city|yanbian longding|2026-04-12,odds_api_io,69455186,soccer,China - China League 1,Dalian Kun City,Yanbian Longding,2026-04-12T07:00:00+00:00,mid,"{""competition"": ""China - China League 1"", ""odds_api_io_id"": 69455186, ""raw_event"": {""away"": ""Yanbian Longding"", ""awayId"": 793018, ""date"": ""2026-04-12T07:00:00Z"", ""home"": ""Dalian Kun City"", ""homeId"": 1110197, ""id"": 69455186, ""league"": {""name"": ""China - China League 1"", ""slug"": ""china-china-league-1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",rejected_by_model_filters,h2h,Yanbian Longding,away,,,4.0,Unibet,odds_api_io,45.27,33.95,24.41,9.543,35.793,74.97,2,2,soccer_context,74.082,,,,api_football,68.0,insufficient_history,,,,,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit"", ""context=api_football"", ""selected_book=Unibet"", ""selected_source=odds_api_io"", ""family_weight=0.88"", ""context_confidence=68.0"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+11.95%"", ""consensus_dispersion=4.41%""]","[""По исходу на Yanbian Longding линия держит около 24.4%, а модель поднимает оценку до 33.9%. Это даёт запас +9.5 п.п. против рынка."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 11.9%.""]"
