match_key,market_key,family,selection,point,team_side,best_price,consensus_fair_odds,books,sources,snapshots_count,dispersion_pct,steam_score
soccer|atlantis|ppj|2026-06-11,totals|over|2.50|,totals,Over,2.5,,1.32,1.3101,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,1.166,
soccer|atlantis|ppj|2026-06-11,totals|under|2.50|,totals,Under,2.5,,4.03,3.694,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,4.598,
soccer|atlantis|ppj|2026-06-11,h2h|ppj||home,h2h,PPJ,,home,2.02,1.985,"[""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",2,1.777,
soccer|atlantis|ppj|2026-06-11,h2h|draw||,h2h,Draw,,,4.5,3.9836,"[""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",2,5.868,
soccer|atlantis|ppj|2026-06-11,h2h|atlantis||away,h2h,Atlantis,,away,3.35,3.0554,"[""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",2,5.864,
soccer|atlantis|ppj|2026-06-11,dnb|ppj|0.00|home,dnb,PPJ,0.0,home,1.58,1.58,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,dnb|atlantis|0.00|away,dnb,Atlantis,0.0,away,2.62,2.62,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,doubleChance|1x||,doubleChance,1X,,,1.4,1.4,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,doubleChance|12||,doubleChance,12,,,1.26,1.26,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,doubleChance|x2||,doubleChance,X2,,,1.94,1.94,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|-0.75|home,spreads,PPJ,-0.75,home,2.24,2.24,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|0.75|away,spreads,Atlantis,0.75,away,1.75,1.75,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|0.50|home,spreads,PPJ,0.5,home,1.4,1.4,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|-0.50|away,spreads,Atlantis,-0.5,away,3.35,3.35,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|0.00|home,spreads,PPJ,0.0,home,1.58,1.58,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|-0.00|away,spreads,Atlantis,-0.0,away,2.62,2.62,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|-1.25|home,spreads,PPJ,-1.25,home,2.88,2.88,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|1.25|away,spreads,Atlantis,1.25,away,1.47,1.47,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|-1.00|home,spreads,PPJ,-1.0,home,3.15,2.8487,"[""Betfair Exchange""]","[""odds_api_io""]",2,6.716,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|1.00|away,spreads,Atlantis,1.0,away,1.94,1.7294,"[""Betfair Exchange""]","[""odds_api_io""]",2,12.556,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|-0.50|home,spreads,PPJ,-0.5,home,2.02,1.985,"[""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",2,1.777,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|0.50|away,spreads,Atlantis,0.5,away,1.94,1.8947,"[""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",2,2.508,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|-0.25|home,spreads,PPJ,-0.25,home,1.8,1.8,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|0.25|away,spreads,Atlantis,0.25,away,2.19,2.19,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|1.00|home,spreads,PPJ,1.0,home,1.4,1.2923,"[""Betfair Exchange""]","[""odds_api_io""]",2,11.905,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|-1.00|away,spreads,Atlantis,-1.0,away,6.0,5.5714,"[""Betfair Exchange""]","[""odds_api_io""]",2,2.564,
soccer|atlantis|ppj|2026-06-11,spreads|ppj|1.25|home,spreads,PPJ,1.25,home,1.18,1.18,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|atlantis|ppj|2026-06-11,spreads|atlantis|-1.25|away,spreads,Atlantis,-1.25,away,5.6,5.6,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
