match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,fingerprint,prediction_id
soccer|athletic sjdr mg|gremio novorizontino sp|2026-04-19,soccer,Brazil - Brasileiro Serie B,Gremio Novorizontino SP,Athletic Club Sjdr MG,2026-04-19T23:00:00+00:00,dnb,Athletic Club Sjdr MG (0),away,4.0,2.7670905936754333,0.2582853321361568,0.2582853321361568,0.2582853321361568,0.4905121662921669,0.36139040849823917,0.36139040849823917,10.310507636208238,44.55616339929567,71.34711736991711,2,1,h2h_ensemble,,1.4451353883180487,1.3479635547606472,"[""mode=h2h_ensemble"", ""model=dnb_from_1x2"", ""context=ensemble:bzzoiro_prediction"", ""selected_book=Bet365"", ""selected_source=odds_api_io"", ""family_weight=1.00"", ""context_confidence=67.5"", ""market_move=flat"", ""line_move_pp=+0.00"", ""best_vs_consensus=+11.27%"", ""consensus_dispersion=5.77%"", ""quality=post_calibration_probability_relief(gap=1.9pp)""]","{""adjusted_probability"": 0.3614, ""analysis_flags"": [""market""], ""analysis_points"": [""Модель даёт 36.1% против 25.8% по линии, что даёт запас +10.3 п.п. и объясняет интерес к ставке."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 11.3%.""], ""away_recent_count"": null, ""best_vs_consensus_edge_pct"": 11.266, ""books"": [""Bet365"", ""Unibet""], ""consensus_dispersion_pct"": 5.769, ""context_confidence"": 67.5, ""context_mode"": ""bzzoiro_prediction"", ""context_source"": ""ensemble"", ""home_recent_count"": null, ""line_move_pp"": 0.0, ""market_movement"": ""flat"", ""market_probability"": 0.2583, ""market_signal_derived"": false, ""market_signal_history_ready"": true, ""market_signal_key"": ""dnb|athletic club sjdr mg||"", ""market_signal_observation_count"": 2, ""match_tier"": ""mid"", ""offers_seen"": 2, ""post_calibration_probability_relief"": {""adjusted_probability"": 0.3614, ""gap_pp"": 1.861, ""min_probability"": 0.38, ""profile"": ""standard""}, ""probability_gap_pp"": 10.31, ""quality_score"": 100.0, ""quality_status"": ""passed_quality"", ""raw_model_probability"": 0.4905, ""required_books"": 1, ""selected_bookmaker"": ""Bet365"", ""selected_price"": 4.0, ""selected_source"": ""odds_api_io"", ""sources"": [""odds_api_io""]}",Bet365,"{""quality"": {""calibration"": {""applied"": false, ""delta_probability"": 0.0, ""segments_used"": []}, ""evaluated_at"": ""2026-04-19T21:54:55.662961+00:00"", ""final_adjusted_probability"": 0.36139, ""learning_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""segments_used"": []}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-04-18"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.36139, ""publication_score"": 83.423, ""quality_score"": 100.0, ""reasons"": [], ""segments"": [""family:dnb"", ""market:dnb:away"", ""league:other"", ""context:ensemble"", ""bookmaker:bet365"", ""odds:3.50+"", ""prob:35-40""], ""status"": ""passed_quality""}}","{""confidence"": 71.35, ""context_depth_score"": 0.9, ""context_source"": ""ensemble"", ""flags"": [""market""], ""probability_gap_pp"": 10.31, ""summary_points"": [""Модель даёт 36.1% против 25.8% по линии, что даёт запас +10.3 п.п. и объясняет интерес к ставке."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 11.3%.""], ""total_xg"": 2.79}",83.423,68822762,,31.0,3.02,1027.8,units,medium,False,soccer|athletic sjdr mg|gremio novorizontino sp|2026-04-19|dnb|away|||2026-04-19T23:00:00+00:00,soccer|athletic sjdr mg|gremio novorizontino sp|2026-04-19|dnb|away|||2026-04-19T23:00:00+00:00
soccer|bahia ba|cr flamengo rj|2026-04-19,soccer,Brazil - Brasileiro Serie A,CR Flamengo RJ,EC Bahia BA,2026-04-19T22:30:00+00:00,spreads,EC Bahia BA,away,2.05,1.9094256009395472,0.48780487804878053,0.48780487804878053,0.48780487804878053,0.6755041121523481,0.5237177083558231,0.5237177083558231,3.5912830307042567,7.362130212943718,65.23699234103567,1,1,xg_spread,1.0,1.643999573490755,1.198398721206657,"[""mode=xg_spread"", ""model=xg_spread_stack"", ""signals=xg+explicit+table+form+attack_defense"", ""context=ensemble:bzzoiro_prediction"", ""selected_book=Bet365"", ""selected_source=odds_api_io"", ""family_weight=1.15"", ""context_confidence=76.0"", ""single_book_guard=enabled"", ""market_move=low_sample"", ""line_move_pp=-0.60"", ""best_vs_consensus=+0.00%"", ""consensus_dispersion=0.00%""]","{""adjusted_probability"": 0.5237, ""analysis_flags"": [""market""], ""analysis_points"": [""Модель даёт 52.4% против 48.8% по линии, что даёт запас +3.6 п.п. и объясняет интерес к ставке."", ""По рынку хотя бы Bet365 не выбивается из идеи.""], ""away_recent_count"": null, ""best_vs_consensus_edge_pct"": 0.0, ""books"": [""Bet365""], ""consensus_dispersion_pct"": 0.0, ""context_confidence"": 76.0, ""context_mode"": ""bzzoiro_prediction"", ""context_source"": ""ensemble"", ""home_recent_count"": null, ""line_move_pp"": -0.602, ""market_movement"": ""low_sample"", ""market_probability"": 0.4878, ""market_signal_derived"": false, ""market_signal_history_ready"": true, ""market_signal_key"": ""spreads|ec bahia ba|1.00|away"", ""market_signal_observation_count"": 2, ""match_tier"": ""mid"", ""offers_seen"": 1, ""probability_gap_pp"": 3.59, ""quality_score"": 72.403, ""quality_status"": ""passed_quality"", ""raw_model_probability"": 0.6755, ""required_books"": 1, ""selected_bookmaker"": ""Bet365"", ""selected_price"": 2.05, ""selected_source"": ""odds_api_io"", ""sources"": [""odds_api_io""]}",Bet365,"{""quality"": {""calibration"": {""applied"": false, ""delta_probability"": 0.0, ""segments_used"": []}, ""evaluated_at"": ""2026-04-19T21:54:55.662961+00:00"", ""final_adjusted_probability"": 0.52372, ""learning_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""segments_used"": []}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-04-18"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.52372, ""publication_score"": 30.799, ""quality_score"": 72.403, ""reasons"": [], ""segments"": [""family:spreads"", ""market:spreads:away"", ""league:preferred"", ""context:ensemble"", ""bookmaker:bet365"", ""odds:2.05-2.74"", ""prob:50-55""], ""status"": ""passed_quality""}}","{""confidence"": 65.24, ""context_depth_score"": 0.9, ""context_source"": ""ensemble"", ""flags"": [""market""], ""probability_gap_pp"": 3.59, ""summary_points"": [""Модель даёт 52.4% против 48.8% по линии, что даёт запас +3.6 п.п. и объясняет интерес к ставке."", ""По рынку хотя бы Bet365 не выбивается из идеи.""], ""total_xg"": 2.84}",30.799,66886698,away,14.0,1.36,1027.8,units,low,False,soccer|bahia ba|cr flamengo rj|2026-04-19|spreads|away|away|1|2026-04-19T22:30:00+00:00,soccer|bahia ba|cr flamengo rj|2026-04-19|spreads|away|away|1|2026-04-19T22:30:00+00:00
