match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,fingerprint,prediction_id
soccer|genoa cfc|pisa|2026-04-19,soccer,Italy - Serie A,Pisa SC,Genoa CFC,2026-04-19T16:00:00+00:00,h2h,Genoa CFC,away,2.55,2.4126709304283063,0.37268518518518523,0.37268518518518523,0.37268518518518523,0.4687345595332673,0.41447840540047304,0.41447840540047304,4.1793220215287805,5.691993377120608,68.95196041014749,2,1,soccer_context,,1.083759866885371,1.5633795645900324,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit+table+form+rest"", ""context=ensemble:bzzoiro_prediction"", ""selected_book=Bet365"", ""selected_source=odds_api_io"", ""family_weight=1.00"", ""context_confidence=65.8"", ""market_move=flat"", ""line_move_pp=+0.00"", ""best_vs_consensus=+0.98%"", ""consensus_dispersion=0.78%"", ""quality=post_calibration_probability_guard"", ""quality=quality_last_resort_publish""]","{""adjusted_probability"": 0.4145, ""analysis_flags"": [""xg"", ""form"", ""table"", ""market"", ""injuries""], ""analysis_points"": [""По исходу на Genoa CFC линия держит около 37.3%, а модель поднимает оценку до 41.4%. Это даёт запас +4.2 п.п. против рынка."", ""По качеству моментов матч выглядит как 1.08 : 1.56 по xG, так что игровое преимущество модель видит у Genoa CFC."", ""По форме сейчас лучше выглядит Genoa CFC: около 60% против 20% у Pisa SC."", ""По таблице и набору очков за матч чуть убедительнее выглядит Genoa CFC: 1.40 очка за игру против 0.20."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 1.0%."", ""По матчу дополнительно просмотрены свежие новости и кадровый фон; явных противоречий ставке там нет.""], ""away_recent_count"": null, ""best_vs_consensus_edge_pct"": 0.978, ""books"": [""Bet365"", ""Unibet""], ""consensus_dispersion_pct"": 0.784, ""context_confidence"": 65.75, ""context_mode"": ""bzzoiro_prediction"", ""context_source"": ""ensemble"", ""home_recent_count"": null, ""line_move_pp"": 0.0, ""market_movement"": ""flat"", ""market_probability"": 0.3727, ""market_signal_key"": ""h2h|genoa cfc||"", ""match_tier"": ""mid"", ""offers_seen"": 2, ""probability_gap_pp"": 4.18, ""quality_reasons"": [""quality_last_resort_publish""], ""quality_score"": 77.927, ""quality_status"": ""passed_quality_last_resort"", ""raw_model_probability"": 0.4687, ""required_books"": 1, ""selected_bookmaker"": ""Bet365"", ""selected_price"": 2.55, ""selected_source"": ""odds_api_io"", ""sources"": [""odds_api_io""]}",Bet365,"{""quality"": {""calibration"": {""applied"": false, ""delta_probability"": 0.0, ""segments_used"": []}, ""evaluated_at"": ""2026-04-19T15:23:59.131882+00:00"", ""final_adjusted_probability"": 0.41448, ""learning_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""segments_used"": []}, ""original_adjusted_probability"": 0.41448, ""publication_score"": 34.864, ""quality_score"": 77.927, ""reasons"": [""quality_last_resort_publish""], ""segments"": [""family:h2h"", ""market:h2h:away"", ""league:preferred"", ""context:ensemble"", ""bookmaker:bet365"", ""odds:2.05-2.74"", ""prob:40-45""], ""status"": ""passed_quality_last_resort""}}","{""confidence"": 68.95, ""context_depth_score"": 3.1, ""context_source"": ""ensemble"", ""flags"": [""xg"", ""form"", ""table"", ""market"", ""injuries""], ""probability_gap_pp"": 4.18, ""summary_points"": [""По исходу на Genoa CFC линия держит около 37.3%, а модель поднимает оценку до 41.4%. Это даёт запас +4.2 п.п. против рынка."", ""По качеству моментов матч выглядит как 1.08 : 1.56 по xG, так что игровое преимущество модель видит у Genoa CFC."", ""По форме сейчас лучше выглядит Genoa CFC: около 60% против 20% у Pisa SC."", ""По таблице и набору очков за матч чуть убедительнее выглядит Genoa CFC: 1.40 очка за игру против 0.20."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 1.0%."", ""По матчу дополнительно просмотрены свежие новости и кадровый фон; явных противоречий ставке там нет.""], ""total_xg"": 2.65}",34.864,61061595,,10.0,1.0,1000.0,units,low,False,soccer|genoa cfc|pisa|2026-04-19|h2h|away|||2026-04-19T16:00:00+00:00,soccer|genoa cfc|pisa|2026-04-19|h2h|away|||2026-04-19T16:00:00+00:00
