match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,fingerprint,prediction_id
soccer|abecat ouvidorense go|operario ms|2026-04-19,soccer,Brazil - Brasileiro Serie D,Operario FC MS,Abecat Ouvidorense GO,2026-04-19T20:00:00+00:00,h2h,Abecat Ouvidorense GO,away,3.5,3.0567815644096124,0.26664045026666994,0.26664045026666994,0.26664045026666994,0.5394976413254153,0.32714146527285154,0.32714146527285154,6.05010150061816,14.499512845498042,67.62857191058745,2,1,soccer_context,,1.167,2.213,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit"", ""context=sstats_form:team_form"", ""selected_book=Unibet"", ""selected_source=odds_api_io"", ""family_weight=1.00"", ""context_confidence=65.0"", ""market_move=flat"", ""line_move_pp=+0.00"", ""best_vs_consensus=+3.94%"", ""consensus_dispersion=2.20%""]","{""adjusted_probability"": 0.3271, ""analysis_flags"": [""xg"", ""market""], ""analysis_points"": [""По исходу на Abecat Ouvidorense GO линия держит около 26.7%, а модель поднимает оценку до 32.7%. Это даёт запас +6.0 п.п. против рынка."", ""По качеству моментов матч выглядит как 1.17 : 2.21 по xG, так что игровое преимущество модель видит у Abecat Ouvidorense GO."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 3.9%.""], ""away_recent_count"": 4, ""best_vs_consensus_edge_pct"": 3.938, ""books"": [""Bet365"", ""Unibet""], ""consensus_dispersion_pct"": 2.198, ""context_confidence"": 65.0, ""context_mode"": ""team_form"", ""context_source"": ""sstats_form"", ""home_recent_count"": 8, ""line_move_pp"": 0.0, ""market_movement"": ""flat"", ""market_probability"": 0.2666, ""market_signal_key"": ""h2h|abecat ouvidorense go||"", ""match_tier"": ""mid"", ""offers_seen"": 2, ""probability_gap_pp"": 6.05, ""quality_score"": 75.17, ""quality_status"": ""passed_quality"", ""raw_model_probability"": 0.5395, ""required_books"": 1, ""selected_bookmaker"": ""Unibet"", ""selected_price"": 3.5, ""selected_source"": ""odds_api_io"", ""sources"": [""odds_api_io""]}",Unibet,"{""quality"": {""calibration"": {""applied"": false, ""delta_probability"": 0.0, ""segments_used"": []}, ""evaluated_at"": ""2026-04-19T18:54:25.265479+00:00"", ""final_adjusted_probability"": 0.32714, ""learning_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""segments_used"": []}, ""nightly_review_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.32714, ""publication_score"": 43.634, ""quality_score"": 75.17, ""reasons"": [], ""segments"": [""family:h2h"", ""market:h2h:away"", ""league:other"", ""context:sstats_form"", ""bookmaker:unibet"", ""odds:3.50+"", ""prob:30-35""], ""status"": ""passed_quality""}}","{""confidence"": 67.63, ""context_depth_score"": 1.45, ""context_source"": ""sstats_form"", ""flags"": [""xg"", ""market""], ""probability_gap_pp"": 6.05, ""summary_points"": [""По исходу на Abecat Ouvidorense GO линия держит около 26.7%, а модель поднимает оценку до 32.7%. Это даёт запас +6.0 п.п. против рынка."", ""По качеству моментов матч выглядит как 1.17 : 2.21 по xG, так что игровое преимущество модель видит у Abecat Ouvidorense GO."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 3.9%.""], ""total_xg"": 3.38}",43.634,70322832,,12.0,1.2,1000.0,units,low,False,soccer|abecat ouvidorense go|operario ms|2026-04-19|h2h|away|||2026-04-19T20:00:00+00:00,soccer|abecat ouvidorense go|operario ms|2026-04-19|h2h|away|||2026-04-19T20:00:00+00:00
soccer|botafogo pb|figueirense|2026-04-19,soccer,Brazil - Brasileiro Serie C,Figueirense FC SC,Botafogo FC PB,2026-04-19T21:30:00+00:00,h2h,Figueirense FC SC,home,2.65,2.3404451984309924,0.3434268992006197,0.3434268992006197,0.3434268992006197,0.5460010398130271,0.42726913694470975,0.42726913694470975,8.384223774409005,13.226321290348086,63.211948102028515,2,1,soccer_context,,1.965006249711071,1.1929875005778583,"[""mode=soccer_context"", ""model=1x2_market_calibrated"", ""signals=xg+explicit"", ""context=ensemble:bzzoiro_prediction"", ""selected_book=Unibet"", ""selected_source=odds_api_io"", ""family_weight=1.00"", ""context_confidence=50.3"", ""market_move=flat"", ""line_move_pp=+0.00"", ""best_vs_consensus=+0.98%"", ""consensus_dispersion=0.73%""]","{""adjusted_probability"": 0.4273, ""analysis_flags"": [""xg"", ""market""], ""analysis_points"": [""По исходу на Figueirense FC SC линия держит около 34.3%, а модель поднимает оценку до 42.7%. Это даёт запас +8.4 п.п. против рынка."", ""По качеству моментов матч выглядит как 1.97 : 1.19 по xG, так что игровое преимущество модель видит у Figueirense FC SC."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 1.0%.""], ""away_recent_count"": null, ""best_vs_consensus_edge_pct"": 0.983, ""books"": [""Bet365"", ""Unibet""], ""consensus_dispersion_pct"": 0.726, ""context_confidence"": 50.29, ""context_mode"": ""bzzoiro_prediction"", ""context_source"": ""ensemble"", ""home_recent_count"": null, ""line_move_pp"": 0.0, ""market_movement"": ""flat"", ""market_probability"": 0.3434, ""market_signal_key"": ""h2h|figueirense fc sc||"", ""match_tier"": ""mid"", ""offers_seen"": 2, ""probability_gap_pp"": 8.38, ""quality_score"": 85.758, ""quality_status"": ""passed_quality"", ""raw_model_probability"": 0.546, ""required_books"": 1, ""selected_bookmaker"": ""Unibet"", ""selected_price"": 2.65, ""selected_source"": ""odds_api_io"", ""sources"": [""odds_api_io""]}",Unibet,"{""quality"": {""calibration"": {""applied"": false, ""delta_probability"": 0.0, ""segments_used"": []}, ""evaluated_at"": ""2026-04-19T18:54:25.265479+00:00"", ""final_adjusted_probability"": 0.42727, ""learning_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""segments_used"": []}, ""nightly_review_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.42727, ""publication_score"": 42.294, ""quality_score"": 85.758, ""reasons"": [], ""segments"": [""family:h2h"", ""market:h2h:home"", ""league:other"", ""context:ensemble"", ""bookmaker:unibet"", ""odds:2.05-2.74"", ""prob:40-45""], ""status"": ""passed_quality""}}","{""confidence"": 63.21, ""context_depth_score"": 1.45, ""context_source"": ""ensemble"", ""flags"": [""xg"", ""market""], ""probability_gap_pp"": 8.38, ""summary_points"": [""По исходу на Figueirense FC SC линия держит около 34.3%, а модель поднимает оценку до 42.7%. Это даёт запас +8.4 п.п. против рынка."", ""По качеству моментов матч выглядит как 1.97 : 1.19 по xG, так что игровое преимущество модель видит у Figueirense FC SC."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 1.0%.""], ""total_xg"": 3.16}",42.294,69254942,,16.0,1.6,1000.0,units,low,False,soccer|botafogo pb|figueirense|2026-04-19|h2h|home|||2026-04-19T21:30:00+00:00,soccer|botafogo pb|figueirense|2026-04-19|h2h|home|||2026-04-19T21:30:00+00:00
