match_key,market_key,family,selection,point,team_side,best_price,consensus_fair_odds,books,sources,snapshots_count,dispersion_pct,steam_score
soccer|simmeringer|sv schwechat|2026-06-06,h2h|simmeringer sc||home,h2h,Simmeringer SC,,home,3.3,3.1915,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,2.059,
soccer|simmeringer|sv schwechat|2026-06-06,h2h|draw||,h2h,Draw,,,3.7,3.483,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,3.368,
soccer|simmeringer|sv schwechat|2026-06-06,h2h|sv schwechat||away,h2h,SV Schwechat,,away,1.91,1.8795,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,1.698,
soccer|simmeringer|sv schwechat|2026-06-06,dnb|simmeringer sc|0.00|home,dnb,Simmeringer SC,0.0,home,2.625,2.625,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,dnb|sv schwechat|0.00|away,dnb,SV Schwechat,0.0,away,1.444,1.444,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,spreads|simmeringer sc|0.50|home,spreads,Simmeringer SC,0.5,home,1.9,1.8747,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,1.422,
soccer|simmeringer|sv schwechat|2026-06-06,spreads|sv schwechat|-0.50|away,spreads,SV Schwechat,-0.5,away,1.91,1.905,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,0.276,
soccer|simmeringer|sv schwechat|2026-06-06,totals|over|3.00|,totals,Over,3.0,,1.92,1.9099,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,0.548,
soccer|simmeringer|sv schwechat|2026-06-06,totals|under|3.00|,totals,Under,3.0,,1.9,1.8695,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,1.716,
soccer|simmeringer|sv schwechat|2026-06-06,totals|over|2.50|,totals,Over,2.5,,1.533,1.533,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,totals|under|2.50|,totals,Under,2.5,,2.375,2.375,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,spreads|simmeringer sc|-1.50|home,spreads,Simmeringer SC,-1.5,home,6.6,6.6,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,spreads|sv schwechat|1.50|away,spreads,SV Schwechat,1.5,away,3.0,3.0,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,spreads|simmeringer sc|-1.25|home,spreads,Simmeringer SC,-1.25,home,6.25,6.25,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,spreads|sv schwechat|1.25|away,spreads,SV Schwechat,1.25,away,2.675,2.675,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,spreads|simmeringer sc|-1.00|home,spreads,Simmeringer SC,-1.0,home,5.9,5.9,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|simmeringer|sv schwechat|2026-06-06,spreads|sv schwechat|1.00|away,spreads,SV Schwechat,1.0,away,2.375,2.375,"[""Bet365""]","[""odds_api_io""]",1,,
