match_key,market_key,provider,bookmaker,family,selection,price,observed_at,point,team_side,source_event_id,metadata,schema_version
soccer|araruama rj|resende rj|2026-06-06,h2h|resende fc rj||home,odds_api_io,Bet365,h2h,Resende FC RJ,1.42,2026-06-06T19:07:31.474704+00:00,,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,h2h|draw||,odds_api_io,Bet365,h2h,Draw,4.1,2026-06-06T19:07:31.474704+00:00,,,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,h2h|araruama fc rj||away,odds_api_io,Bet365,h2h,Araruama FC RJ,6.25,2026-06-06T19:07:31.474704+00:00,,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,dnb|resende fc rj|0.00|home,odds_api_io,Bet365,dnb,Resende FC RJ,1.142,2026-06-06T19:07:31.474704+00:00,0.0,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Draw No Bet"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,dnb|araruama fc rj|0.00|away,odds_api_io,Bet365,dnb,Araruama FC RJ,5.0,2026-06-06T19:07:31.474704+00:00,0.0,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Draw No Bet"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-1.25|home,odds_api_io,Bet365,spreads,Resende FC RJ,2.025,2026-06-06T19:07:31.474704+00:00,-1.25,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Spread"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|1.25|away,odds_api_io,Bet365,spreads,Araruama FC RJ,1.775,2026-06-06T19:07:31.474704+00:00,1.25,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Spread"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,totals|over|2.25|,odds_api_io,Bet365,totals,Over,2.0,2026-06-06T19:07:31.474704+00:00,2.25,,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Totals"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,totals|under|2.25|,odds_api_io,Bet365,totals,Under,1.8,2026-06-06T19:07:31.474704+00:00,2.25,,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Totals"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,totals|over|2.50|,odds_api_io,Bet365,totals,Over,2.25,2026-06-06T19:07:31.474704+00:00,2.5,,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Goals Over/Under"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,totals|under|2.50|,odds_api_io,Bet365,totals,Under,1.615,2026-06-06T19:07:31.474704+00:00,2.5,,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Goals Over/Under"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-2.75|home,odds_api_io,Bet365,spreads,Resende FC RJ,5.5,2026-06-06T19:07:31.474704+00:00,-2.75,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|2.75|away,odds_api_io,Bet365,spreads,Araruama FC RJ,1.15,2026-06-06T19:07:31.474704+00:00,2.75,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-2.50|home,odds_api_io,Bet365,spreads,Resende FC RJ,4.15,2026-06-06T19:07:31.474704+00:00,-2.5,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|2.50|away,odds_api_io,Bet365,spreads,Araruama FC RJ,1.22,2026-06-06T19:07:31.474704+00:00,2.5,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-2.25|home,odds_api_io,Bet365,spreads,Resende FC RJ,3.8,2026-06-06T19:07:31.474704+00:00,-2.25,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|2.25|away,odds_api_io,Bet365,spreads,Araruama FC RJ,1.25,2026-06-06T19:07:31.474704+00:00,2.25,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-2.00|home,odds_api_io,Bet365,spreads,Resende FC RJ,3.45,2026-06-06T19:07:31.474704+00:00,-2.0,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|2.00|away,odds_api_io,Bet365,spreads,Araruama FC RJ,1.3,2026-06-06T19:07:31.474704+00:00,2.0,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-1.00|home,odds_api_io,Bet365,spreads,Resende FC RJ,1.725,2026-06-06T19:07:31.474704+00:00,-1.0,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|1.00|away,odds_api_io,Bet365,spreads,Araruama FC RJ,2.075,2026-06-06T19:07:31.474704+00:00,1.0,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-0.75|home,odds_api_io,Bet365,spreads,Resende FC RJ,1.55,2026-06-06T19:07:31.474704+00:00,-0.75,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|0.75|away,odds_api_io,Bet365,spreads,Araruama FC RJ,2.375,2026-06-06T19:07:31.474704+00:00,0.75,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-0.50|home,odds_api_io,Bet365,spreads,Resende FC RJ,1.45,2026-06-06T19:07:31.474704+00:00,-0.5,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|0.50|away,odds_api_io,Bet365,spreads,Araruama FC RJ,6.4,2026-06-06T19:07:31.474704+00:00,0.5,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|-0.25|home,odds_api_io,Bet365,spreads,Resende FC RJ,1.3,2026-06-06T19:07:31.474704+00:00,-0.25,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|0.25|away,odds_api_io,Bet365,spreads,Araruama FC RJ,5.9,2026-06-06T19:07:31.474704+00:00,0.25,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|0.00|home,odds_api_io,Bet365,spreads,Resende FC RJ,1.16,2026-06-06T19:07:31.474704+00:00,0.0,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|-0.00|away,odds_api_io,Bet365,spreads,Araruama FC RJ,5.25,2026-06-06T19:07:31.474704+00:00,-0.0,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|0.25|home,odds_api_io,Bet365,spreads,Resende FC RJ,1.13,2026-06-06T19:07:31.474704+00:00,0.25,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|araruama fc rj|-0.25|away,odds_api_io,Bet365,spreads,Araruama FC RJ,3.45,2026-06-06T19:07:31.474704+00:00,-0.25,away,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|araruama rj|resende rj|2026-06-06,spreads|resende fc rj|0.50|home,odds_api_io,Bet365,spreads,Resende FC RJ,1.115,2026-06-06T19:07:31.474704+00:00,0.5,home,70886000,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 70886000, ""raw_market_name"": ""Alternative Asian Handicap"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
