match_key,market_key,family,selection,point,team_side,best_price,consensus_fair_odds,books,sources,snapshots_count,dispersion_pct,steam_score
soccer|atletico rentistas|colon|2026-06-07,h2h|club atletico rentistas||home,h2h,Club Atletico Rentistas,,home,2.12,2.0057,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,5.462,
soccer|atletico rentistas|colon|2026-06-07,h2h|draw||,h2h,Draw,,,3.25,3.0652,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,3.129,
soccer|atletico rentistas|colon|2026-06-07,h2h|colon fc||away,h2h,Colon FC,,away,4.0,3.803,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,3.571,
soccer|atletico rentistas|colon|2026-06-07,dnb|club atletico rentistas|0.00|home,dnb,Club Atletico Rentistas,0.0,home,1.49,1.4204,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,8.074,
soccer|atletico rentistas|colon|2026-06-07,dnb|colon fc|0.00|away,dnb,Colon FC,0.0,away,2.8,2.7077,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,2.381,
soccer|atletico rentistas|colon|2026-06-07,spreads|club atletico rentistas|-0.25|home,spreads,Club Atletico Rentistas,-0.25,home,1.81,1.7926,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,1.089,
soccer|atletico rentistas|colon|2026-06-07,spreads|colon fc|0.25|away,spreads,Colon FC,0.25,away,2.11,2.0674,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,1.989,
soccer|atletico rentistas|colon|2026-06-07,totals|over|2.00|,totals,Over,2.0,,2.0,1.9876,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,0.633,
soccer|atletico rentistas|colon|2026-06-07,totals|under|2.00|,totals,Under,2.0,,1.88,1.8526,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,1.603,
soccer|atletico rentistas|colon|2026-06-07,totals|over|2.50|,totals,Over,2.5,,2.78,2.5731,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,4.845,
soccer|atletico rentistas|colon|2026-06-07,totals|under|2.50|,totals,Under,2.5,,1.51,1.4871,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,2.74,
soccer|atletico rentistas|colon|2026-06-07,spreads|club atletico rentistas|-1.75|home,spreads,Club Atletico Rentistas,-1.75,home,6.55,5.8401,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,3.78,
soccer|atletico rentistas|colon|2026-06-07,spreads|colon fc|1.75|away,spreads,Colon FC,1.75,away,1.16,1.1549,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,0.75,
soccer|atletico rentistas|colon|2026-06-07,spreads|club atletico rentistas|-1.50|home,spreads,Club Atletico Rentistas,-1.5,home,4.7,4.27,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,4.364,
soccer|atletico rentistas|colon|2026-06-07,spreads|colon fc|1.50|away,spreads,Colon FC,1.5,away,1.24,1.2297,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,1.322,
soccer|atletico rentistas|colon|2026-06-07,spreads|club atletico rentistas|-1.25|home,spreads,Club Atletico Rentistas,-1.25,home,4.1,3.8102,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,3.779,
soccer|atletico rentistas|colon|2026-06-07,spreads|colon fc|1.25|away,spreads,Colon FC,1.25,away,1.275,1.2724,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,0.309,
soccer|atletico rentistas|colon|2026-06-07,spreads|club atletico rentistas|-1.00|home,spreads,Club Atletico Rentistas,-1.0,home,4.7,3.5486,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",4,10.981,
soccer|atletico rentistas|colon|2026-06-07,spreads|colon fc|1.00|away,spreads,Colon FC,1.0,away,7.0,1.9555,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",4,60.902,
soccer|atletico rentistas|colon|2026-06-07,spreads|club atletico rentistas|-0.75|home,spreads,Club Atletico Rentistas,-0.75,home,2.56,2.4657,"[""Bet365"", ""Betfair Exchange""]","[""odds_api_io""]",2,3.043,
