match_key,provider,kind,observed_at,effective_at,freshness_sec,confidence,metrics,payload,details,provenance_hash,schema_version
soccer|laredo heat|lonestar|2026-06-10,sstats,xg_form,2026-06-09T20:13:29.245416+00:00,,,65.0,"{""away_win_probability"": 0.2754, ""expected_away"": 1.014, ""expected_home"": 1.849, ""home_win_probability"": 0.502}","{""away_recent"": [{""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""USL League Two"", ""opponent"": ""AHFC Royals"", ""opponent_key"": ""ahfc royals"", ""start"": ""2026-06-07T01:00:00+00:00"", ""team"": ""Lonestar"", ""team_key"": ""lonestar""}, {""goals_against"": 0.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""GFI"", ""opponent_key"": ""gfi"", ""start"": ""2026-06-04T00:00:00+00:00"", ""team"": ""Lonestar"", ""team_key"": ""lonestar""}, {""goals_against"": 1.0, ""goals_for"": 4.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""Houston Sur"", ""opponent_key"": ""houston sur"", ""start"": ""2026-05-24T00:00:00+00:00"", ""team"": ""Lonestar"", ""team_key"": ""lonestar""}], ""home_recent"": [{""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": true, ""league"": ""USL League Two"", ""opponent"": ""Houston Sur"", ""opponent_key"": ""houston sur"", ""start"": ""2026-06-07T01:00:00+00:00"", ""team"": ""Laredo Heat"", ""team_key"": ""laredo heat""}, {""goals_against"": 1.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""AHFC Royals"", ""opponent_key"": ""ahfc royals"", ""start"": ""2026-05-31T00:00:00+00:00"", ""team"": ""Laredo Heat"", ""team_key"": ""laredo heat""}, {""goals_against"": 1.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""San Antonio FC 2"", ""opponent_key"": ""san antonio 2"", ""start"": ""2026-05-16T00:30:00+00:00"", ""team"": ""Laredo Heat"", ""team_key"": ""laredo heat""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 0.667, ""away_goals_for_avg"": 1.667, ""away_recent_count"": 3, ""away_team_key"": ""lonestar"", ""home_goals_against_avg"": 0.667, ""home_goals_for_avg"": 2.667, ""home_recent_count"": 3, ""home_team_key"": ""laredo heat"", ""league_overlap_count"": 6, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",ae9e69b913fb6e5c59869b6b40379f428bfc2788,1
soccer|ottawa|supra du quebec|2026-06-09,openligadb,fixture_results,2026-06-09T20:13:29.245416+00:00,,,62.05,"{""away_win_probability"": 0.1397, ""clubelo_draw_probability"": 0.2076, ""expected_away"": 0.863, ""expected_home"": 1.568, ""home_win_probability"": 0.6527}","{""away_rating"": {""Club"": ""Pardubice"", ""Country"": ""CZE"", ""Elo"": ""1346.9642334"", ""From"": ""2026-05-11"", ""Level"": ""1"", ""Rank"": ""None"", ""To"": ""2026-06-10""}, ""home_rating"": {""Club"": ""Oviedo"", ""Country"": ""ESP"", ""Elo"": ""1559.74768066"", ""From"": ""2026-05-24"", ""Level"": ""1"", ""Rank"": ""None"", ""To"": ""2026-06-10""}}","{""away_rating"": 1347.0, ""clubelo_away_elo"": 1347.0, ""clubelo_draw_probability"": 0.2076, ""clubelo_elo_diff_home_adv"": 267.8, ""clubelo_home_elo"": 1559.7, ""home_rating"": 1559.7}",6e18d070a51a56435cefbde15024b943fa71ae17,1
soccer|ottawa|supra du quebec|2026-06-09,sstats,xg_form,2026-06-09T20:13:29.245416+00:00,,,65.0,"{""away_win_probability"": 0.3208, ""expected_away"": 1.222, ""expected_home"": 1.768, ""home_win_probability"": 0.464}","{""away_recent"": [{""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""Canadian Premier League"", ""opponent"": ""Pacific FC"", ""opponent_key"": ""pacific"", ""start"": ""2026-06-06T23:00:00+00:00"", ""team"": ""Supra du Quebec"", ""team_key"": ""supra du quebec""}, {""goals_against"": 1.0, ""goals_for"": 3.0, ""home"": true, ""league"": ""Canadian Premier League"", ""opponent"": ""York United"", ""opponent_key"": ""york united"", ""start"": ""2026-05-29T23:00:00+00:00"", ""team"": ""Supra du Quebec"", ""team_key"": ""supra du quebec""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""Canadian Premier League"", ""opponent"": ""Vancouver FC"", ""opponent_key"": ""vancouver"", ""start"": ""2026-05-23T22:00:00+00:00"", ""team"": ""Supra du Quebec"", ""team_key"": ""supra du quebec""}, {""goals_against"": 1.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""Canadian Premier League"", ""opponent"": ""Forge"", ""opponent_key"": ""forge"", ""start"": ""2026-05-13T15:00:00+00:00"", ""team"": ""Supra du Quebec"", ""team_key"": ""supra du quebec""}, {""goals_against"": 1.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""Canadian Premier League"", ""opponent"": ""Cavalry FC"", ""opponent_key"": ""cavalry"", ""start"": ""2026-05-03T19:00:00+00:00"", ""team"": ""Supra du Quebec"", ""team_key"": ""supra du quebec""}, {""goals_against"": 1.0, ""goals_for"": 2.0, ""home"": true, ""league"": ""Canadian Premier League"", ""opponent"": ""HFX Wanderers FC"", ""opponent_key"": ""hfx wanderers"", ""start"": ""2026-04-24T23:00:00+00:00"", ""team"": ""Supra du Quebec"", ""team_key"": ""supra du quebec""}, {""goals_against"": 1.0, ""goals_for"": 3.0, ""home"": true, ""league"": ""Canadian Championship"", ""opponent"": ""Woodbridge Strikers"", ""opponent_key"": ""woodbridge strikers"", ""start"": ""2026-05-08T22:00:00+00:00"", ""team"": ""Supra du Quebec"", ""team_key"": ""supra du quebec""}], ""home_recent"": [{""goals_against"": 1.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""Northern Super League"", ""opponent"": ""Halifax Tides W"", ""opponent_key"": ""halifax tides w"", ""start"": ""2026-05-29T21:00:00+00:00"", ""team"": ""Ottawa Rapid W"", ""team_key"": ""ottawa rapid w""}, {""goals_against"": 2.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""Northern Super League"", ""opponent"": ""Montreal Roses W"", ""opponent_key"": ""montreal roses w"", ""start"": ""2026-05-23T17:00:00+00:00"", ""team"": ""Ottawa Rapid W"", ""team_key"": ""ottawa rapid w""}, {""goals_against"": 0.0, ""goals_for"": 2.0, ""home"": true, ""league"": ""Northern Super League"", ""opponent"": ""Halifax Tides W"", ""opponent_key"": ""halifax tides w"", ""start"": ""2026-05-13T23:00:00+00:00"", ""team"": ""Ottawa Rapid W"", ""team_key"": ""ottawa rapid w""}, {""goals_against"": 0.0, ""goals_for"": 4.0, ""home"": true, ""league"": ""Northern Super League"", ""opponent"": ""Vancouver Rise W"", ""opponent_key"": ""vancouver rise w"", ""start"": ""2026-05-06T23:00:00+00:00"", ""team"": ""Ottawa Rapid W"", ""team_key"": ""ottawa rapid w""}, {""goals_against"": 2.0, ""goals_for"": 5.0, ""home"": true, ""league"": ""Northern Super League"", ""opponent"": ""Calgary Wild W"", ""opponent_key"": ""calgary wild w"", ""start"": ""2026-05-02T21:00:00+00:00"", ""team"": ""Ottawa Rapid W"", ""team_key"": ""ottawa rapid w""}, {""goals_against"": 3.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""Northern Super League"", ""opponent"": ""Halifax Tides W"", ""opponent_key"": ""halifax tides w"", ""start"": ""2026-04-25T16:00:00+00:00"", ""team"": ""Ottawa Rapid W"", ""team_key"": ""ottawa rapid w""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 1.0, ""away_goals_for_avg"": 1.429, ""away_recent_count"": 7, ""away_team_key"": ""supra du quebec"", ""home_goals_against_avg"": 1.333, ""home_goals_for_avg"": 2.5, ""home_recent_count"": 6, ""home_team_key"": ""ottawa rapid w"", ""league_overlap_count"": 6, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",d6c8407bce3baceda4a77266e2e249cb81411fdc,1
soccer|birmingham legion|chattanooga red wolves|2026-06-09,openligadb,fixture_results,2026-06-09T20:13:29.245416+00:00,,,60.99,"{""away_win_probability"": 0.1665, ""clubelo_draw_probability"": 0.2162, ""expected_away"": 0.896, ""expected_home"": 1.528, ""home_win_probability"": 0.6173}","{""away_rating"": {""Club"": ""Birmingham"", ""Country"": ""ENG"", ""Elo"": ""1506.17443848"", ""From"": ""2026-05-21"", ""Level"": ""2"", ""Rank"": ""None"", ""To"": ""2026-06-10""}, ""home_rating"": {""Club"": ""Wolves"", ""Country"": ""ENG"", ""Elo"": ""1678.80187988"", ""From"": ""2026-05-25"", ""Level"": ""1"", ""Rank"": ""62"", ""To"": ""2026-06-10""}}","{""away_rating"": 1506.2, ""clubelo_away_elo"": 1506.2, ""clubelo_draw_probability"": 0.2162, ""clubelo_elo_diff_home_adv"": 227.6, ""clubelo_home_elo"": 1678.8, ""home_rating"": 1678.8}",6885c88f8ae8a13096a39eadd9e62aa153bccb20,1
soccer|birmingham legion|chattanooga red wolves|2026-06-09,sstats,xg_form,2026-06-09T20:13:29.245416+00:00,,,65.0,"{""away_win_probability"": 0.3246, ""expected_away"": 1.183, ""expected_home"": 1.64, ""home_win_probability"": 0.4503}","{""away_recent"": [{""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""USL League One Cup"", ""opponent"": ""Chattanooga Red Wolves"", ""opponent_key"": ""chattanooga red wolves"", ""start"": ""2026-05-16T23:00:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}, {""goals_against"": 0.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL League One Cup"", ""opponent"": ""San Antonio"", ""opponent_key"": ""san antonio"", ""start"": ""2026-04-26T00:30:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""USL Championship"", ""opponent"": ""Louisville City"", ""opponent_key"": ""louisville city"", ""start"": ""2026-06-04T00:00:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL Championship"", ""opponent"": ""Monterey Bay"", ""opponent_key"": ""monterey bay"", ""start"": ""2026-05-24T02:00:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}, {""goals_against"": 1.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""USL Championship"", ""opponent"": ""Rhode Island"", ""opponent_key"": ""rhode island"", ""start"": ""2026-05-02T23:30:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}], ""home_recent"": [{""goals_against"": 3.0, ""goals_for"": 2.0, ""home"": true, ""league"": ""USL League One"", ""opponent"": ""Charlotte Independence"", ""opponent_key"": ""charlotte independence"", ""start"": ""2026-05-30T23:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 0.0, ""goals_for"": 5.0, ""home"": true, ""league"": ""USL League One"", ""opponent"": ""Richmond Kickers"", ""opponent_key"": ""richmond kickers"", ""start"": ""2026-05-27T23:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL League One"", ""opponent"": ""Union Omaha"", ""opponent_key"": ""union omaha"", ""start"": ""2026-05-24T00:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""USL League One Cup"", ""opponent"": ""Birmingham Legion"", ""opponent_key"": ""birmingham legion"", ""start"": ""2026-05-16T23:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 1.0, ""goals_for"": 4.0, ""home"": true, ""league"": ""USL League One"", ""opponent"": ""Sarasota Paradise"", ""opponent_key"": ""sarasota paradise"", ""start"": ""2026-05-09T19:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 2.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""USL League One"", ""opponent"": ""Boise"", ""opponent_key"": ""boise"", ""start"": ""2026-05-03T01:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 1.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""USL League One Cup"", ""opponent"": ""Corpus Christi"", ""opponent_key"": ""corpus christi"", ""start"": ""2026-04-25T23:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 1.0, ""away_goals_for_avg"": 1.0, ""away_recent_count"": 5, ""away_team_key"": ""birmingham legion"", ""home_goals_against_avg"": 1.429, ""home_goals_for_avg"": 1.857, ""home_recent_count"": 7, ""home_team_key"": ""chattanooga red wolves"", ""league_overlap_count"": 9, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",556299cb1628b867152ef64b91f3fc882765d35c,1
soccer|birmingham legion|chattanooga red wolves|2026-06-09,weather,weather,2026-06-09T20:13:29.245416+00:00,,,68.8,"{""away_win_probability"": 0.24474051857241733, ""clubelo_draw_probability"": 0.2162, ""expected_away"": 1.0068896265994638, ""expected_home"": 1.5359237567217419, ""home_win_probability"": 0.534655049958294, ""weather_adjustment_applied"": true, ""weather_adjustment_reasons"": [""heat""], ""weather_away_team"": ""Birmingham Legion FC"", ""weather_city"": ""Red Hill"", ""weather_condition"": ""Sunny"", ""weather_context_applied"": true, ""weather_country"": ""United States of America"", ""weather_home_team"": ""Chattanooga Red Wolves SC"", ""weather_precip_mm"": 0.0, ""weather_query"": ""Chattanooga Red Wolves SC"", ""weather_source"": ""weatherapi"", ""weather_temp_c"": 33.2, ""weather_total_factor"": 0.97, ""weather_wind_kph"": 7.2}","{""sources"": {""clubelo"": {""away_rating"": {""Club"": ""Birmingham"", ""Country"": ""ENG"", ""Elo"": ""1506.17443848"", ""From"": ""2026-05-21"", ""Level"": ""2"", ""Rank"": ""None"", ""To"": ""2026-06-10""}, ""home_rating"": {""Club"": ""Wolves"", ""Country"": ""ENG"", ""Elo"": ""1678.80187988"", ""From"": ""2026-05-25"", ""Level"": ""1"", ""Rank"": ""62"", ""To"": ""2026-06-10""}}, ""sstats_form"": {""away_recent"": [{""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""USL League One Cup"", ""opponent"": ""Chattanooga Red Wolves"", ""opponent_key"": ""chattanooga red wolves"", ""start"": ""2026-05-16T23:00:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}, {""goals_against"": 0.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL League One Cup"", ""opponent"": ""San Antonio"", ""opponent_key"": ""san antonio"", ""start"": ""2026-04-26T00:30:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""USL Championship"", ""opponent"": ""Louisville City"", ""opponent_key"": ""louisville city"", ""start"": ""2026-06-04T00:00:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL Championship"", ""opponent"": ""Monterey Bay"", ""opponent_key"": ""monterey bay"", ""start"": ""2026-05-24T02:00:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}, {""goals_against"": 1.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""USL Championship"", ""opponent"": ""Rhode Island"", ""opponent_key"": ""rhode island"", ""start"": ""2026-05-02T23:30:00+00:00"", ""team"": ""Birmingham Legion"", ""team_key"": ""birmingham legion""}], ""home_recent"": [{""goals_against"": 3.0, ""goals_for"": 2.0, ""home"": true, ""league"": ""USL League One"", ""opponent"": ""Charlotte Independence"", ""opponent_key"": ""charlotte independence"", ""start"": ""2026-05-30T23:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 0.0, ""goals_for"": 5.0, ""home"": true, ""league"": ""USL League One"", ""opponent"": ""Richmond Kickers"", ""opponent_key"": ""richmond kickers"", ""start"": ""2026-05-27T23:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL League One"", ""opponent"": ""Union Omaha"", ""opponent_key"": ""union omaha"", ""start"": ""2026-05-24T00:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""USL League One Cup"", ""opponent"": ""Birmingham Legion"", ""opponent_key"": ""birmingham legion"", ""start"": ""2026-05-16T23:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 1.0, ""goals_for"": 4.0, ""home"": true, ""league"": ""USL League One"", ""opponent"": ""Sarasota Paradise"", ""opponent_key"": ""sarasota paradise"", ""start"": ""2026-05-09T19:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 2.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""USL League One"", ""opponent"": ""Boise"", ""opponent_key"": ""boise"", ""start"": ""2026-05-03T01:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}, {""goals_against"": 1.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""USL League One Cup"", ""opponent"": ""Corpus Christi"", ""opponent_key"": ""corpus christi"", ""start"": ""2026-04-25T23:00:00+00:00"", ""team"": ""Chattanooga Red Wolves"", ""team_key"": ""chattanooga red wolves""}], ""mode"": ""team_form""}}}","{""away_goals_against_avg"": 1.0, ""away_goals_for_avg"": 1.0, ""away_rating"": 1506.2, ""away_recent_count"": 5, ""away_team_key"": ""birmingham legion"", ""blend_weights"": {""clubelo"": 68.309, ""sstats_form"": 66.924}, ""clubelo_away_elo"": 1506.2, ""clubelo_draw_probability"": 0.2162, ""clubelo_elo_diff_home_adv"": 227.6, ""clubelo_home_elo"": 1678.8, ""context_mode"": ""ensemble"", ""home_goals_against_avg"": 1.429, ""home_goals_for_avg"": 1.857, ""home_rating"": 1678.8, ""home_recent_count"": 7, ""home_team_key"": ""chattanooga red wolves"", ""league_overlap_count"": 9, ""merged_sources"": [""sstats_form"", ""clubelo""], ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form"", ""weather_adjustment_applied"": true, ""weather_adjustment_reasons"": [""heat""], ""weather_away_team"": ""Birmingham Legion FC"", ""weather_city"": ""Red Hill"", ""weather_condition"": ""Sunny"", ""weather_context_applied"": true, ""weather_country"": ""United States of America"", ""weather_home_team"": ""Chattanooga Red Wolves SC"", ""weather_precip_mm"": 0.0, ""weather_query"": ""Chattanooga Red Wolves SC"", ""weather_source"": ""weatherapi"", ""weather_temp_c"": 33.2, ""weather_total_factor"": 0.97, ""weather_wind_kph"": 7.2}",d1afe53c115e2f21aad0598fd9ec287589549561,1
soccer|columbus united|ssa swarm|2026-06-09,openligadb,fixture_results,2026-06-09T20:13:29.245416+00:00,,,56.94,"{""away_win_probability"": 0.4538, ""clubelo_draw_probability"": 0.2492, ""expected_away"": 1.14, ""expected_home"": 1.226, ""home_win_probability"": 0.297}","{""away_rating"": {""Club"": ""Clermont"", ""Country"": ""FRA"", ""Elo"": ""1389.71569824"", ""From"": ""2026-05-10"", ""Level"": ""2"", ""Rank"": ""None"", ""To"": ""2026-06-10""}, ""home_rating"": {""Club"": ""Kisvarda"", ""Country"": ""HUN"", ""Elo"": ""1261.0670166"", ""From"": ""2026-05-17"", ""Level"": ""1"", ""Rank"": ""None"", ""To"": ""2026-06-10""}}","{""away_rating"": 1389.7, ""clubelo_away_elo"": 1389.7, ""clubelo_draw_probability"": 0.2492, ""clubelo_elo_diff_home_adv"": -73.6, ""clubelo_home_elo"": 1261.1, ""home_rating"": 1261.1}",e81733c94671ed850fe6d5cadd4c30a7766383d1,1
soccer|columbus united|ssa swarm|2026-06-09,sstats,xg_form,2026-06-09T20:13:29.245416+00:00,,,65.0,"{""away_win_probability"": 0.2993, ""expected_away"": 1.092, ""expected_home"": 1.735, ""home_win_probability"": 0.4758}","{""away_recent"": [{""goals_against"": 2.0, ""goals_for"": 3.0, ""home"": true, ""league"": ""USL League Two"", ""opponent"": ""Montgomery United"", ""opponent_key"": ""montgomery united"", ""start"": ""2026-06-06T23:40:00+00:00"", ""team"": ""Columbus United"", ""team_key"": ""columbus united""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""Dothan United"", ""opponent_key"": ""dothan united"", ""start"": ""2026-05-31T00:00:00+00:00"", ""team"": ""Columbus United"", ""team_key"": ""columbus united""}, {""goals_against"": 2.0, ""goals_for"": 2.0, ""home"": true, ""league"": ""USL League Two"", ""opponent"": ""Swarm FC"", ""opponent_key"": ""swarm"", ""start"": ""2026-05-23T23:30:00+00:00"", ""team"": ""Columbus United"", ""team_key"": ""columbus united""}, {""goals_against"": 0.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""East Atlanta"", ""opponent_key"": ""east atlanta"", ""start"": ""2026-05-20T23:30:00+00:00"", ""team"": ""Columbus United"", ""team_key"": ""columbus united""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""USL League Two"", ""opponent"": ""Apotheos"", ""opponent_key"": ""apotheos"", ""start"": ""2026-05-16T23:30:00+00:00"", ""team"": ""Columbus United"", ""team_key"": ""columbus united""}, {""goals_against"": 1.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""Apotheos"", ""opponent_key"": ""apotheos"", ""start"": ""2026-05-09T23:30:00+00:00"", ""team"": ""Columbus United"", ""team_key"": ""columbus united""}], ""home_recent"": [{""goals_against"": 1.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""Baiano - 2"", ""opponent"": ""Feira FC"", ""opponent_key"": ""feira"", ""start"": ""2026-06-07T19:00:00+00:00"", ""team"": ""SSA"", ""team_key"": ""ssa""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""Baiano U20"", ""opponent"": ""Galícia U20"", ""opponent_key"": ""galicia"", ""start"": ""2026-06-07T12:00:00+00:00"", ""team"": ""SSA U20"", ""team_key"": ""ssa""}, {""goals_against"": 1.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""Baiano U20"", ""opponent"": ""Galícia U20"", ""opponent_key"": ""galicia"", ""start"": ""2026-06-04T12:00:00+00:00"", ""team"": ""SSA U20"", ""team_key"": ""ssa""}, {""goals_against"": 0.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""Baiano - 2"", ""opponent"": ""Redenção FC"", ""opponent_key"": ""redencao"", ""start"": ""2026-05-31T18:00:00+00:00"", ""team"": ""SSA"", ""team_key"": ""ssa""}, {""goals_against"": 0.0, ""goals_for"": 11.0, ""home"": true, ""league"": ""Baiano U20"", ""opponent"": ""Camacari U20"", ""opponent_key"": ""camacari"", ""start"": ""2026-05-24T12:00:00+00:00"", ""team"": ""SSA U20"", ""team_key"": ""ssa""}, {""goals_against"": 0.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""Baiano - 2"", ""opponent"": ""Vitoria Da Conquista"", ""opponent_key"": ""vitoria conquista"", ""start"": ""2026-05-23T18:00:00+00:00"", ""team"": ""SSA"", ""team_key"": ""ssa""}, {""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": true, ""league"": ""Baiano - 2"", ""opponent"": ""Grapiuna Itabuna"", ""opponent_key"": ""grapiuna itabuna"", ""start"": ""2026-05-17T18:00:00+00:00"", ""team"": ""SSA"", ""team_key"": ""ssa""}, {""goals_against"": 6.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""Baiano U20"", ""opponent"": ""Camaçariense U20"", ""opponent_key"": ""camacariense"", ""start"": ""2026-05-09T18:00:00+00:00"", ""team"": ""SSA U20"", ""team_key"": ""ssa""}, {""goals_against"": 0.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""Baiano - 2"", ""opponent"": ""Jacobina"", ""opponent_key"": ""jacobina"", ""start"": ""2026-05-09T18:00:00+00:00"", ""team"": ""SSA"", ""team_key"": ""ssa""}, {""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""Baiano - 2"", ""opponent"": ""Leonico"", ""opponent_key"": ""leonico"", ""start"": ""2026-05-03T18:00:00+00:00"", ""team"": ""SSA"", ""team_key"": ""ssa""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 1.333, ""away_goals_for_avg"": 1.333, ""away_recent_count"": 6, ""away_team_key"": ""columbus united"", ""home_goals_against_avg"": 0.9, ""home_goals_for_avg"": 2.3, ""home_recent_count"": 10, ""home_team_key"": ""ssa"", ""league_overlap_count"": 6, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",c88412c6fa7589975f035d357a32a4ceedeb5e7b,1
soccer|birmingham legion|corpus christi|2026-06-10,openligadb,fixture_results,2026-06-09T20:13:29.245416+00:00,,,59.61,"{""away_win_probability"": 0.2064, ""clubelo_draw_probability"": 0.2274, ""expected_away"": 0.938, ""expected_home"": 1.475, ""home_win_probability"": 0.5661}","{""away_rating"": {""Club"": ""Carrarese"", ""Country"": ""ITA"", ""Elo"": ""1385.89782715"", ""From"": ""2026-05-09"", ""Level"": ""2"", ""Rank"": ""None"", ""To"": ""2026-06-10""}, ""home_rating"": {""Club"": ""Birmingham"", ""Country"": ""ENG"", ""Elo"": ""1506.17443848"", ""From"": ""2026-05-21"", ""Level"": ""2"", ""Rank"": ""None"", ""To"": ""2026-06-10""}}","{""away_rating"": 1385.9, ""clubelo_away_elo"": 1385.9, ""clubelo_draw_probability"": 0.2274, ""clubelo_elo_diff_home_adv"": 175.3, ""clubelo_home_elo"": 1506.2, ""home_rating"": 1506.2}",ff02732f26f300988df3cc805155031088e4f15e,1
