match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|portoviejo|san antonio|2026-06-10,odds_api_io,70351036,soccer,Ecuador - LigaPro Primera B,San Antonio FC,Portoviejo,2026-06-10T00:00:00+00:00,mid,"{""competition"": ""Ecuador - LigaPro Primera B"", ""odds_api_io_id"": 70351036, ""raw_event"": {""away"": ""Portoviejo"", ""awayId"": 33560, ""date"": ""2026-06-10T00:00:00Z"", ""home"": ""San Antonio FC"", ""homeId"": 1110751, ""id"": 70351036, ""league"": {""name"": ""Ecuador - LigaPro Primera B"", ""slug"": ""ecuador-ligapro-primera-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Portoviejo,away,away,-0.5,,Bet365,odds_api_io,34.8,34.06,33.9,,,55.09,,,market_simple_spreads,53.356,,,,market_signal,,insufficient_history,,,,,,
soccer|jackson lions|players development academy|2026-06-10,odds_api_io,71220930,soccer,USA - National Premier Soccer League,Players Development Academy,Jackson Lions FC,2026-06-10T00:00:00+00:00,mid,"{""competition"": ""USA - National Premier Soccer League"", ""odds_api_io_id"": 71220930, ""raw_event"": {""away"": ""Jackson Lions FC"", ""awayId"": 895697, ""date"": ""2026-06-10T00:00:00Z"", ""home"": ""Players Development Academy"", ""homeId"": 1244992, ""id"": 71220930, ""league"": {""name"": ""USA - National Premier Soccer League"", ""slug"": ""usa-national-premier-soccer-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|birmingham legion|corpus christi|2026-06-10,odds_api_io,67844040,soccer,USA - USL Cup,Birmingham Legion FC,Corpus Christi,2026-06-10T00:00:00+00:00,mid,"{""competition"": ""USA - USL Cup"", ""odds_api_io_id"": 67844040, ""raw_event"": {""away"": ""Corpus Christi"", ""awayId"": 434122, ""date"": ""2026-06-10T00:00:00Z"", ""home"": ""Birmingham Legion FC"", ""homeId"": 538325, ""id"": 67844040, ""league"": {""name"": ""USA - USL Cup"", ""slug"": ""usa-usl-cup""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Birmingham Legion FC,home,home,-1.25,,Bet365,odds_api_io,56.57,53.77,53.17,,,53.85,,,market_simple_spreads,25.713,,,,market_signal,,insufficient_history,,,,,,
soccer|brazil|usa|2026-06-10,day_inventory,71182044,soccer,"International - International Friendly Games, Women",Brazil,USA,2026-06-10T00:30:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 4, ""confirmation_sources_count"": 0, ""context_sources_count"": 0, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": true, ""context_2plus_sources"": false, ""context_sources_count"": 2, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""form_sources_count"": 2, ""lineups"": true, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 2, ""ready_for_model"": true, ""ready_for_publish"": false, ""venue_referee"": true, ""weather"": false, ""xg"": true, ""xg_sources_count"": 2}, ""day_inventory_path"": "".data/day_inventory/2026-06-10.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T22:11:53.014798+00:00"", ""last_fixture_refresh_utc"": ""2026-06-09T22:09:21.028236+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T22:11:53.014798+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-09T22:10:49.240306+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""71182044"", ""odds_api_io"": ""71182044"", ""sstats"": ""1542897""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_best_confidence"": 76.11, ""latest_best_edge_pp"": 0.0, ""latest_best_ev_pct"": 0.0, ""latest_books_max"": 4, ""latest_candidate_count"": 5, ""latest_confirmation_sources_max"": 1, ""latest_context_sources_max"": 1, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 1, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""71182044"", ""latest_sources_max"": 1, ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 4, ""price_sources_count"": 4, ""source_evidence_samples"": [{""books"": 4, ""context_sources"": 1, ""odds_sources"": 1, ""source"": ""latest-match-data-coverage-matches.json""}], ""source_evidence_updated_utc"": ""2026-06-09T22:10:49.376949+00:00"", ""sources_count"": 1}",,spreads,USA,away,away,-1.5,,Betfair Exchange,odds_api_io,75.76,73.75,72.36,,,61.74,,,market_simple_spreads,293.402,,,,market_signal,,insufficient_history,,,,,,
soccer|new jersey united|wc predators|2026-06-10,odds_api_io,71220932,soccer,USA - National Premier Soccer League,Wc Predators,New Jersey United AC,2026-06-10T00:30:00+00:00,mid,"{""competition"": ""USA - National Premier Soccer League"", ""odds_api_io_id"": 71220932, ""raw_event"": {""away"": ""New Jersey United AC"", ""awayId"": 1107719, ""date"": ""2026-06-10T00:30:00Z"", ""home"": ""Wc Predators"", ""homeId"": 1110783, ""id"": 71220932, ""league"": {""name"": ""USA - National Premier Soccer League"", ""slug"": ""usa-national-premier-soccer-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|hill country linces|lonestar san antonio|2026-06-10,odds_api_io,68989402,soccer,USA - USL W League,Hill Country Linces,Lonestar SC San Antonio,2026-06-10T00:30:00+00:00,mid,"{""competition"": ""USA - USL W League"", ""odds_api_io_id"": 68989402, ""raw_event"": {""away"": ""Lonestar SC San Antonio"", ""awayId"": 1232565, ""date"": ""2026-06-10T00:30:00Z"", ""home"": ""Hill Country Linces"", ""homeId"": 1328286, ""id"": 68989402, ""league"": {""name"": ""USA - USL W League"", ""slug"": ""usa-usl-w-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|marin alliance|san juan|2026-06-10,odds_api_io,68989400,soccer,USA - USL W League,Marin FC Alliance,San Juan SC,2026-06-10T00:30:00+00:00,mid,"{""competition"": ""USA - USL W League"", ""odds_api_io_id"": 68989400, ""raw_event"": {""away"": ""San Juan SC"", ""awayId"": 1232575, ""date"": ""2026-06-10T00:30:00Z"", ""home"": ""Marin FC Alliance"", ""homeId"": 437224, ""id"": 68989400, ""league"": {""name"": ""USA - USL W League"", ""slug"": ""usa-usl-w-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Marin FC Alliance,home,home,1.0,,Bet365,odds_api_io,50.9,50.16,50.0,,,53.09,,,market_simple_spreads,14.63,,,,market_signal,,insufficient_history,,,,,,
soccer|argentina|iceland|2026-06-10,odds_api_io,71307432,soccer,International - International Matches,Argentina,Iceland,2026-06-10T01:00:00+00:00,mid,"{""competition"": ""International - International Matches"", ""odds_api_io_id"": 71307432, ""raw_event"": {""away"": ""Iceland"", ""awayId"": 4708, ""date"": ""2026-06-10T01:00:00Z"", ""home"": ""Argentina"", ""homeId"": 4819, ""id"": 71307432, ""league"": {""name"": ""International - International Matches"", ""slug"": ""international-international-matches""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Argentina,home,home,-0.5,,Unibet,odds_api_io,68.94,66.99,65.54,,,66.64,,,market_simple_spreads,173.431,,,,market_signal,,insufficient_history,,,,,,
soccer|iraq|venezuela|2026-06-10,odds_api_io,71784352,soccer,International - International Matches,Iraq,Venezuela,2026-06-10T01:00:00+00:00,mid,"{""competition"": ""International - International Matches"", ""odds_api_io_id"": 71784352, ""raw_event"": {""away"": ""Venezuela"", ""awayId"": 4722, ""date"": ""2026-06-10T01:00:00Z"", ""home"": ""Iraq"", ""homeId"": 4767, ""id"": 71784352, ""league"": {""name"": ""International - International Matches"", ""slug"": ""international-international-matches""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Venezuela,away,away,-0.75,,Betfair Exchange,odds_api_io,73.08,71.07,69.68,,,61.74,,,market_simple_spreads,143.881,,,,market_signal,,insufficient_history,,,,,,
soccer|algeria|bolivia|2026-06-10,day_inventory,soccer|algeria|bolivia|2026-06-10,soccer,International Friendly Games,Bolivia,Algeria,2026-06-10T01:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 0, ""context_sources_count"": 0, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": true, ""context_2plus_sources"": false, ""context_sources_count"": 1, ""fixture_core"": true, ""form"": false, ""news"": false, ""odds"": false, ""odds_2plus_sources"": false, ""ready_for_model"": false, ""ready_for_publish"": false, ""weather"": false, ""xg"": true}, ""day_inventory_path"": "".data/day_inventory/2026-06-10.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": null, ""last_fixture_refresh_utc"": ""2026-06-09T22:09:21.028793+00:00"", ""last_odds_refresh_utc"": null}, ""day_inventory_source_ids"": {""bzzoiro"": ""209489"", ""day_inventory"": ""2026-06-10|bolivia|algeria""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""2026-06-10|bolivia|algeria"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""source_evidence_updated_utc"": ""2026-06-09T22:10:49.376949+00:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
