match_key,context_source_count,line_family_count,line_source_count,line_snapshot_count,line_snapshot_count_6h,agreement_score,provider_conflict_score,has_weather,has_lineups,has_injuries,has_news,steam_score,best_market_movement,context_sources,line_sources,line_families
soccer|botswana|niger|2026-06-09,2,0,0,0,0,0.9992,0.0008,False,False,False,False,,,"[""bzzoiro"", ""sstats""]",[],[]
soccer|liberia|mauritania|2026-06-09,2,3,1,180,180,0.9565,0.0435,False,False,False,False,,,"[""bzzoiro"", ""openligadb""]","[""bzzoiro""]","[""totals"", ""h2h"", ""btts""]"
soccer|kuwait|oman|2026-06-09,3,3,1,44,44,0.9776,0.0224,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""bzzoiro""]","[""h2h"", ""totals"", ""btts""]"
soccer|rwanda|tanzania|2026-06-09,2,0,0,0,0,0.9999,0.0001,False,False,False,False,,,"[""bzzoiro"", ""sstats""]",[],[]
soccer|cambodia|hong kong|2026-06-09,3,7,2,400,400,0.8581,0.1419,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|kenya w|zambia w|2026-06-09,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|burkina faso w|zimbabwe w|2026-06-09,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|ashfield reserves|morley windmills reserves|2026-06-09,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|livyi bereh|oleksandria|2026-06-09,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|kattaqurgon|lochin|2026-06-09,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|livyi bereh kyiv|oleksandriya|2026-06-09,2,6,1,161,161,0.9241,0.0759,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts""]"
soccer|kattaqorgon|lochin|2026-06-09,2,5,1,130,130,0.9038,0.0962,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance""]"
soccer|madagascar|south sudan|2026-06-09,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|indonesia|mozambique|2026-06-09,3,7,2,439,439,0.8386,0.1614,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
