match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|at rafaela reserves|ca belgrano|2026-06-09,day_inventory,68158928,soccer,"Argentina - Copa Proyeccion Final, Reserves",CA Belgrano,At Rafaela Reserve,2026-06-09T18:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 0, ""context_sources_count"": 0, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": false, ""context_sources"": [], ""context_sources_count"": 0, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""form"": true, ""line_sources"": [""odds_api_io""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources"": [""odds_api_io""], ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:16:37.925681+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-09T07:18:16.158291+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""68158928"", ""odds_api_io"": ""68158928"", ""sstats"": ""1512455""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 1, ""latest_best_confidence"": 55, ""latest_best_edge_pp"": 0, ""latest_best_ev_pct"": 0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 1, ""latest_context_sources_max"": 1, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""68158928"", ""latest_sources_max"": 1, ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""source_evidence_samples"": [""{'books': 0, 'context_sources': 1, 'odds_sources': 0, 'source': 'latest-match-data-coverage-matches.json'}""], ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_count"": 1}",,spreads,CA Belgrano,home,home,-2.0,,Betfair Exchange,odds_api_io,98.0,97.38,97.24,,,52.8,,,market_simple_spreads,288.28,,,,market_signal,,insufficient_history,,,,,,
soccer|ca lanus|independiente reserves|2026-06-09,day_inventory,68158930,soccer,"Argentina - Copa Proyeccion Final, Reserves",CA Lanus,Independiente Reserve,2026-06-09T18:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 3, ""confirmation_sources_count"": 1, ""context_sources_count"": 1, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""sstats""], ""bookmaker_quorum_backfilled"": true, ""bookmaker_quorum_contract_ready"": true, ""books_count"": 3, ""context"": true, ""context_2plus_sources"": false, ""context_sources"": [""sstats""], ""context_sources_count"": 1, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""form"": true, ""line_sources"": [""odds_api_io""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources"": [""odds_api_io""], ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 3, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": true, ""tier_b_confirmation_mode"": ""bookmaker_quorum"", ""tier_b_coverage_ready"": true, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": true}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:16:37.925702+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-09T07:18:16.158291+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""68158930"", ""odds_api_io"": ""68158930"", ""sstats"": ""1512462""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 1, ""latest_best_confidence"": 67, ""latest_best_edge_pp"": 0, ""latest_best_ev_pct"": 0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 1, ""latest_context_sources_max"": 1, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""68158930"", ""latest_sources_max"": 1, ""odds_api_bookmaker_quorum_backfilled"": true, ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 3, ""price_sources_count"": 3, ""source_evidence_samples"": [""{'books': 0, 'context_sources': 1, 'odds_sources': 0, 'source': 'latest-match-data-coverage-matches.json'}""], ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_count"": 1}",,spreads,Independiente Reserve,away,away,-0.75,,Betfair Exchange,odds_api_io,57.48,51.59,49.99,,,63.15,,,xg_spread,158.822,0.503,1.251,,sstats_form,,insufficient_history,,,,,,
soccer|cr khemis zemamra|uts rabat|2026-06-09,day_inventory,soccer|cr khemis zemamra|uts rabat|2026-06-09,soccer,Botola Pro,CR Khemis Zemamra,UTS Rabat,2026-06-09T18:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 1, ""context_sources_count"": 1, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""sstats""], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": false, ""context_source_count"": 1, ""context_sources"": [""sstats""], ""context_sources_count"": 1, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""line_sources"": [], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_source_count"": 0, ""odds_sources"": [], ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.338701+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T01:13:24.177496+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""soccer|cr khemis zemamra|uts rabat|2026-06-09"", ""sstats"": ""1548333""}, ""fixture_sources_count"": 2, ""independent_odds_sources_count"": 0, ""inventory_fill_source"": ""sstats"", ""inventory_fill_window"": true, ""inventory_target_fill"": true, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""soccer|cr khemis zemamra|uts rabat|2026-06-09"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""provider_source_ids"": {""sstats"": ""1548333""}, ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_seen"": ""sstats"", ""sstats_fixture_fill"": true, ""sstats_has_context_hint"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|kawkab athletic marrakech|raja athletic|2026-06-09,day_inventory,soccer|kawkab athletic marrakech|raja athletic|2026-06-09,soccer,Botola Pro,Kawkab Athletic Club Marrakech,Raja Club Athletic,2026-06-09T18:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""bzzoiro_has_context_hint"": true, ""bzzoiro_raw_source"": ""prediction_event"", ""confirmation_sources_count"": 2, ""context_sources_count"": 2, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""bzzoiro"", ""sstats""], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": true, ""context_source_count"": 1, ""context_sources"": [""bzzoiro"", ""sstats""], ""context_sources_count"": 2, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""form"": true, ""line_sources"": [""bzzoiro""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_source_count"": 1, ""odds_sources"": [""bzzoiro""], ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": true}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.280212+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-09T15:19:14.592450+00:00""}, ""day_inventory_source_ids"": {""bzzoiro"": ""209480"", ""day_inventory"": ""soccer|kawkab athletic marrakech|raja athletic|2026-06-09""}, ""fixture_sources_count"": 2, ""independent_odds_sources_count"": 1, ""inventory_fill_source"": ""bzzoiro"", ""inventory_fill_window"": true, ""inventory_target_fill"": true, ""latest_best_confidence"": 93.47, ""latest_best_edge_pp"": 0.0, ""latest_best_ev_pct"": 0.0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 0, ""latest_context_sources_max"": 0, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""soccer|kawkab athletic marrakech|raja athletic|2026-06-09"", ""latest_sources_max"": 0, ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""provider_source_ids"": {""bzzoiro"": ""209480""}, ""source_evidence_samples"": [{""books"": 0, ""context_sources"": 0, ""odds_sources"": 0, ""source"": ""latest-match-data-coverage-matches.json""}], ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_count"": 0, ""sources_seen"": ""bzzoiro""}",,totals,Меньше,under,,5.5,,888sport,bzzoiro,95.81,55.82,23.09,,,72.98,,,xg_total,219.261,1.208,1.29,,ensemble,,insufficient_history,,,,,,
soccer|renaissance zemamra|union touarga sport|2026-06-09,day_inventory,soccer|renaissance zemamra|union touarga sport|2026-06-09,soccer,Botola Pro,Renaissance Zemamra,Union Touarga Sport,2026-06-09T18:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""bzzoiro_has_context_hint"": true, ""bzzoiro_raw_source"": ""prediction_event"", ""confirmation_sources_count"": 2, ""context_sources_count"": 2, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""bzzoiro"", ""sstats""], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": true, ""context_source_count"": 1, ""context_sources"": [""bzzoiro"", ""sstats""], ""context_sources_count"": 2, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""form"": true, ""line_sources"": [""bzzoiro""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_source_count"": 1, ""odds_sources"": [""bzzoiro""], ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": true}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.280212+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-09T15:19:14.592450+00:00""}, ""day_inventory_source_ids"": {""bzzoiro"": ""209481"", ""day_inventory"": ""soccer|renaissance zemamra|union touarga sport|2026-06-09""}, ""fixture_sources_count"": 2, ""independent_odds_sources_count"": 1, ""inventory_fill_source"": ""bzzoiro"", ""inventory_fill_window"": true, ""inventory_target_fill"": true, ""latest_best_confidence"": 93.21, ""latest_best_edge_pp"": 0.0, ""latest_best_ev_pct"": 0.0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 0, ""latest_context_sources_max"": 0, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""soccer|renaissance zemamra|union touarga sport|2026-06-09"", ""latest_sources_max"": 0, ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""provider_source_ids"": {""bzzoiro"": ""209481""}, ""source_evidence_samples"": [{""books"": 0, ""context_sources"": 0, ""odds_sources"": 0, ""source"": ""latest-match-data-coverage-matches.json""}], ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_count"": 0, ""sources_seen"": ""bzzoiro""}",,totals,Меньше,under,,2.5,,over@2.5,bzzoiro,64.0,60.28,57.33,,,71.11,,,xg_total,105.696,1.083,1.126,,ensemble,,,,,,,,
soccer|ca paranaense pr|cr flamengo rj|2026-06-09,day_inventory,68751836,soccer,Brazil - U20 Campeonato Brasileiro,CR Flamengo RJ,CA Paranaense PR,2026-06-09T18:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 1, ""context_sources_count"": 1, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""sstats""], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": false, ""context_sources"": [""sstats""], ""context_sources_count"": 1, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""form"": true, ""line_sources"": [""odds_api_io""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources"": [""odds_api_io""], ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": true}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:16:37.926048+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-09T07:18:16.158291+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""68751836"", ""odds_api_io"": ""68751836""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 1, ""latest_best_confidence"": 62, ""latest_best_edge_pp"": 0, ""latest_best_ev_pct"": 0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 1, ""latest_context_sources_max"": 1, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""68751836"", ""latest_sources_max"": 1, ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""source_evidence_samples"": [""{'books': 0, 'context_sources': 1, 'odds_sources': 0, 'source': 'latest-match-data-coverage-matches.json'}""], ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_count"": 1}",,spreads,CR Flamengo RJ,home,home,-2.0,,Bet365,odds_api_io,53.2,28.16,22.73,,,58.21,,,xg_spread,48.704,1.355,1.035,,clubelo,,insufficient_history,,,,,,
soccer|araucaria ecr pr|cascavel pr|2026-06-09,day_inventory,71880252,soccer,"Brazil - U20 Paranaense, 1. Divisao",FC Cascavel PR,Araucaria ECR PR,2026-06-09T18:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 1, ""context_sources_count"": 1, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""sstats""], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": false, ""context_sources"": [""sstats""], ""context_sources_count"": 1, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""form"": false, ""line_sources"": [], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources"": [], ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T09:40:42.927372+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:16:37.926069+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T09:40:42.927372+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""71880252"", ""odds_api_io"": ""71880252""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""71880252"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|azerbaijan|san marino|2026-06-09,odds_api_io,71402664,soccer,International - International Matches,San Marino,Azerbaijan,2026-06-09T18:00:00+00:00,mid,"{""competition"": ""International - International Matches"", ""odds_api_io_id"": 71402664, ""raw_event"": {""away"": ""Azerbaijan"", ""awayId"": 4742, ""date"": ""2026-06-09T18:00:00Z"", ""home"": ""San Marino"", ""homeId"": 4833, ""id"": 71402664, ""league"": {""name"": ""International - International Matches"", ""slug"": ""international-international-matches""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,3.5,,over@3.5,bzzoiro,75.53,69.42,63.39,,,85.51,,,xg_total,140.86,1.356,1.155,,ensemble,,insufficient_history,,,,,,
soccer|benin|togo|2026-06-09,odds_api_io,71997874,soccer,International - International Matches,Togo,Benin,2026-06-09T18:00:00+00:00,mid,"{""competition"": ""International - International Matches"", ""odds_api_io_id"": 71997874, ""raw_event"": {""away"": ""Benin"", ""awayId"": 4744, ""date"": ""2026-06-09T18:00:00Z"", ""home"": ""Togo"", ""homeId"": 4836, ""id"": 71997874, ""league"": {""name"": ""International - International Matches"", ""slug"": ""international-international-matches""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Benin,away,away,-0.75,,Betfair Exchange,odds_api_io,45.66,52.07,56.9,,,67.6,,,xg_spread,165.95,1.364,0.93,,ensemble,,insufficient_history,,,,,,
soccer|kawkab athletic of marrakech|raja casablanca athletic|2026-06-09,day_inventory,71899608,soccer,Morocco - Botola Pro D1,Kawkab Athletic Club of Marrakech,Raja Casablanca Athletic,2026-06-09T18:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 3, ""competition"": ""Morocco - Botola Pro D1"", ""confirmation_sources_count"": 2, ""context_sources_count"": 2, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""bzzoiro"", ""sstats""], ""bookmaker_quorum_backfilled"": true, ""bookmaker_quorum_contract_ready"": true, ""books_count"": 3, ""context"": true, ""context_2plus_sources"": true, ""context_source_count"": 0, ""context_sources"": [""bzzoiro"", ""sstats""], ""context_sources_count"": 2, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""line_sources"": [""bzzoiro"", ""odds_api_io""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": true, ""odds_source_count"": 1, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_count"": 2, ""price_confirmation_sources_count"": 3, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": true, ""ready_for_publish_coverage"": true, ""tier_a_coverage_ready"": true, ""tier_b_bookmaker_quorum_ready"": true, ""tier_b_confirmation_mode"": ""independent_source_quorum"", ""tier_b_coverage_ready"": true, ""tier_b_independent_source_quorum_ready"": true, ""weather"": false, ""xg"": true}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.292654+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T15:21:40.212430+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-09T07:18:16.158291+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""71899608"", ""odds_api_io"": ""71899608"", ""sstats"": ""1548332""}, ""fixture_sources_count"": 3, ""has_current_odds_provider"": true, ""independent_odds_sources_count"": 2, ""inventory_fill_source"": ""odds_api_io"", ""inventory_target_fill"": true, ""latest_best_confidence"": 84, ""latest_best_edge_pp"": 0, ""latest_best_ev_pct"": 0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 0, ""latest_context_sources_max"": 0, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""71899608"", ""latest_sources_max"": 0, ""odds_api_bookmaker_quorum_backfilled"": true, ""odds_api_io_id"": 71899608, ""odds_sources_count"": 2, ""price_confirmation_sources_count"": 3, ""price_sources_count"": 3, ""provider_source_ids"": {""odds_api_io"": ""71899608""}, ""raw_event"": {""away"": ""Raja Casablanca Athletic"", ""awayId"": 41757, ""date"": ""2026-06-09T18:00:00Z"", ""home"": ""Kawkab Athletic Club of Marrakech"", ""homeId"": 47696, ""id"": 71899608, ""league"": {""name"": ""Morocco - Botola Pro D1"", ""slug"": ""morocco-botola-pro-d1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""source_evidence_samples"": [""{'deep_ok': True, 'detail_ok': False, 'game_id': '1548332', 'source': 'latest-sstats-deep-inventory-enrichment.json'}"", ""{'books': 0, 'context_sources': 0, 'odds_sources': 0, 'source': 'latest-match-data-coverage-matches.json'}""], ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_count"": 0, ""sources_seen"": ""odds_api_io""}",,totals,Меньше,under,,5.5,,888sport,bzzoiro,98.0,98.0,98.0,,,73.52,,,xg_total,407.402,0.696,1.113,,ensemble,,insufficient_history,,,,,,
