match_key,market_key,family,selection,point,team_side,best_price,consensus_fair_odds,books,sources,snapshots_count,dispersion_pct,steam_score
soccer|brunei darussalam|timor leste|2026-06-09,h2h|timor-leste||home,h2h,Timor-Leste,,home,1.5,1.455,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",4,6.863,
soccer|brunei darussalam|timor leste|2026-06-09,h2h|draw||,h2h,Draw,,,4.6,3.9934,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",4,4.928,
soccer|brunei darussalam|timor leste|2026-06-09,h2h|brunei darussalam||away,h2h,Brunei Darussalam,,away,8.2,6.361,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",4,5.662,
soccer|brunei darussalam|timor leste|2026-06-09,dnb|timor-leste|0.00|home,dnb,Timor-Leste,0.0,home,1.2,1.1695,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,3.623,
soccer|brunei darussalam|timor leste|2026-06-09,dnb|brunei darussalam|0.00|away,dnb,Brunei Darussalam,0.0,away,6.4,4.7378,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,9.375,
soccer|brunei darussalam|timor leste|2026-06-09,spreads|timor-leste|-1.00|home,spreads,Timor-Leste,-1.0,home,2.28,1.9215,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",5,14.62,
soccer|brunei darussalam|timor leste|2026-06-09,spreads|brunei darussalam|1.00|away,spreads,Brunei Darussalam,1.0,away,2.6,2.1618,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",5,11.79,
soccer|brunei darussalam|timor leste|2026-06-09,totals|over|2.50|,totals,Over,2.5,,1.95,1.841,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",5,6.521,
soccer|brunei darussalam|timor leste|2026-06-09,totals|under|2.50|,totals,Under,2.5,,1.96,1.8748,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",5,7.803,
soccer|brunei darussalam|timor leste|2026-06-09,doubleChance|1x||,doubleChance,1X,,,1.11,1.0905,"[""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",2,3.368,
soccer|brunei darussalam|timor leste|2026-06-09,doubleChance|12||,doubleChance,12,,,1.48,1.3259,"[""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",2,15.077,
soccer|brunei darussalam|timor leste|2026-06-09,doubleChance|x2||,doubleChance,X2,,,2.6,2.0009,"[""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",2,24.038,
soccer|brunei darussalam|timor leste|2026-06-09,totals|over|1.50|,totals,Over,1.5,,1.3,1.268,"[""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",2,3.722,
soccer|brunei darussalam|timor leste|2026-06-09,totals|under|1.50|,totals,Under,1.5,,3.62,3.2939,"[""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",2,5.709,
soccer|brunei darussalam|timor leste|2026-06-09,totals|over|3.50|,totals,Over,3.5,,3.45,3.1028,"[""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",2,6.226,
