match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,selected_odds,selected_implied_probability,fair_odds_from_market,probability_used_for_ev,price_used_for_ev,canonical_adjusted_probability,integrity_status,integrity_reasons,integrity_report,raw_bucket_offers,fingerprint,prediction_id
soccer|enosis neon paralimni|ethnikos achnas|2026-05-09,soccer,Cyprus - 1st Division,Enosis Neon Paralimni FC,Ethnikos Achnas FC,2026-05-09T15:00:00+00:00,btts,Обе забьют: Да,btts|yes||,2.58,2.2286042527709267,0.38759689922480617,0.4192836350378457,0.4192836350378457,0.4487113397350175,0.4487113397350175,0.4487113397350175,6.111444051021131,15.767525651634507,77.9281606586743,3,1,controlled_consensus_rescue,,2.77,1.163,"[""mode=controlled_consensus_rescue"", ""model=bookmaker_consensus_plus_best_price_guarded"", ""paired_books=3"", ""books=3"", ""consensus_prob=0.4193"", ""best_price=2.58"", ""context=optional_not_primary_signal"", ""post_integrity_candidate_rescue:restored_after_hard_guard_zero_pool"", ""quality=post_calibration_probability_relief(gap=5.1pp)""]","{""confirmation_sources"": [""sstats_form""], ""context_mode"": ""controlled_consensus_rescue"", ""context_source"": ""sstats_form"", ""exact_line_bookmakers"": [""bet365"", ""betfair_exchange"", ""unibet""], ""exact_line_bookmakers_count"": 3, ""exact_line_market_names"": [""Both Teams To Score""], ""exact_line_offers_count"": 3, ""exact_line_prices"": [2.06, 2.1, 2.58], ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""market_signal_derived"": true, ""odds_books_count"": 3, ""odds_sources_count"": 1, ""paired_books_count"": 3, ""post_calibration_probability_relief"": {""adjusted_probability"": 0.4487, ""gap_pp"": 5.129, ""min_probability"": 0.5, ""profile"": ""standard""}, ""price_sources_count"": 1, ""quality_score"": 78.604, ""quality_status"": ""passed_quality"", ""selected_bookmaker"": ""Betfair Exchange"", ""selected_source"": ""odds_api_io""}",Betfair Exchange,"{""controlled_consensus_rescue"": true, ""paired_books_count"": 3, ""post_integrity_candidate_rescue"": true, ""quality"": {""calibration"": {""applied"": false, ""delta_probability"": 0.0, ""segments_used"": []}, ""evaluated_at"": ""2026-05-09T14:28:48.269830+00:00"", ""final_adjusted_probability"": 0.44871, ""learning_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""segments_used"": []}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-05-08"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.44871, ""publication_score"": 92.928, ""quality_score"": 78.604, ""reasons"": [], ""segments"": [""family:btts"", ""market:btts:btts|yes||"", ""league:other"", ""context:sstats_form"", ""bookmaker:betfair exchange"", ""odds:2.05-2.74"", ""prob:40-45""], ""status"": ""passed_quality""}, ""raw_consensus_edge_pp"": 3.1686735813039544}","{""controlled_consensus_rescue"": true}",92.9281606586743,71186854,,35.0,3.5,1000.0,units,medium,False,,,,,,,passed,[],"{""books_count"": 3, ""exact_books_count"": 0, ""exact_line_bookmakers"": [""bet365"", ""betfair_exchange"", ""unibet""], ""exact_line_bookmakers_count"": 3, ""exact_line_market_names"": [""Both Teams To Score""], ""exact_line_offers_count"": 3, ""exact_line_prices"": [2.06, 2.1, 2.58], ""exact_price_dispersion_pct"": null, ""exact_price_median"": null, ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""exact_sources_count"": 0, ""family"": ""btts"", ""market_text_sample"": ""btts обе забьют: да btts|yes|| betfair exchange controlled_consensus_rescue     odds_api_io    btts both teams to score   yes   btts both teams to score   yes   btts both teams to score   yes  "", ""point"": null, ""price"": 2.58, ""price_dispersion_pct"": 22.857, ""selection"": ""обе забьют: да btts|yes||"", ""sources_count"": 1}","[{""bookmaker"": ""Betfair Exchange"", ""family"": ""btts"", ""market_name"": ""Both Teams To Score"", ""point"": null, ""price"": 2.58, ""selection"": ""Yes"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Bet365"", ""family"": ""btts"", ""market_name"": ""Both Teams To Score"", ""point"": null, ""price"": 2.1, ""selection"": ""Yes"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Unibet"", ""family"": ""btts"", ""market_name"": ""Both Teams To Score"", ""point"": null, ""price"": 2.06, ""selection"": ""Yes"", ""source"": ""odds_api_io"", ""team_side"": null}]",soccer|enosis neon paralimni|ethnikos achnas|2026-05-09|btts|btts|yes|||||2026-05-09T15:00:00+00:00,soccer|enosis neon paralimni|ethnikos achnas|2026-05-09|btts|btts|yes|||||2026-05-09T15:00:00+00:00
soccer|akritas chlorakas|omonia aradippou|2026-05-09,soccer,Cyprus - 1st Division,Omonia Aradippou,Akritas Chlorakas,2026-05-09T15:00:00+00:00,totals,Меньше 2.5,totals|under|2.5|,2.22,2.0113630800700575,0.4504504504504504,0.4728535654820043,0.4728535654820043,0.49717527874935896,0.49717527874935896,0.49717527874935896,4.672482829890856,10.372911882357695,78.5,4,1,controlled_consensus_rescue,2.5,0.701,1.425,"[""mode=controlled_consensus_rescue"", ""model=bookmaker_consensus_plus_best_price_guarded"", ""paired_books=4"", ""books=4"", ""consensus_prob=0.4729"", ""best_price=2.22"", ""context=optional_not_primary_signal"", ""post_integrity_candidate_rescue:restored_after_hard_guard_zero_pool""]","{""confirmation_sources"": [""sstats_form""], ""context_mode"": ""controlled_consensus_rescue"", ""context_source"": ""sstats_form"", ""exact_line_bookmakers"": [""bet365"", ""betfair_exchange"", ""sbobet"", ""unibet""], ""exact_line_bookmakers_count"": 4, ""exact_line_market_names"": [""Goals Over/Under"", ""Totals""], ""exact_line_offers_count"": 4, ""exact_line_prices"": [1.83, 2.0, 2.03, 2.22], ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""market_signal_derived"": true, ""odds_books_count"": 4, ""odds_sources_count"": 1, ""paired_books_count"": 4, ""price_sources_count"": 1, ""quality_score"": 70.036, ""quality_status"": ""passed_quality"", ""selected_bookmaker"": ""Betfair Exchange"", ""selected_source"": ""odds_api_io""}",Betfair Exchange,"{""controlled_consensus_rescue"": true, ""paired_books_count"": 4, ""post_integrity_candidate_rescue"": true, ""quality"": {""calibration"": {""applied"": false, ""delta_probability"": 0.0, ""segments_used"": []}, ""evaluated_at"": ""2026-05-09T14:28:48.269830+00:00"", ""final_adjusted_probability"": 0.49718, ""learning_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""segments_used"": []}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-05-08"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.49718, ""publication_score"": 92.873, ""quality_score"": 70.036, ""reasons"": [], ""segments"": [""family:totals"", ""market:totals:totals|under|2.5|"", ""league:other"", ""context:sstats_form"", ""bookmaker:betfair exchange"", ""odds:2.05-2.74"", ""prob:45-50""], ""status"": ""passed_quality""}, ""raw_consensus_edge_pp"": 2.24031150315539}","{""controlled_consensus_rescue"": true}",92.8729118823577,71186856,,30.0,3.0,1000.0,units,medium,False,,,,,,,passed,[],"{""books_count"": 4, ""exact_books_count"": 4, ""exact_line_bookmakers"": [""bet365"", ""betfair_exchange"", ""sbobet"", ""unibet""], ""exact_line_bookmakers_count"": 4, ""exact_line_market_names"": [""Goals Over/Under"", ""Totals""], ""exact_line_offers_count"": 4, ""exact_line_prices"": [1.83, 2.0, 2.03, 2.22], ""exact_price_dispersion_pct"": 10.174, ""exact_price_median"": 2.015, ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""exact_sources_count"": 1, ""family"": ""totals"", ""market_text_sample"": ""totals меньше 2.5 totals|under|2.5| betfair exchange controlled_consensus_rescue     odds_api_io    totals totals   under   totals totals   under   totals goals over/under   under   totals totals   under  "", ""point"": 2.5, ""price"": 2.22, ""price_dispersion_pct"": 10.174, ""selection"": ""under"", ""sources_count"": 1}","[{""bookmaker"": ""Betfair Exchange"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 2.22, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Sbobet"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 2.03, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Bet365"", ""family"": ""totals"", ""market_name"": ""Goals Over/Under"", ""point"": 2.5, ""price"": 2.0, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Unibet"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 1.83, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}]",soccer|akritas chlorakas|omonia aradippou|2026-05-09|totals|totals|under|2.5|||2.5|2026-05-09T15:00:00+00:00,soccer|akritas chlorakas|omonia aradippou|2026-05-09|totals|totals|under|2.5|||2.5|2026-05-09T15:00:00+00:00
