match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,selected_odds,selected_implied_probability,fair_odds_from_market,probability_used_for_ev,price_used_for_ev,canonical_adjusted_probability,integrity_status,integrity_reasons,integrity_report,raw_bucket_offers,fingerprint,prediction_id
soccer|rapid bucuresti 1923|universitatea cluj|2026-05-09,soccer,Romania - Superliga,FC Universitatea Cluj,Rapid Bucuresti 1923,2026-05-09T18:00:00+00:00,totals,Меньше 2.5,totals|under|2.5|,1.96,1.8755880394665236,0.5102040816326531,0.5172763652343004,0.5172763652343004,0.5331661212152065,0.5331661212152065,0.5331661212152065,2.2962039582553384,4.500559758180467,75.84063455199365,4,1,controlled_consensus_rescue,2.5,1.7000000000000002,0.5,"[""mode=controlled_consensus_rescue"", ""model=bookmaker_consensus_plus_best_price_guarded"", ""paired_books=4"", ""books=4"", ""consensus_prob=0.5173"", ""best_price=1.96"", ""context=optional_not_primary_signal""]","{""confirmation_sources"": [""bzzoiro_predictions""], ""context_mode"": ""controlled_consensus_rescue"", ""context_source"": ""bzzoiro_predictions"", ""exact_line_bookmakers"": [""bet365"", ""betfair_exchange"", ""sbobet"", ""unibet""], ""exact_line_bookmakers_count"": 4, ""exact_line_market_names"": [""Totals""], ""exact_line_offers_count"": 4, ""exact_line_prices"": [1.8, 1.81, 1.825, 1.96], ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""market_signal_derived"": true, ""odds_books_count"": 4, ""odds_sources_count"": 1, ""paired_books_count"": 4, ""price_sources_count"": 1, ""quality_score"": 66.811, ""quality_status"": ""passed_quality"", ""selected_bookmaker"": ""Betfair Exchange"", ""selected_source"": ""odds_api_io""}",Betfair Exchange,"{""controlled_consensus_rescue"": true, ""paired_books_count"": 4, ""quality"": {""calibration"": {""applied"": false, ""delta_probability"": 0.0, ""segments_used"": []}, ""evaluated_at"": ""2026-05-09T17:02:11.941381+00:00"", ""final_adjusted_probability"": 0.53317, ""learning_adjustment"": {""applied"": false, ""score_delta"": 0.0, ""segments_used"": []}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-05-08"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.53317, ""publication_score"": 84.341, ""quality_score"": 66.811, ""reasons"": [], ""segments"": [""family:totals"", ""market:totals:totals|under|2.5|"", ""league:other"", ""context:bzzoiro_predictions"", ""bookmaker:betfair exchange"", ""odds:1.70-2.04"", ""prob:50-55""], ""status"": ""passed_quality""}, ""raw_consensus_edge_pp"": 0.7072283601647356}","{""controlled_consensus_rescue"": true}",84.34119431017412,69785244,,16.0,1.6,1000.0,units,low,False,,,,,,,passed,[],"{""books_count"": 4, ""exact_books_count"": 4, ""exact_line_bookmakers"": [""bet365"", ""betfair_exchange"", ""sbobet"", ""unibet""], ""exact_line_bookmakers_count"": 4, ""exact_line_market_names"": [""Totals""], ""exact_line_offers_count"": 4, ""exact_line_prices"": [1.8, 1.81, 1.825, 1.96], ""exact_price_dispersion_pct"": 7.84, ""exact_price_median"": 1.817, ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""exact_sources_count"": 1, ""family"": ""totals"", ""market_text_sample"": ""totals меньше 2.5 totals|under|2.5| betfair exchange controlled_consensus_rescue     odds_api_io    totals totals   under   totals totals   under   totals totals   under   totals totals   under  "", ""point"": 2.5, ""price"": 1.96, ""price_dispersion_pct"": 7.84, ""selection"": ""under"", ""sources_count"": 1}","[{""bookmaker"": ""Betfair Exchange"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 1.96, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Bet365"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 1.825, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Unibet"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 1.81, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Sbobet"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 1.8, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}]",soccer|rapid bucuresti 1923|universitatea cluj|2026-05-09|totals|totals|under|2.5|||2.5|2026-05-09T18:00:00+00:00,soccer|rapid bucuresti 1923|universitatea cluj|2026-05-09|totals|totals|under|2.5|||2.5|2026-05-09T18:00:00+00:00
soccer|almere city|graafschap|2026-05-09,soccer,Netherlands - Eredivisie,De Graafschap,Almere City FC,2026-05-09T18:00:00+00:00,totals,Меньше 3.5,totals|under|3.5|,2.1,1.9603261160940944,0.47619047619047616,0.48066062384814245,0.48066062384814245,0.4951192050598589,0.5101192050598589,0.5101192050598589,2.9458581211716406,7.125033062570374,73.75180381997902,3,1,controlled_consensus_rescue,3.5,1.5,1.6,"[""mode=controlled_consensus_rescue"", ""model=bookmaker_consensus_plus_best_price_guarded"", ""paired_books=3"", ""books=3"", ""consensus_prob=0.4807"", ""best_price=2.10"", ""context=optional_not_primary_signal"", ""historical_calibration=+1.50pp"", ""learning=score_delta(+1.65)""]","{""confirmation_sources"": [""bzzoiro_predictions""], ""context_mode"": ""controlled_consensus_rescue"", ""context_source"": ""bzzoiro_predictions"", ""exact_line_bookmakers"": [""betfair_exchange"", ""sbobet"", ""unibet""], ""exact_line_bookmakers_count"": 3, ""exact_line_market_names"": [""Totals""], ""exact_line_offers_count"": 3, ""exact_line_prices"": [1.89, 2.0, 2.1], ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": 2.358, ""score_delta"": 1.651, ""segments_used"": [""league:preferred"", ""odds:2.05-2.74"", ""prob:45-50""]}, ""market_signal_derived"": true, ""odds_books_count"": 3, ""odds_sources_count"": 1, ""paired_books_count"": 3, ""price_sources_count"": 1, ""quality_score"": 76.149, ""quality_status"": ""passed_quality"", ""selected_bookmaker"": ""Betfair Exchange"", ""selected_source"": ""odds_api_io""}",Betfair Exchange,"{""controlled_consensus_rescue"": true, ""paired_books_count"": 3, ""quality"": {""calibration"": {""applied"": true, ""delta_probability"": 0.015, ""raw_delta_probability"": 0.06618, ""segments_used"": [""league:preferred"", ""odds:2.05-2.74"", ""prob:45-50""]}, ""evaluated_at"": ""2026-05-09T17:02:11.941381+00:00"", ""final_adjusted_probability"": 0.51012, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": 2.358, ""score_delta"": 1.651, ""segments_used"": [""league:preferred"", ""odds:2.05-2.74"", ""prob:45-50""]}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-05-08"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.49512, ""publication_score"": 83.728, ""quality_score"": 76.149, ""reasons"": [], ""segments"": [""family:totals"", ""market:totals:totals|under|3.5|"", ""league:preferred"", ""context:bzzoiro_predictions"", ""bookmaker:betfair exchange"", ""odds:2.05-2.74"", ""prob:45-50""], ""status"": ""passed_quality""}, ""raw_consensus_edge_pp"": 0.447014765766629}","{""controlled_consensus_rescue"": true}",83.728,71242264,,23.0,2.3,1000.0,units,low,False,,,,,,,passed,[],"{""books_count"": 3, ""exact_books_count"": 3, ""exact_line_bookmakers"": [""betfair_exchange"", ""sbobet"", ""unibet""], ""exact_line_bookmakers_count"": 3, ""exact_line_market_names"": [""Totals""], ""exact_line_offers_count"": 3, ""exact_line_prices"": [1.89, 2.0, 2.1], ""exact_price_dispersion_pct"": 5.5, ""exact_price_median"": 2.0, ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""exact_sources_count"": 1, ""family"": ""totals"", ""market_text_sample"": ""totals меньше 3.5 totals|under|3.5| betfair exchange controlled_consensus_rescue     odds_api_io    totals totals   under   totals totals   under   totals totals   under  "", ""point"": 3.5, ""price"": 2.1, ""price_dispersion_pct"": 5.5, ""selection"": ""under"", ""sources_count"": 1}","[{""bookmaker"": ""Betfair Exchange"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 3.5, ""price"": 2.1, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Sbobet"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 3.5, ""price"": 2.0, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Unibet"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 3.5, ""price"": 1.89, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""team_side"": null}]",soccer|almere city|graafschap|2026-05-09|totals|totals|under|3.5|||3.5|2026-05-09T18:00:00+00:00,soccer|almere city|graafschap|2026-05-09|totals|totals|under|3.5|||3.5|2026-05-09T18:00:00+00:00
