match_key,context_source_count,line_family_count,line_source_count,line_snapshot_count,line_snapshot_count_6h,agreement_score,provider_conflict_score,has_weather,has_lineups,has_injuries,has_news,steam_score,best_market_movement,context_sources,line_sources,line_families
soccer|at rafaela reserves|ca lanus|2026-06-04,2,6,1,126,126,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""doubleChance"", ""spreads"", ""totals"", ""btts""]"
soccer|ca aldosivi reserves|ca barracas central reserves|2026-06-04,1,6,1,172,172,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts""]"
soccer|ca belgrano|ca platense|2026-06-04,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|ca union santa fe reserves|godoy cruz|2026-06-04,1,6,1,172,172,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts""]"
soccer|san lorenzo almagro reserves|velez sarsfield reserves|2026-06-04,1,6,1,186,186,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts""]"
soccer|fath union sport|hassania d agadir|2026-06-04,1,0,0,0,0,,,False,False,False,False,,,"[""bzzoiro""]",[],[]
soccer|ge bage rs|gremio esportivo brasil|2026-06-04,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|avai|nacao|2026-06-04,4,4,1,11,11,0.9357,0.0643,True,False,False,False,,,"[""openligadb"", ""sstats"", ""thesportsdb"", ""weather""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|araucaria ecr pr|cascavel pr|2026-06-04,3,4,1,11,11,0.8948,0.1052,True,False,False,False,,,"[""openligadb"", ""sstats"", ""weather""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|america sp|ca juventus sp|2026-06-04,2,4,1,9,9,0.958,0.042,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|gd prudente sp|se palmeiras sp|2026-06-04,2,4,1,11,11,0.8814,0.1186,False,False,False,False,,,"[""openligadb"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|fus rabat|hassania union sport agadir|2026-06-04,2,7,1,212,212,0.8994,0.1006,False,False,False,False,,,"[""bzzoiro"", ""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|as korofina|derby academie|2026-06-04,2,0,0,0,0,0.9924,0.0076,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|mali coura|us bougouni|2026-06-04,2,0,0,0,0,0.9898,0.0102,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|juan aurich alcatuyo|rio san juan humi|2026-06-04,2,4,1,11,11,0.9898,0.0102,True,False,False,False,,,"[""openligadb"", ""weather""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|iraq|spain|2026-06-04,3,7,2,416,416,0.8391,0.1609,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|ca tembetary ypane|paraguari|2026-06-04,1,6,1,164,164,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts""]"
soccer|cote d ivoire|france|2026-06-04,3,7,2,398,398,0.7615,0.2385,False,False,False,False,,,"[""bzzoiro"", ""openligadb"", ""sstats""]","[""odds_api_io"", ""bzzoiro""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals"", ""doubleChance""]"
soccer|alafoss|kfr|2026-06-04,1,4,1,43,43,,,False,False,False,False,,,"[""openligadb""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|ellidi|hafnir|2026-06-04,1,4,1,41,41,,,False,False,False,False,,,"[""openligadb""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|hamar|vaengir jupiters|2026-06-04,1,6,1,197,197,,,False,False,False,False,,,"[""openligadb""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts""]"
soccer|as far rabat|difaa hassani el jadidi|2026-06-04,2,3,1,179,179,0.923,0.077,False,False,False,False,,,"[""bzzoiro"", ""sstats""]","[""bzzoiro""]","[""totals"", ""h2h"", ""btts""]"
