match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|ks sleza wroclaw|miedz legnica 2|2026-05-08,odds_api_io,62036860,soccer,"Poland - III Liga, Group 3",KS Sleza Wroclaw,Miedz Legnica II,2026-05-08T13:30:00+00:00,mid,"{""competition"": ""Poland - III Liga, Group 3"", ""odds_api_io_id"": 62036860, ""raw_event"": {""away"": ""Miedz Legnica II"", ""awayId"": 399497, ""date"": ""2026-05-08T13:30:00Z"", ""home"": ""KS Sleza Wroclaw"", ""homeId"": 36036, ""id"": 62036860, ""league"": {""name"": ""Poland - III Liga, Group 3"", ""slug"": ""poland-iii-liga-group-3""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|al shabab|sur|2026-05-08,odds_api_io,70124340,soccer,Oman - Omani League,Sur SC,Al Shabab,2026-05-08T13:50:00+00:00,mid,"{""competition"": ""Oman - Omani League"", ""odds_api_io_id"": 70124340, ""raw_event"": {""away"": ""Al Shabab"", ""awayId"": 57449, ""date"": ""2026-05-08T13:50:00Z"", ""home"": ""Sur SC"", ""homeId"": 57439, ""id"": 70124340, ""league"": {""name"": ""Oman - Omani League"", ""slug"": ""oman-omani-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|al ahly amman|al wehdat|2026-05-08,odds_api_io,70270666,soccer,Jordan - Jordan League,Al Wehdat,Al-Ahly Amman,2026-05-08T14:00:00+00:00,mid,"{""competition"": ""Jordan - Jordan League"", ""odds_api_io_id"": 70270666, ""raw_event"": {""away"": ""Al-Ahly Amman"", ""awayId"": 167130, ""date"": ""2026-05-08T14:00:00Z"", ""home"": ""Al Wehdat"", ""homeId"": 40650, ""id"": 70270666, ""league"": {""name"": ""Jordan - Jordan League"", ""slug"": ""jordan-jordan-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|al mokawloon al arab|el gouna|2026-05-08,odds_api_io,69880298,soccer,Egypt - Premier League,Al Mokawloon Al Arab,El Gouna FC,2026-05-08T14:00:00+00:00,mid,"{""competition"": ""Egypt - Premier League"", ""odds_api_io_id"": 69880298, ""raw_event"": {""away"": ""El Gouna FC"", ""awayId"": 43565, ""date"": ""2026-05-08T14:00:00Z"", ""home"": ""Al Mokawloon Al Arab"", ""homeId"": 42365, ""id"": 69880298, ""league"": {""name"": ""Egypt - Premier League"", ""slug"": ""egypt-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|astrakhan|neftyanik izberbash|2026-05-08,odds_api_io,70249492,soccer,"Russia - 2. Liga, Division B, Group 1",FC Astrakhan,Neftyanik Izberbash,2026-05-08T14:00:00+00:00,mid,"{""competition"": ""Russia - 2. Liga, Division B, Group 1"", ""odds_api_io_id"": 70249492, ""raw_event"": {""away"": ""Neftyanik Izberbash"", ""awayId"": 1241233, ""date"": ""2026-05-08T14:00:00Z"", ""home"": ""FC Astrakhan"", ""homeId"": 75095, ""id"": 70249492, ""league"": {""name"": ""Russia - 2. Liga, Division B, Group 1"", ""slug"": ""russia-2-liga-division-b-group-1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|bate borisov 2|molodechno|2026-05-08,odds_api_io,70986710,soccer,Belarus - Pervaya Liga,FC Bate Borisov 2,FC Molodechno,2026-05-08T14:00:00+00:00,mid,"{""competition"": ""Belarus - Pervaya Liga"", ""odds_api_io_id"": 70986710, ""raw_event"": {""away"": ""FC Molodechno"", ""awayId"": 207835, ""date"": ""2026-05-08T14:00:00Z"", ""home"": ""FC Bate Borisov 2"", ""homeId"": 1163813, ""id"": 70986710, ""league"": {""name"": ""Belarus - Pervaya Liga"", ""slug"": ""belarus-pervaya-liga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|karkonosze jelenia gora|lks goczalkowice zdroj|2026-05-08,odds_api_io,62036852,soccer,"Poland - III Liga, Group 3",Karkonosze Jelenia Gora,LKS Goczalkowice-Zdroj,2026-05-08T14:00:00+00:00,mid,"{""competition"": ""Poland - III Liga, Group 3"", ""odds_api_io_id"": 62036852, ""raw_event"": {""away"": ""LKS Goczalkowice-Zdroj"", ""awayId"": 552055, ""date"": ""2026-05-08T14:00:00Z"", ""home"": ""Karkonosze Jelenia Gora"", ""homeId"": 821352, ""id"": 62036852, ""league"": {""name"": ""Poland - III Liga, Group 3"", ""slug"": ""poland-iii-liga-group-3""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|kvant obninsk|rotor 2 volgograd|2026-05-08,odds_api_io,70228240,soccer,"Russia - 2. Liga, Division B, Group 3",FC Kvant Obninsk,Rotor II Volgograd,2026-05-08T14:00:00+00:00,mid,"{""competition"": ""Russia - 2. Liga, Division B, Group 3"", ""odds_api_io_id"": 70228240, ""raw_event"": {""away"": ""Rotor II Volgograd"", ""awayId"": 356256, ""date"": ""2026-05-08T14:00:00Z"", ""home"": ""FC Kvant Obninsk"", ""homeId"": 281629, ""id"": 70228240, ""league"": {""name"": ""Russia - 2. Liga, Division B, Group 3"", ""slug"": ""russia-2-liga-division-b-group-3""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|petrojet|wadi degla|2026-05-08,odds_api_io,69880296,soccer,Egypt - Premier League,Petrojet FC,Wadi Degla SC,2026-05-08T14:00:00+00:00,mid,"{""competition"": ""Egypt - Premier League"", ""odds_api_io_id"": 69880296, ""raw_event"": {""away"": ""Wadi Degla SC"", ""awayId"": 43568, ""date"": ""2026-05-08T14:00:00Z"", ""home"": ""Petrojet FC"", ""homeId"": 43567, ""id"": 69880296, ""league"": {""name"": ""Egypt - Premier League"", ""slug"": ""egypt-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|rubin yalta|sevastopol|2026-05-08,odds_api_io,70249500,soccer,"Russia - 2. Liga, Division B, Group 1",FC Rubin Yalta,FC Sevastopol,2026-05-08T14:00:00+00:00,mid,"{""competition"": ""Russia - 2. Liga, Division B, Group 1"", ""odds_api_io_id"": 70249500, ""raw_event"": {""away"": ""FC Sevastopol"", ""awayId"": 168558, ""date"": ""2026-05-08T14:00:00Z"", ""home"": ""FC Rubin Yalta"", ""homeId"": 296216, ""id"": 70249500, ""league"": {""name"": ""Russia - 2. Liga, Division B, Group 1"", ""slug"": ""russia-2-liga-division-b-group-1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
