match_key,market_key,family,selection,point,team_side,best_price,consensus_fair_odds,books,sources,snapshots_count,dispersion_pct,steam_score
soccer|kuopion palloseura|vantaa|2026-06-12,h2h|vantaa||home,h2h,Vantaa,,home,11.0,8.8478,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,4.423,
soccer|kuopion palloseura|vantaa|2026-06-12,h2h|draw||,h2h,Draw,,,6.5,6.0165,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,2.473,
soccer|kuopion palloseura|vantaa|2026-06-12,h2h|kuopion palloseura||away,h2h,Kuopion Palloseura,,away,1.19,1.1855,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,0.64,
soccer|kuopion palloseura|vantaa|2026-06-12,dnb|vantaa|0.00|home,dnb,Vantaa,0.0,home,8.0,8.0,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|kuopion palloseura|vantaa|2026-06-12,dnb|kuopion palloseura|0.00|away,dnb,Kuopion Palloseura,0.0,away,1.062,1.062,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|kuopion palloseura|vantaa|2026-06-12,spreads|vantaa|2.00|home,spreads,Vantaa,2.0,home,1.975,1.9368,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,1.999,
soccer|kuopion palloseura|vantaa|2026-06-12,spreads|kuopion palloseura|-2.00|away,spreads,Kuopion Palloseura,-2.0,away,1.9,1.8617,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,2.163,
soccer|kuopion palloseura|vantaa|2026-06-12,totals|over|3.75|,totals,Over,3.75,,1.85,1.85,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,,
soccer|kuopion palloseura|vantaa|2026-06-12,totals|under|3.75|,totals,Under,3.75,,1.95,1.95,"[""Bet365"", ""Sbobet""]","[""odds_api_io""]",2,,
soccer|kuopion palloseura|vantaa|2026-06-12,totals|over|2.50|,totals,Over,2.5,,1.285,1.285,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|kuopion palloseura|vantaa|2026-06-12,totals|under|2.50|,totals,Under,2.5,,3.5,3.5,"[""Bet365""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,h2h|grankulla||home,h2h,Grankulla,,home,3.1,3.1,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,h2h|draw||,h2h,Draw,,,4.0,4.0,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,h2h|hjs||away,h2h,HJS,,away,2.2,2.2,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,dnb|grankulla|0.00|home,dnb,Grankulla,0.0,home,2.38,2.38,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,dnb|hjs|0.00|away,dnb,HJS,0.0,away,1.69,1.69,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,doubleChance|1x||,doubleChance,1X,,,1.8,1.8,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,doubleChance|12||,doubleChance,12,,,1.29,1.29,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,doubleChance|x2||,doubleChance,X2,,,1.45,1.45,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|grankulla|0.00|home,spreads,Grankulla,0.0,home,2.38,2.38,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|hjs|-0.00|away,spreads,HJS,-0.0,away,1.69,1.69,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|grankulla|1.25|home,spreads,Grankulla,1.25,home,1.34,1.34,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|hjs|-1.25|away,spreads,HJS,-1.25,away,3.41,3.41,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|grankulla|1.75|home,spreads,Grankulla,1.75,home,1.22,1.22,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|hjs|-1.75|away,spreads,HJS,-1.75,away,4.84,4.84,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|grankulla|1.50|home,spreads,Grankulla,1.5,home,1.3,1.3,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|hjs|-1.50|away,spreads,HJS,-1.5,away,3.77,3.77,"[""Betfair Exchange""]","[""odds_api_io""]",1,,
soccer|grankulla|hjs|2026-06-12,spreads|grankulla|1.00|home,spreads,Grankulla,1.0,home,1.8,1.5813,"[""Betfair Exchange""]","[""odds_api_io""]",2,15.366,
