match_key,market_key,provider,bookmaker,family,selection,price,observed_at,point,team_side,source_event_id,metadata,schema_version
soccer|kawkab marrakech|olympique safi|2026-06-12,h2h|olympique de safi||home,odds_api_io,Bet365,h2h,Olympique de Safi,2.0,2026-06-12T13:34:26.887663+00:00,,home,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,h2h|draw||,odds_api_io,Bet365,h2h,Draw,2.875,2026-06-12T13:34:26.887663+00:00,,,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,h2h|kawkab marrakech||away,odds_api_io,Bet365,h2h,Kawkab Marrakech,3.75,2026-06-12T13:34:26.887663+00:00,,away,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,dnb|olympique de safi|0.00|home,odds_api_io,Bet365,dnb,Olympique de Safi,1.4,2026-06-12T13:34:26.887663+00:00,0.0,home,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""Draw No Bet"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,dnb|kawkab marrakech|0.00|away,odds_api_io,Bet365,dnb,Kawkab Marrakech,2.75,2026-06-12T13:34:26.887663+00:00,0.0,away,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""Draw No Bet"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,spreads|olympique de safi|-0.25|home,odds_api_io,Bet365,spreads,Olympique de Safi,1.775,2026-06-12T13:34:26.887663+00:00,-0.25,home,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""Spread"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,spreads|kawkab marrakech|0.25|away,odds_api_io,Bet365,spreads,Kawkab Marrakech,2.025,2026-06-12T13:34:26.887663+00:00,0.25,away,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""Spread"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,totals|over|2.00|,odds_api_io,Bet365,totals,Over,2.0,2026-06-12T13:34:26.887663+00:00,2.0,,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""Totals"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,totals|under|2.00|,odds_api_io,Bet365,totals,Under,1.8,2026-06-12T13:34:26.887663+00:00,2.0,,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""Totals"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|kawkab marrakech|olympique safi|2026-06-12,totals|over|2.50|,odds_api_io,Bet365,totals,Over,2.6,2026-06-12T13:34:26.887663+00:00,2.5,,71996544,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71996544, ""raw_market_name"": ""Goals Over/Under"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
