match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|brakna|widad arafat|2026-04-23,odds_api_io,70917516,soccer,Mauritania - Super D2,Widad Arafat,FC Brakna,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Mauritania - Super D2"", ""odds_api_io_id"": 70917516, ""raw_event"": {""away"": ""FC Brakna"", ""awayId"": 669099, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""Widad Arafat"", ""homeId"": 978751, ""id"": 70917516, ""league"": {""name"": ""Mauritania - Super D2"", ""slug"": ""mauritania-super-d2""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,2.0,,Bet365,odds_api_io,48.27,47.53,47.37,,,53.09,,,market_simple_totals,8.42,,,,market_signal,,low_sample,,,,,,
soccer|liepaja|sk super nova|2026-04-23,odds_api_io,68492478,soccer,Latvia - Virsliga,SK Super Nova,FK Liepaja,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Latvia - Virsliga"", ""odds_api_io_id"": 68492478, ""raw_event"": {""away"": ""FK Liepaja"", ""awayId"": 146336, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""SK Super Nova"", ""homeId"": 425115, ""id"": 68492478, ""league"": {""name"": ""Latvia - Virsliga"", ""slug"": ""latvia-virsliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,dnb,SK Super Nova (0),home,,,,Bet365,odds_api_io,42.38,36.6,34.99,,,65.64,,,h2h_ensemble,23.568,1.244,1.692,,sstats_form,,flat,,,,,,
soccer|elva|tallinna flora|2026-04-23,odds_api_io,68774102,soccer,Estonia - Esiliiga,Tallinna FC Flora,FC Elva,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Estonia - Esiliiga"", ""odds_api_io_id"": 68774102, ""raw_event"": {""away"": ""FC Elva"", ""awayId"": 37534, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""Tallinna FC Flora"", ""homeId"": 36074, ""id"": 68774102, ""league"": {""name"": ""Estonia - Esiliiga"", ""slug"": ""estonia-esiliiga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|fci levadia tallinn|jk tallinna kalev|2026-04-23,odds_api_io,68774104,soccer,Estonia - Esiliiga,FCI Levadia Tallinn,JK Tallinna Kalev,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Estonia - Esiliiga"", ""odds_api_io_id"": 68774104, ""raw_event"": {""away"": ""JK Tallinna Kalev"", ""awayId"": 7105, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""FCI Levadia Tallinn"", ""homeId"": 406019, ""id"": 68774104, ""league"": {""name"": ""Estonia - Esiliiga"", ""slug"": ""estonia-esiliiga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|jk narva trans|tartu jk tammeka|2026-04-23,odds_api_io,68852026,soccer,Estonia - Esiliiga B,JK Narva Trans,Tartu JK Tammeka,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Estonia - Esiliiga B"", ""odds_api_io_id"": 68852026, ""raw_event"": {""away"": ""Tartu JK Tammeka"", ""awayId"": 44314, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""JK Narva Trans"", ""homeId"": 413909, ""id"": 68852026, ""league"": {""name"": ""Estonia - Esiliiga B"", ""slug"": ""estonia-esiliiga-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,2.5,,Unibet,odds_api_io,43.33,31.09,27.94,,,58.06,,,xg_total,20.804,2.173,0.782,,sstats_form,,low_sample,,,,,,
soccer|al ittihad al sakandary|al mokawloon al arab|2026-04-23,odds_api_io,69880248,soccer,Egypt - Premier League,Al Mokawloon Al Arab,Al Ittihad Al Sakandary,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Egypt - Premier League"", ""odds_api_io_id"": 69880248, ""raw_event"": {""away"": ""Al Ittihad Al Sakandary"", ""awayId"": 35187, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""Al Mokawloon Al Arab"", ""homeId"": 42365, ""id"": 69880248, ""league"": {""name"": ""Egypt - Premier League"", ""slug"": ""egypt-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,h2h,Al Ittihad Al Sakandary,away,,,,Unibet,odds_api_io,35.72,33.34,31.62,,,64.31,,,market_derived_h2h,23.462,,,,market_signal,,flat,,,,,,
soccer|atlantis 2|toolon taisto|2026-04-23,odds_api_io,69921078,soccer,Finland - Kolmonen,Atlantis FC/2,Toolon Taisto,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Finland - Kolmonen"", ""odds_api_io_id"": 69921078, ""raw_event"": {""away"": ""Toolon Taisto"", ""awayId"": 194966, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""Atlantis FC/2"", ""homeId"": 1335222, ""id"": 69921078, ""league"": {""name"": ""Finland - Kolmonen"", ""slug"": ""finland-kolmonen""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|almazan|atletico mansilles|2026-04-23,odds_api_io,70478984,soccer,"Spain Amateur - Tercera Federacion, Group 8",CD Atletico Mansilles,SD Almazan,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Spain Amateur - Tercera Federacion, Group 8"", ""odds_api_io_id"": 70478984, ""raw_event"": {""away"": ""SD Almazan"", ""awayId"": 369276, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""CD Atletico Mansilles"", ""homeId"": 1180029, ""id"": 70478984, ""league"": {""name"": ""Spain Amateur - Tercera Federacion, Group 8"", ""slug"": ""spain-amateur-tercera-federacion-group-8""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|gilla|mps|2026-04-23,odds_api_io,70655032,soccer,Finland - Kolmonen,Gilla FC,Mps,2026-04-23T15:00:00+00:00,mid,"{""competition"": ""Finland - Kolmonen"", ""odds_api_io_id"": 70655032, ""raw_event"": {""away"": ""Mps"", ""awayId"": 35323, ""date"": ""2026-04-23T15:00:00Z"", ""home"": ""Gilla FC"", ""homeId"": 1232211, ""id"": 70655032, ""league"": {""name"": ""Finland - Kolmonen"", ""slug"": ""finland-kolmonen""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Mps,away,away,2.5,,Bet365,odds_api_io,51.53,50.79,50.63,,,53.09,,,market_simple_spreads,14.626,,,,market_signal,,low_sample,,,,,,
soccer|jyrkkalan tykit|kaapo|2026-04-23,odds_api_io,69923114,soccer,Finland - Kolmonen,Jyrkkalan Tykit,KaaPo,2026-04-23T15:15:00+00:00,mid,"{""competition"": ""Finland - Kolmonen"", ""odds_api_io_id"": 69923114, ""raw_event"": {""away"": ""KaaPo"", ""awayId"": 22388, ""date"": ""2026-04-23T15:15:00Z"", ""home"": ""Jyrkkalan Tykit"", ""homeId"": 889595, ""id"": 69923114, ""league"": {""name"": ""Finland - Kolmonen"", ""slug"": ""finland-kolmonen""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
