match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,fingerprint
soccer|ca platense|corinthians sp|2026-04-10,soccer,International Clubs - Copa Libertadores,CA Platense,SC Corinthians SP,2026-04-10T00:00:00+00:00,totals,Больше,over,3.4,2.7347181305175785,0.2836769188977091,0.2836769188977091,0.2836769188977091,0.4825741387257574,0.3656683988162019,0.3656683988162019,8.199147991849282,24.327255597508636,62.76497219828049,2,1,xg_total,2.5,1.279,1.325,"[""mode=xg_total"", ""model=xg_total_ensemble"", ""signals=xg+explicit"", ""consensus_fair_odds=3.53"", ""line=2.5"", ""context=football_data"", ""selected_book=Bet365"", ""selected_source=odds_api_io"", ""family_weight=1.18"", ""context_confidence=53.9"", ""market_move=flat"", ""line_move_pp=+0.00"", ""best_vs_consensus=+1.48%"", ""consensus_dispersion=0.89%"", ""fallback_publish_mode=enabled""]","{""adjusted_probability"": 0.3657, ""analysis_flags"": [""xg"", ""recent"", ""market"", ""form""], ""analysis_points"": [""На ТБ 2.5 линия сейчас даёт около 28.4%, а модель поднимает вероятность до 36.6%. Запас +8.2 п.п. делает ставку на ТБ 2.5 интереснее рынка."", ""По ожидаемым голам матч тянет к 2.60 (1.28 : 1.32). По сумме xG матч идёт почти вровень с линией 2.5, так что здесь нет яркого перекоса по одной только сумме xG."", ""Сам турнир по темпу идёт выше линии: средний тотал держится около 2.78."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 1.5%."", ""По текущей форме темп и инициативу чуть больше должен задавать SC Corinthians SP: примерно 44% против 33% у CA Platense.""], ""away_recent_count"": null, ""best_vs_consensus_edge_pct"": 1.48, ""books"": [""Bet365"", ""Unibet""], ""consensus_dispersion_pct"": 0.891, ""context_confidence"": 53.9, ""context_mode"": null, ""context_source"": ""football_data"", ""fallback_publish_mode"": true, ""home_recent_count"": null, ""line_move_pp"": 0.0, ""market_movement"": ""flat"", ""market_probability"": 0.2837, ""market_signal_key"": ""totals|over|2.50|"", ""match_tier"": ""mid"", ""offers_seen"": 2, ""probability_gap_pp"": 8.2, ""raw_model_probability"": 0.4826, ""required_books"": 2, ""selected_bookmaker"": ""Bet365"", ""selected_price"": 3.4, ""selected_source"": ""odds_api_io"", ""sources"": [""odds_api_io""]}",{},"{""confidence"": 62.76, ""context_depth_score"": 2.55, ""context_source"": ""football_data"", ""flags"": [""xg"", ""recent"", ""market"", ""form""], ""probability_gap_pp"": 8.2, ""summary_points"": [""На ТБ 2.5 линия сейчас даёт около 28.4%, а модель поднимает вероятность до 36.6%. Запас +8.2 п.п. делает ставку на ТБ 2.5 интереснее рынка."", ""По ожидаемым голам матч тянет к 2.60 (1.28 : 1.32). По сумме xG матч идёт почти вровень с линией 2.5, так что здесь нет яркого перекоса по одной только сумме xG."", ""Сам турнир по темпу идёт выше линии: средний тотал держится около 2.78."", ""Рынок идею подтверждает: линию держат уже 2 букмекеров (Bet365, Unibet). Лучшая цена всё ещё выше условного консенсуса примерно на 1.5%."", ""По текущей форме темп и инициативу чуть больше должен задавать SC Corinthians SP: примерно 44% против 33% у CA Platense.""], ""total_xg"": 2.6}",58.005,70075762,,31.0,3.52,880.0,units,medium,False,soccer|ca platense|corinthians sp|2026-04-10|totals|over||2.5|2026-04-10T00:00:00+00:00
