match_key,context_source_count,line_family_count,line_source_count,line_snapshot_count,line_snapshot_count_6h,agreement_score,provider_conflict_score,has_weather,has_lineups,has_injuries,has_news,steam_score,best_market_movement,context_sources,line_sources,line_families
soccer|lake macquarie city|new lambton|2026-06-02,1,4,1,43,43,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|bukovyna|metalurh zaporizhya|2026-06-02,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|fsc bukovyna chernivtsi|mfc metalurh zaporizhya|2026-06-02,1,6,1,112,112,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""doubleChance"", ""spreads"", ""totals"", ""btts""]"
soccer|brisbane strikers|north star|2026-06-02,2,7,1,80,80,0.7221,0.2779,False,False,False,False,,,"[""sstats"", ""thesportsdb""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|grange thistle|souths united|2026-06-02,1,4,1,43,43,,,False,False,False,False,,,"[""thesportsdb""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|darwin olympic|hellenic athletic|2026-06-02,1,5,1,64,64,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance""]"
soccer|podbeskidzie|slask wroc aw 2|2026-06-02,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|podbeskidzie bielsko bia a|slask 2 wroclaw|2026-06-02,1,7,1,204,204,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|orgryte is|varbergs bois|2026-06-02,2,0,0,0,0,1.0,0.0,True,False,False,False,,,"[""sstats"", ""weather""]",[],[]
soccer|brunei|timor leste|2026-06-02,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|brunei darussalam|timor leste|2026-06-02,0,7,1,131,131,,,False,False,False,False,,,[],"[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|ario eslamshahr|shahrdari noshahr|2026-06-02,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|mes soongoun|niroye zamini|2026-06-02,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|china|congo dr youth|2026-06-02,0,6,1,74,74,,,False,False,False,False,,,[],"[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""btts"", ""teamTotals""]"
soccer|mes sungun varzaghan|niroye zamini tehran|2026-06-02,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|malaysia|singapore|2026-06-02,1,6,1,126,126,,,False,False,False,False,,,"[""thesportsdb""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts""]"
soccer|china pr|congo dr|2026-06-02,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|fard alborz|mes kerman|2026-06-02,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|mes shahr e babak|sanat naft|2026-06-02,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|damash gilanian|nassaji mazandaran|2026-06-02,0,0,0,0,0,,,False,False,False,False,,,[],[],[]
soccer|fard alborz|sanat mes kerman|2026-06-02,1,4,1,29,29,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|havadar|navad urmia|2026-06-02,1,4,1,36,36,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|mes shahr e babak|sanat naft abadan|2026-06-02,1,4,1,30,30,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|damash gilan|nassaji mazandaran|2026-06-02,0,4,1,37,37,,,False,False,False,False,,,[],"[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|ario eslamshahr|shahrdari nowshahr|2026-06-02,1,4,1,31,31,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals""]"
soccer|olimpia grudziadz|sandecja nowy sacz|2026-06-02,1,7,1,194,194,,,False,False,False,False,,,"[""sstats""]","[""odds_api_io""]","[""h2h"", ""dnb"", ""spreads"", ""totals"", ""doubleChance"", ""btts"", ""teamTotals""]"
soccer|saipa|shenavarsazi qeshm|2026-06-02,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
soccer|bitam|mangasport|2026-06-02,1,0,0,0,0,,,False,False,False,False,,,"[""sstats""]",[],[]
