match_key,market_key,provider,bookmaker,family,selection,price,observed_at,point,team_side,source_event_id,metadata,schema_version
soccer|ca colegiales|general diaz luque|2026-06-02,h2h|ca colegiales||home,odds_api_io,Bet365,h2h,CA Colegiales,2.6,2026-06-02T17:05:07.594067+00:00,,home,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,h2h|draw||,odds_api_io,Bet365,h2h,Draw,3.2,2026-06-02T17:05:07.594067+00:00,,,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,h2h|general diaz luque||away,odds_api_io,Bet365,h2h,General Diaz Luque,2.5,2026-06-02T17:05:07.594067+00:00,,away,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,dnb|ca colegiales|0.00|home,odds_api_io,Bet365,dnb,CA Colegiales,1.615,2026-06-02T17:05:07.594067+00:00,0.0,home,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""Draw No Bet"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,dnb|general diaz luque|0.00|away,odds_api_io,Bet365,dnb,General Diaz Luque,2.2,2026-06-02T17:05:07.594067+00:00,0.0,away,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""Draw No Bet"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,spreads|ca colegiales|0.00|home,odds_api_io,Bet365,spreads,CA Colegiales,1.95,2026-06-02T17:05:07.594067+00:00,0.0,home,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""Spread"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,totals|over|2.50|,odds_api_io,Bet365,totals,Over,1.9,2026-06-02T17:05:07.594067+00:00,2.5,,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""Totals"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,totals|under|2.50|,odds_api_io,Bet365,totals,Under,1.9,2026-06-02T17:05:07.594067+00:00,2.5,,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""Totals"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,totals|over|2.50|,odds_api_io,Bet365,totals,Over,1.85,2026-06-02T17:05:07.594067+00:00,2.5,,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""Goals Over/Under"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|ca colegiales|general diaz luque|2026-06-02,totals|under|2.50|,odds_api_io,Bet365,totals,Under,1.95,2026-06-02T17:05:07.594067+00:00,2.5,,71550282,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 71550282, ""raw_market_name"": ""Goals Over/Under"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
