match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,selected_odds,selected_implied_probability,fair_odds_from_market,probability_used_for_ev,price_used_for_ev,canonical_adjusted_probability,integrity_status,integrity_reasons,integrity_report,raw_bucket_offers,fingerprint,prediction_id,publication_lifecycle_status,publication_lifecycle_stage,telegram_sent,status
soccer|heerenveen|utrecht|2026-05-21,soccer,Netherlands - Eredivisie,FC Utrecht,SC Heerenveen,2026-05-21T19:00:00+00:00,totals,Меньше,under,2.3283,2.1130008885966145,0.42949791693510286,0.4103347366963024,0.4103347366963024,0.7069256380040061,0.47326056765842967,0.47326056765842967,6.292583096212728,10.18925796791219,77.99338774700308,5,3,xg_total,2.5,1.256544502617801,0.631578947368421,"[""mode=xg_total"", ""model=xg_total_ensemble"", ""signals=xg+explicit"", ""consensus_fair_odds=2.44"", ""line=2.5"", ""context=ensemble:ensemble"", ""selected_book=Betfair Exchange"", ""selected_source=odds_api_io"", ""family_weight=0.96"", ""context_confidence=59.2"", ""market_move=insufficient_history"", ""market_history=limited"", ""best_vs_consensus=+6.34%"", ""consensus_dispersion=4.84%"", ""windowed_core_coverage=publish_allowed"", ""windowed_core_coverage=publish_allowed"", ""historical_calibration=-8.00pp"", ""learning=score_delta(-2.80)"", ""quality=bad_historical_segment_guard"", ""quality=quality_historical_guard_relief""]","{""adjusted_probability"": 0.5533, ""analysis_flags"": [""xg"", ""market""], ""analysis_points"": [""На ТМ 2.5 линия сейчас даёт около 41.0%, а модель поднимает вероятность до 55.3%. Запас +14.3 п.п. делает ставку на ТМ 2.5 интереснее рынка."", ""По ожидаемым голам матч тянет к 1.89 (1.26 : 0.63). Для линии 2.5 это уже профиль в пользу низовой сценария. Основной вклад в темп модель ждёт от FC Utrecht."", ""Рынок идею подтверждает: линию держат уже 5 букмекеров (Bet365, Betfair Exchange, BzzoiroConsensus). Лучшая цена всё ещё выше условного консенсуса примерно на 6.3%.""], ""api_coverage_consensus_guard"": true, ""away_recent_count"": null, ""best_vs_consensus_edge_pct"": 6.338, ""books"": [""bet365"", ""betfair exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""books_count"": 5, ""consensus_dispersion_pct"": 4.843, ""consensus_price_avg"": 2.3283, ""consensus_price_median"": 2.28, ""context_confidence"": 59.18, ""context_mode"": ""ensemble"", ""context_source"": ""ensemble"", ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""context_sources_count"": 5, ""exact_books"": [""bet365"", ""betfair_exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""exact_books_count"": 5, ""exact_line_bookmakers"": [""bet365"", ""betfair_exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""exact_line_bookmakers_count"": 5, ""exact_line_market_names"": [""Goals Over/Under"", ""Totals"", ""under_25_goals""], ""exact_line_offers_count"": 5, ""exact_line_prices"": [2.23, 2.28, 2.3, 2.38, 2.5], ""exact_market_names"": [""Goals Over/Under"", ""Totals"", ""under_25_goals""], ""exact_odds_sources"": [""bzzoiro"", ""odds_api_io""], ""exact_odds_sources_count"": 3, ""exact_offers_count"": 5, ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""exact_source_prices"": {""bzzoiro"": 2.28, ""odds_api_io_account1"": 2.265, ""odds_api_io_account2"": 2.44}, ""historical_segment_relief"": {""edge_pct"": 6.293, ""edge_tolerance_pp"": 0.35, ""min_context_sources"": 2, ""min_edge_pct"": 3.0, ""min_sources"": 2}, ""home_recent_count"": null, ""independent_odds_sources_count"": 2, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": -4.0, ""score_delta"": -2.8, ""segments_used"": [""family:totals"", ""market:totals:under"", ""league:preferred"", ""context:ensemble"", ""odds:2.05-2.74""]}, ""line_move_pp"": null, ""line_sources"": [""bzzoiro"", ""odds_api_io""], ""market_movement"": ""insufficient_history"", ""market_probability"": 0.4103, ""market_signal_derived"": false, ""market_signal_history_ready"": false, ""market_signal_key"": ""totals|under|2.50|"", ""market_signal_observation_count"": 1, ""match_tier"": ""mid"", ""max_source_price"": 2.44, ""min_source_price"": 2.265, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_count"": 2, ""offers_seen"": 5, ""prequality_canonical_edge_pp"": 12.3763, ""prequality_canonical_ev_pct"": 28.8157, ""price_sources_count"": 2, ""probability_gap_pp"": 14.29, ""publication_lifecycle_stage"": ""telegram_sent"", ""publication_lifecycle_status"": ""telegram_sent"", ""publish_coverage_contract"": {""books"": [""bet365"", ""betfair exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""books_count"": 5, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""context_sources_basis"": [""context_sources_count""], ""context_sources_count"": 5, ""declared_context_sources_count"": 5, ""declared_odds_sources_count"": 3, ""min_books"": 2, ""min_context_sources"": 2, ""min_odds_sources"": 2, ""named_odds_sources_count"": 2, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_basis"": [""normalized_odds_source_lists"", ""raw_bucket_offers.sources""], ""odds_sources_count"": 2}, ""publish_coverage_passed"": true, ""publish_coverage_reasons"": [], ""quality_reasons"": [""quality_historical_guard_relief""], ""quality_score"": 93.406, ""quality_status"": ""passed_quality_historical_relief"", ""raw_model_probability"": 0.7069, ""required_books"": 1, ""selected_bookmaker"": ""Betfair Exchange"", ""selected_price"": 2.5, ""selected_source"": ""odds_api_io"", ""source_price_dispersion_pct"": 7.6754, ""sources"": [""bzzoiro"", ""odds_api_io""], ""telegram_sent"": true, ""windowed_core_coverage"": {""accepted"": true, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""core_provider_count"": 3, ""movement"": {""history_required"": false, ""next_cron_utc"": ""2026-05-21T19:00:00+00:00"", ""ok"": true, ""reason"": ""urgent_before_next_cron_or_too_little_recheck_lead""}, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""reject_reasons"": [], ""stage"": ""candidate_audit_publish_block_only"", ""state_bridge"": {""applied"": true, ""before"": {""context_sources"": [""bzzoiro"", ""odds_api_io"", ""sstats"", ""weather""], ""movement"": {""history_required"": false, ""next_cron_utc"": ""2026-05-21T19:00:00+00:00"", ""ok"": true, ""reason"": ""urgent_before_next_cron_or_too_little_recheck_lead""}, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""reject_reasons"": []}, ""final_pre_kickoff_relief"": false, ""plan_match_key"": null}, ""window_index"": 0}}",Betfair Exchange,"{""api_coverage_consensus"": {""consensus_price_avg"": 2.3283, ""consensus_price_median"": 2.28, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats""], ""context_sources_count"": 4, ""exact_books"": [""bet365"", ""betfair_exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""exact_books_count"": 5, ""exact_market_names"": [""Goals Over/Under"", ""Totals"", ""under_25_goals""], ""exact_odds_sources"": [""bzzoiro"", ""odds_api_io_account1"", ""odds_api_io_account2""], ""exact_odds_sources_count"": 3, ""exact_offers_count"": 5, ""exact_source_prices"": {""bzzoiro"": 2.28, ""odds_api_io_account1"": 2.265, ""odds_api_io_account2"": 2.44}, ""max_source_price"": 2.44, ""min_source_price"": 2.265, ""source_price_dispersion_pct"": 7.6754}, ""prequality_canonical_value"": {""canonical_edge_pp"": 12.376265072332682, ""canonical_ev_pct"": 28.815657967912188, ""implied"": 0.42949791693510286, ""odds"": 2.3283, ""probability"": 0.5532605676584297, ""raw_edge_pct"": 12.376265072332682, ""raw_ev_pct"": 28.815657967912188}, ""publication_lifecycle"": {""failure_reason"": null, ""status"": ""telegram_sent"", ""telegram_sent"": true}, ""publish_coverage_contract"": {""books"": [""bet365"", ""betfair exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""books_count"": 5, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""odds_api_io"", ""sstats"", ""weather""], ""context_sources_basis"": [""context_sources_count""], ""context_sources_count"": 5, ""declared_context_sources_count"": 5, ""declared_odds_sources_count"": 3, ""min_books"": 2, ""min_context_sources"": 2, ""min_odds_sources"": 2, ""named_odds_sources_count"": 2, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_basis"": [""normalized_odds_source_lists"", ""raw_bucket_offers.sources""], ""odds_sources_count"": 2}, ""quality"": {""calibration"": {""applied"": true, ""delta_probability"": -0.08, ""raw_delta_probability"": -0.15291, ""segments_used"": [""family:totals"", ""market:totals:under"", ""league:preferred"", ""context:ensemble"", ""odds:2.05-2.74""]}, ""evaluated_at"": ""2026-05-21T17:04:09.077525+00:00"", ""final_adjusted_probability"": 0.47326, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": -4.0, ""score_delta"": -2.8, ""segments_used"": [""family:totals"", ""market:totals:under"", ""league:preferred"", ""context:ensemble"", ""odds:2.05-2.74""]}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-05-20"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.55326, ""publication_score"": 76.405, ""quality_score"": 93.406, ""reasons"": [""quality_historical_guard_relief""], ""segments"": [""family:totals"", ""market:totals:under"", ""league:preferred"", ""context:ensemble"", ""bookmaker:betfair exchange"", ""odds:2.05-2.74"", ""prob:55-60""], ""status"": ""passed_quality_historical_relief""}}","{""confidence"": 81.59, ""context_depth_score"": 1.45, ""context_source"": ""ensemble"", ""flags"": [""xg"", ""market""], ""probability_gap_pp"": 14.29, ""sections"": {""edge"": ""На ТМ 2.5 линия сейчас даёт около 41.0%, а модель поднимает вероятность до 55.3%. Запас +14.3 п.п. делает ставку на ТМ 2.5 интереснее рынка."", ""market"": ""Рынок идею подтверждает: линию держат уже 5 букмекеров (Bet365, Betfair Exchange, BzzoiroConsensus). Лучшая цена всё ещё выше условного консенсуса примерно на 6.3%."", ""xg"": ""По ожидаемым голам матч тянет к 1.89 (1.26 : 0.63). Для линии 2.5 это уже профиль в пользу низовой сценария. Основной вклад в темп модель ждёт от FC Utrecht.""}, ""summary_points"": [""На ТМ 2.5 линия сейчас даёт около 41.0%, а модель поднимает вероятность до 55.3%. Запас +14.3 п.п. делает ставку на ТМ 2.5 интереснее рынка."", ""По ожидаемым голам матч тянет к 1.89 (1.26 : 0.63). Для линии 2.5 это уже профиль в пользу низовой сценария. Основной вклад в темп модель ждёт от FC Utrecht."", ""Рынок идею подтверждает: линию держат уже 5 букмекеров (Bet365, Betfair Exchange, BzzoiroConsensus). Лучшая цена всё ещё выше условного консенсуса примерно на 6.3%.""], ""total_xg"": 1.89}",76.405,71558148,,27.0,2.7,1000.0,units,low,False,2.3283,0.42949791693510286,,0.5532605676584297,2.3283,0.5532605676584297,api_coverage_consensus_checked,[],"{""api_coverage_consensus"": {""consensus_price_avg"": 2.3283, ""consensus_price_median"": 2.28, ""exact_books"": [""bet365"", ""betfair_exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""exact_books_count"": 5, ""exact_market_names"": [""Goals Over/Under"", ""Totals"", ""under_25_goals""], ""exact_odds_sources"": [""bzzoiro"", ""odds_api_io_account1"", ""odds_api_io_account2""], ""exact_odds_sources_count"": 3, ""exact_offers_count"": 5, ""exact_source_prices"": {""bzzoiro"": 2.28, ""odds_api_io_account1"": 2.265, ""odds_api_io_account2"": 2.44}, ""max_source_price"": 2.44, ""min_source_price"": 2.265, ""source_price_dispersion_pct"": 7.6754}, ""books_count"": 5, ""exact_books_count"": 5, ""exact_line_bookmakers"": [""bet365"", ""betfair_exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""exact_line_bookmakers_count"": 5, ""exact_line_market_names"": [""Goals Over/Under"", ""Totals"", ""under_25_goals""], ""exact_line_offers_count"": 5, ""exact_line_prices"": [2.23, 2.28, 2.3, 2.38, 2.5], ""exact_price_dispersion_pct"": 8.696, ""exact_price_median"": 2.3, ""exact_price_sources"": [""odds_api_io""], ""exact_price_sources_count"": 1, ""exact_sources_count"": 2, ""family"": ""totals"", ""market_text_sample"": ""totals меньше under betfair exchange xg_total     odds_api_io    totals goals over/under totals  under   totals totals totals  under   totals totals totals  under   totals totals totals  under   totals under_25_goals tot"", ""point"": 2.5, ""price"": 2.5, ""price_dispersion_pct"": 8.696, ""selection"": ""under"", ""sources_count"": 1}","[{""bookmaker"": ""Bet365"", ""family"": ""totals"", ""market_key"": ""totals"", ""market_name"": ""Goals Over/Under"", ""point"": 2.5, ""price"": 2.3, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""source_event_id"": ""71558148"", ""team_side"": null}, {""bookmaker"": ""Unibet"", ""family"": ""totals"", ""market_key"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 2.23, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""source_event_id"": ""71558148"", ""team_side"": null}, {""bookmaker"": ""Betfair Exchange"", ""family"": ""totals"", ""market_key"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 2.5, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""source_event_id"": ""71558148"", ""team_side"": null}, {""bookmaker"": ""Sbobet"", ""family"": ""totals"", ""market_key"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 2.38, ""selection"": ""Under"", ""source"": ""odds_api_io"", ""source_event_id"": ""71558148"", ""team_side"": null}, {""bookmaker"": ""BzzoiroConsensus"", ""family"": ""totals"", ""market_key"": ""totals"", ""market_name"": ""under_25_goals"", ""point"": 2.5, ""price"": 2.28, ""selection"": ""Under"", ""source"": ""bzzoiro"", ""source_event_id"": null, ""team_side"": null}]",soccer|heerenveen|utrecht|2026-05-21|totals|under||2.5|2026-05-21T19:00:00+00:00,soccer|heerenveen|utrecht|2026-05-21|totals|under||2.5|2026-05-21T19:00:00+00:00,telegram_sent,telegram_sent,True,pending
