match_key,sport_key,league_name,home_team,away_team,commence_time,family,selection,selection_key,odds,fair_odds,implied_probability,market_probability,consensus_probability,model_probability,final_probability,adjusted_probability,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,point,expected_home,expected_away,reasons,source_summary,bookmaker,diagnostics,analysis,publication_score,source_event_id,team_side,stake_amount,stake_pct,bankroll_snapshot,bankroll_currency,risk_label,already_used,selected_odds,selected_implied_probability,fair_odds_from_market,probability_used_for_ev,price_used_for_ev,canonical_adjusted_probability,integrity_status,integrity_reasons,integrity_report,raw_bucket_offers,fingerprint,prediction_id,publication_lifecycle_status,publication_lifecycle_stage,telegram_sent,status
soccer|gamba osaka|shimizu s pulse|2026-05-24,soccer,Japan - J.League,Shimizu S-Pulse,Gamba Osaka,2026-05-24T08:00:00+00:00,totals,Больше 2.5,totals|over|2.5|,2.38,2.2200245506469556,0.42016806722689076,0.44969542323637035,0.44969542323637035,0.4779354690415841,0.4504454690415841,0.4504454690415841,0.07500458052137615,7.206021631897008,77.26295,5,2,controlled_consensus_rescue,2.5,1.0590300866996207,1.3220076675542247,"[""mode=controlled_consensus_rescue"", ""model=bookmaker_consensus_plus_best_price_guarded"", ""paired_books=5"", ""books=5"", ""consensus_prob=0.4497"", ""best_price=2.38"", ""context=optional_not_primary_signal"", ""post_integrity_candidate_rescue:restored_after_hard_guard_zero_pool"", ""windowed_core_coverage=publish_allowed"", ""historical_calibration=-2.75pp"", ""learning=score_delta(-1.28)"", ""quality=post_calibration_probability_guard"", ""quality=quality_consensus_safe_relief""]","{""books"": [""bet365"", ""betfair exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""books_count"": 5, ""confirmation_sources"": [""ensemble""], ""context_mode"": ""controlled_consensus_rescue"", ""context_source"": ""ensemble"", ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""sstats"", ""weather""], ""context_sources_count"": 4, ""exact_odds_sources"": [""bzzoiro"", ""odds_api_io""], ""independent_odds_sources_count"": 2, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": -1.824, ""score_delta"": -1.277, ""segments_used"": [""family:totals"", ""context:ensemble"", ""odds:2.05-2.74"", ""prob:45-50""]}, ""line_sources"": [""bzzoiro"", ""odds_api_io""], ""market_signal_derived"": true, ""odds_books_count"": 5, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_count"": 2, ""paired_books_count"": 5, ""prequality_canonical_edge_pp"": 5.7767, ""prequality_canonical_ev_pct"": 13.7486, ""price_sources_count"": 2, ""publication_lifecycle_stage"": ""telegram_sent"", ""publication_lifecycle_status"": ""telegram_sent"", ""publish_coverage_contract"": {""books"": [""bet365"", ""betfair exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""books_count"": 5, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""sstats"", ""weather""], ""context_sources_basis"": [""context_sources_count""], ""context_sources_count"": 4, ""declared_context_sources_count"": 4, ""declared_odds_sources_count"": 2, ""min_books"": 2, ""min_context_sources"": 2, ""min_odds_sources"": 2, ""named_odds_sources_count"": 2, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_basis"": [""normalized_odds_source_lists"", ""raw_bucket_offers.sources""], ""odds_sources_count"": 2}, ""publish_coverage_passed"": true, ""publish_coverage_reasons"": [], ""quality_consensus_safe_relief"": true, ""quality_reasons"": [""quality_consensus_safe_relief""], ""quality_score"": 56.744, ""quality_status"": ""passed_quality_consensus_relief"", ""selected_bookmaker"": ""Sbobet"", ""selected_source"": ""odds_api_io"", ""telegram_sent"": true, ""windowed_core_coverage"": {""accepted"": true, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""sstats"", ""weather""], ""core_provider_count"": 3, ""movement"": {""history_required"": false, ""next_cron_utc"": ""2026-05-24T09:00:00+00:00"", ""ok"": true, ""reason"": ""urgent_before_next_cron_or_too_little_recheck_lead""}, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""reject_reasons"": [], ""stage"": ""candidate_audit_publish_block_only"", ""state_bridge"": {""applied"": true, ""before"": {""context_sources"": [""bzzoiro"", ""sstats"", ""weather""], ""movement"": {""history_required"": false, ""next_cron_utc"": ""2026-05-24T09:00:00+00:00"", ""ok"": true, ""reason"": ""urgent_before_next_cron_or_too_little_recheck_lead""}, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""reject_reasons"": []}, ""final_pre_kickoff_relief"": true, ""plan_match_key"": null}, ""window_index"": 0}}",Sbobet,"{""controlled_consensus_rescue"": true, ""paired_books_count"": 5, ""post_integrity_candidate_rescue"": true, ""prequality_canonical_value"": {""canonical_edge_pp"": 5.776740181469337, ""canonical_ev_pct"": 13.74864163189702, ""implied"": 0.42016806722689076, ""odds"": 2.38, ""probability"": 0.4779354690415841, ""raw_edge_pct"": 5.776740181469337, ""raw_ev_pct"": 13.74864163189702}, ""publication_lifecycle"": {""failure_reason"": null, ""status"": ""telegram_sent"", ""telegram_sent"": true}, ""publish_coverage_contract"": {""books"": [""bet365"", ""betfair exchange"", ""bzzoiroconsensus"", ""sbobet"", ""unibet""], ""books_count"": 5, ""context_sources"": [""bzzoiro"", ""context_equiv_supplemental"", ""sstats"", ""weather""], ""context_sources_basis"": [""context_sources_count""], ""context_sources_count"": 4, ""declared_context_sources_count"": 4, ""declared_odds_sources_count"": 2, ""min_books"": 2, ""min_context_sources"": 2, ""min_odds_sources"": 2, ""named_odds_sources_count"": 2, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_basis"": [""normalized_odds_source_lists"", ""raw_bucket_offers.sources""], ""odds_sources_count"": 2}, ""quality"": {""calibration"": {""applied"": true, ""delta_probability"": -0.02749, ""raw_delta_probability"": -0.04998, ""segments_used"": [""family:totals"", ""league:other"", ""context:ensemble"", ""odds:2.05-2.74"", ""prob:45-50""]}, ""evaluated_at"": ""2026-05-24T07:05:20.143652+00:00"", ""final_adjusted_probability"": 0.45045, ""learning_adjustment"": {""applied"": true, ""raw_score_delta"": -1.824, ""score_delta"": -1.277, ""segments_used"": [""family:totals"", ""context:ensemble"", ""odds:2.05-2.74"", ""prob:45-50""]}, ""nightly_review_adjustment"": {""applied"": false, ""report_date"": ""2026-05-23"", ""score_delta"": 0.0, ""sources"": []}, ""original_adjusted_probability"": 0.47794, ""original_reasons"": [""post_calibration_probability_guard""], ""original_status"": ""rejected_by_quality_filters"", ""publication_score"": 90.512, ""quality_score"": 56.744, ""reasons"": [""post_calibration_probability_guard""], ""relief"": true, ""segments"": [""family:totals"", ""market:totals:totals|over|2.5|"", ""league:other"", ""context:ensemble"", ""bookmaker:sbobet"", ""odds:2.05-2.74"", ""prob:45-50""], ""status"": ""passed_quality_consensus_relief""}, ""raw_consensus_edge_pp"": 2.9527356009479586}","{""controlled_consensus_rescue"": true}",90.512,67645084,,18.0,1.85,973.0,units,low,False,2.38,0.42016806722689076,,0.4779354690415841,2.38,0.4779354690415841,unknown,[],{},"[{""bookmaker"": ""Sbobet"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 2.38, ""selection"": ""Over"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Betfair Exchange"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 2.34, ""selection"": ""Over"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""BzzoiroConsensus"", ""family"": ""totals"", ""market_name"": ""over_25_goals"", ""point"": 2.5, ""price"": 2.2, ""selection"": ""Over"", ""source"": ""bzzoiro"", ""team_side"": null}, {""bookmaker"": ""BzzoiroConsensus"", ""family"": ""totals"", ""market_name"": ""odds_over_25"", ""point"": 2.5, ""price"": 2.12, ""selection"": ""Over"", ""source"": ""bzzoiro"", ""team_side"": null}, {""bookmaker"": ""Bet365"", ""family"": ""totals"", ""market_name"": ""Goals Over/Under"", ""point"": 2.5, ""price"": 1.95, ""selection"": ""Over"", ""source"": ""odds_api_io"", ""team_side"": null}, {""bookmaker"": ""Unibet"", ""family"": ""totals"", ""market_name"": ""Totals"", ""point"": 2.5, ""price"": 1.84, ""selection"": ""Over"", ""source"": ""odds_api_io"", ""team_side"": null}]",soccer|gamba osaka|shimizu s pulse|2026-05-24|totals|totals|over|2.5|||2.5|2026-05-24T08:00:00+00:00,soccer|gamba osaka|shimizu s pulse|2026-05-24|totals|totals|over|2.5|||2.5|2026-05-24T08:00:00+00:00,telegram_sent,telegram_sent,True,pending
