match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|berekum chelsea|medeama|2026-05-06,odds_api_io,71015804,soccer,Ghana - Premier League,Berekum Chelsea,Medeama SC,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Ghana - Premier League"", ""odds_api_io_id"": 71015804, ""raw_event"": {""away"": ""Medeama SC"", ""awayId"": 81951, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""Berekum Chelsea"", ""homeId"": 42611, ""id"": 71015804, ""league"": {""name"": ""Ghana - Premier League"", ""slug"": ""ghana-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|gd interclube|wiliete|2026-05-06,odds_api_io,71296712,soccer,Angola - Girabola,Wiliete SC,GD Interclube,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Angola - Girabola"", ""odds_api_io_id"": 71296712, ""raw_event"": {""away"": ""GD Interclube"", ""awayId"": 76431, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""Wiliete SC"", ""homeId"": 621314, ""id"": 71296712, ""league"": {""name"": ""Angola - Girabola"", ""slug"": ""angola-girabola""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Wiliete SC,home,home,-0.75,,Bet365,odds_api_io,52.18,51.44,51.28,,,53.09,,,market_simple_spreads,14.621,,,,market_signal,,low_sample,,,,,,
soccer|sk dynamo ceske budejovice b|sokol hostoun|2026-05-06,odds_api_io,66613814,soccer,Czechia - CFL,SK Dynamo Ceske Budejovice B,Sokol Hostoun,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Czechia - CFL"", ""odds_api_io_id"": 66613814, ""raw_event"": {""away"": ""Sokol Hostoun"", ""awayId"": 307736, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""SK Dynamo Ceske Budejovice B"", ""homeId"": 624248, ""id"": 66613814, ""league"": {""name"": ""Czechia - CFL"", ""slug"": ""czechia-cfl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,SK Dynamo Ceske Budejovice B,home,home,-1.75,,Betfair Exchange,odds_api_io,70.92,70.17,70.02,,,55.09,,,market_simple_spreads,222.878,,,,market_signal,,low_sample,,,,,,
soccer|admira prague|sk aritma prague|2026-05-06,odds_api_io,66613816,soccer,Czechia - CFL,SK Aritma Prague,FK Admira Prague,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Czechia - CFL"", ""odds_api_io_id"": 66613816, ""raw_event"": {""away"": ""FK Admira Prague"", ""awayId"": 37114, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""SK Aritma Prague"", ""homeId"": 165784, ""id"": 66613816, ""league"": {""name"": ""Czechia - CFL"", ""slug"": ""czechia-cfl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,SK Aritma Prague,home,home,-1.25,,Betfair Exchange,odds_api_io,59.17,58.43,58.27,,,55.09,,,market_simple_spreads,185.494,,,,market_signal,,low_sample,,,,,,
soccer|kraluv dvur|loko prague|2026-05-06,odds_api_io,66613820,soccer,Czechia - CFL,FK Kraluv Dvur,FK Loko Prague,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Czechia - CFL"", ""odds_api_io_id"": 66613820, ""raw_event"": {""away"": ""FK Loko Prague"", ""awayId"": 53133, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""FK Kraluv Dvur"", ""homeId"": 25418, ""id"": 66613820, ""league"": {""name"": ""Czechia - CFL"", ""slug"": ""czechia-cfl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,FK Kraluv Dvur,home,home,-1.75,,Betfair Exchange,odds_api_io,83.08,80.28,79.68,,,55.34,,,market_simple_spreads,198.609,,,,market_signal,,low_sample,,,,,,
soccer|motorlet prague|viktoria plzen b|2026-05-06,odds_api_io,66613824,soccer,Czechia - CFL,FC Viktoria Plzen B,FK Motorlet Prague,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Czechia - CFL"", ""odds_api_io_id"": 66613824, ""raw_event"": {""away"": ""FK Motorlet Prague"", ""awayId"": 215972, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""FC Viktoria Plzen B"", ""homeId"": 603560, ""id"": 66613824, ""league"": {""name"": ""Czechia - CFL"", ""slug"": ""czechia-cfl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,FC Viktoria Plzen B,home,home,-1.75,,Betfair Exchange,odds_api_io,76.14,74.04,73.58,,,55.26,,,market_simple_spreads,211.244,,,,market_signal,,low_sample,,,,,,
soccer|dukla prague b|sk slavia prague c|2026-05-06,odds_api_io,66613826,soccer,Czechia - CFL,Dukla Prague B,SK Slavia Prague C,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Czechia - CFL"", ""odds_api_io_id"": 66613826, ""raw_event"": {""away"": ""SK Slavia Prague C"", ""awayId"": 1268096, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""Dukla Prague B"", ""homeId"": 607066, ""id"": 66613826, ""league"": {""name"": ""Czechia - CFL"", ""slug"": ""czechia-cfl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,SK Slavia Prague C,away,away,-1.5,,Betfair Exchange,odds_api_io,47.96,47.22,47.06,,,55.09,,,market_simple_spreads,147.351,,,,market_signal,,low_sample,,,,,,
soccer|sk benatky nad jizerou|sk sparta kolin|2026-05-06,odds_api_io,66614144,soccer,Czechia - CFL,SK Benatky Nad Jizerou,SK Sparta Kolin,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Czechia - CFL"", ""odds_api_io_id"": 66614144, ""raw_event"": {""away"": ""SK Sparta Kolin"", ""awayId"": 34794, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""SK Benatky Nad Jizerou"", ""homeId"": 274753, ""id"": 66614144, ""league"": {""name"": ""Czechia - CFL"", ""slug"": ""czechia-cfl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,SK Benatky Nad Jizerou,home,home,-1.75,,Betfair Exchange,odds_api_io,78.15,77.27,77.08,,,55.11,,,market_simple_spreads,224.037,,,,market_signal,,low_sample,,,,,,
soccer|n byskovice|slovan liberec b|2026-05-06,odds_api_io,66614146,soccer,Czechia - CFL,N. Byskovice,FC Slovan Liberec B,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Czechia - CFL"", ""odds_api_io_id"": 66614146, ""raw_event"": {""away"": ""FC Slovan Liberec B"", ""awayId"": 105803, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""N. Byskovice"", ""homeId"": 76771, ""id"": 66614146, ""league"": {""name"": ""Czechia - CFL"", ""slug"": ""czechia-cfl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,N. Byskovice,home,home,-1.5,,Betfair Exchange,odds_api_io,54.83,54.09,53.93,,,55.09,,,market_simple_spreads,158.32,,,,market_signal,,insufficient_history,,,,,,
soccer|jablonec b|sk sokol brozany|2026-05-06,odds_api_io,66614148,soccer,Czechia - CFL,SK Sokol Brozany,FK Jablonec B,2026-05-06T15:00:00+00:00,mid,"{""competition"": ""Czechia - CFL"", ""odds_api_io_id"": 66614148, ""raw_event"": {""away"": ""FK Jablonec B"", ""awayId"": 600296, ""date"": ""2026-05-06T15:00:00Z"", ""home"": ""SK Sokol Brozany"", ""homeId"": 36739, ""id"": 66614148, ""league"": {""name"": ""Czechia - CFL"", ""slug"": ""czechia-cfl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
