match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|dynamo dresden|fortuna dusseldorf|2026-04-24,odds_api_io,61515192,soccer,Germany - 2. Bundesliga,Fortuna Dusseldorf,Dynamo Dresden,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Germany - 2. Bundesliga"", ""odds_api_io_id"": 61515192, ""raw_event"": {""away"": ""Dynamo Dresden"", ""awayId"": 2595, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""Fortuna Dusseldorf"", ""homeId"": 2588, ""id"": 61515192, ""league"": {""name"": ""Germany - 2. Bundesliga"", ""slug"": ""germany-2-bundesliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Dynamo Dresden,away,away,-0.5,,Unibet,odds_api_io,57.43,45.02,42.19,,,61.39,,,xg_spread,56.346,1.208,1.951,,ensemble,,low_sample,,,,,,
soccer|1 kaiserslautern|eintracht braunschweig|2026-04-24,odds_api_io,61515194,soccer,Germany - 2. Bundesliga,1 FC Kaiserslautern,Eintracht Braunschweig,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Germany - 2. Bundesliga"", ""odds_api_io_id"": 61515194, ""raw_event"": {""away"": ""Eintracht Braunschweig"", ""awayId"": 2557, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""1 FC Kaiserslautern"", ""homeId"": 2675, ""id"": 61515194, ""league"": {""name"": ""Germany - 2. Bundesliga"", ""slug"": ""germany-2-bundesliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,1 FC Kaiserslautern,home,home,-0.5,,Unibet,odds_api_io,56.91,56.56,56.49,,,61.28,,,xg_spread,40.29,1.76,1.069,,ensemble,,low_sample,,,,,,
soccer|helsingoer|ishoej if|2026-04-24,odds_api_io,70730346,soccer,Denmark - 2nd Division,FC Helsingoer,Ishoej IF,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Denmark - 2nd Division"", ""odds_api_io_id"": 70730346, ""raw_event"": {""away"": ""Ishoej IF"", ""awayId"": 473205, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""FC Helsingoer"", ""homeId"": 6392, ""id"": 70730346, ""league"": {""name"": ""Denmark - 2nd Division"", ""slug"": ""denmark-2nd-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|saint veit|sv spittal drau|2026-04-24,odds_api_io,61898550,soccer,"Austria Amateur - Karnten, Karntner Liga",SV Spittal/Drau,SC St. Veit,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Austria Amateur - Karnten, Karntner Liga"", ""odds_api_io_id"": 61898550, ""raw_event"": {""away"": ""SC St. Veit"", ""awayId"": 548487, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""SV Spittal/Drau"", ""homeId"": 2079, ""id"": 61898550, ""league"": {""name"": ""Austria Amateur - Karnten, Karntner Liga"", ""slug"": ""austria-amateur-karnten-karntner-liga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,SC St. Veit,away,away,-0.5,,Bet365,odds_api_io,52.18,51.44,51.28,,,53.09,,,market_simple_spreads,14.046,,,,market_signal,,low_sample,,,,,,
soccer|sk austria klagenfurt amateure|tsv grafenstein|2026-04-24,odds_api_io,61898544,soccer,"Austria Amateur - Karnten, Karntner Liga",TSV Grafenstein,SK Austria Klagenfurt Amateure,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Austria Amateur - Karnten, Karntner Liga"", ""odds_api_io_id"": 61898544, ""raw_event"": {""away"": ""SK Austria Klagenfurt Amateure"", ""awayId"": 273595, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""TSV Grafenstein"", ""homeId"": 267815, ""id"": 61898544, ""league"": {""name"": ""Austria Amateur - Karnten, Karntner Liga"", ""slug"": ""austria-amateur-karnten-karntner-liga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|kematen|kundl|2026-04-24,odds_api_io,61915012,soccer,"Austria Amateur - Tirol, Regionalliga Tirol",Kematen,SC Kundl,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Austria Amateur - Tirol, Regionalliga Tirol"", ""odds_api_io_id"": 61915012, ""raw_event"": {""away"": ""SC Kundl"", ""awayId"": 2070, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""Kematen"", ""homeId"": 210680, ""id"": 61915012, ""league"": {""name"": ""Austria Amateur - Tirol, Regionalliga Tirol"", ""slug"": ""austria-amateur-tirol-regionalliga-tirol""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|chomutov|sk rapid psary|2026-04-24,odds_api_io,66606254,soccer,Czechia - Divize B,FC Chomutov,SK Rapid Psary,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Czechia - Divize B"", ""odds_api_io_id"": 66606254, ""raw_event"": {""away"": ""SK Rapid Psary"", ""awayId"": 1154883, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""FC Chomutov"", ""homeId"": 2233, ""id"": 66606254, ""league"": {""name"": ""Czechia - Divize B"", ""slug"": ""czechia-divize-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|gicumbi|rutsiro|2026-04-24,odds_api_io,67782848,soccer,Rwanda - Premier League,Gicumbi FC,Rutsiro FC,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Rwanda - Premier League"", ""odds_api_io_id"": 67782848, ""raw_event"": {""away"": ""Rutsiro FC"", ""awayId"": 667213, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""Gicumbi FC"", ""homeId"": 380054, ""id"": 67782848, ""league"": {""name"": ""Rwanda - Premier League"", ""slug"": ""rwanda-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Больше,over,,2.5,,Bet365,odds_api_io,45.65,43.43,41.9,,,62.2,,,market_simple_totals,26.628,,,,market_signal,,flat,,,,,,
soccer|coburg|sv fortuna regensburg|2026-04-24,odds_api_io,61555452,soccer,Germany Amateur - Bayernliga North,SV Fortuna Regensburg,FC Coburg,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Germany Amateur - Bayernliga North"", ""odds_api_io_id"": 61555452, ""raw_event"": {""away"": ""FC Coburg"", ""awayId"": 735539, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""SV Fortuna Regensburg"", ""homeId"": 260733, ""id"": 61555452, ""league"": {""name"": ""Germany Amateur - Bayernliga North"", ""slug"": ""germany-amateur-bayernliga-north""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|dsv leoben|sv pachern|2026-04-24,odds_api_io,61901972,soccer,"Austria Amateur - Steiermark, Landesliga",DSV Leoben,SV Pachern,2026-04-24T16:30:00+00:00,mid,"{""competition"": ""Austria Amateur - Steiermark, Landesliga"", ""odds_api_io_id"": 61901972, ""raw_event"": {""away"": ""SV Pachern"", ""awayId"": 374778, ""date"": ""2026-04-24T16:30:00Z"", ""home"": ""DSV Leoben"", ""homeId"": 2060, ""id"": 61901972, ""league"": {""name"": ""Austria Amateur - Steiermark, Landesliga"", ""slug"": ""austria-amateur-steiermark-landesliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
