match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|ca patronato parana|csd tristan suarez|2026-05-31,day_inventory,67118430,soccer,Argentina - Primera Nacional,CA Patronato Parana,CSD Tristan Suarez,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca patronato parana|csd tristan suarez|2026-05-31"", ""odds_api_io_id"": 67118430, ""raw_event"": {""away"": ""CSD Tristan Suarez"", ""awayId"": 93513, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Patronato Parana"", ""homeId"": 43741, ""id"": 67118430, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CSD Tristan Suarez,away,away,-0.5,,Betfair Exchange,odds_api_io,46.64,40.4,37.29,,,67.37,,,xg_spread,121.471,1.021,0.686,,sstats,,insufficient_history,,,,,,
soccer|ca temperley|san martin san juan|2026-05-31,day_inventory,67118424,soccer,Argentina - Primera Nacional,CA Temperley,San Martin de San Juan,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca temperley|san martin san juan|2026-05-31"", ""odds_api_io_id"": 67118424, ""raw_event"": {""away"": ""San Martin de San Juan"", ""awayId"": 7772, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Temperley"", ""homeId"": 112499, ""id"": 67118424, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Temperley,home,home,-0.75,,Betfair Exchange,odds_api_io,53.38,61.0,64.5,,,60.95,,,xg_spread,108.337,1.043,0.706,,sstats,,insufficient_history,,,,,,
soccer|ca san miguel|ciudad bolivar|2026-05-31,day_inventory,67117712,soccer,Argentina - Primera Nacional,Club Ciudad de Bolivar,CA San Miguel,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca san miguel|ciudad bolivar|2026-05-31"", ""odds_api_io_id"": 67117712, ""raw_event"": {""away"": ""CA San Miguel"", ""awayId"": 373076, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Club Ciudad de Bolivar"", ""homeId"": 672813, ""id"": 67117712, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA San Miguel,away,away,-0.5,,Unibet,odds_api_io,45.19,41.85,40.33,,,60.33,,,xg_spread,63.75,1.067,0.585,,sstats,,insufficient_history,,,,,,
soccer|mitre santiago estero|moron|2026-05-31,day_inventory,67117716,soccer,Argentina - Primera Nacional,Mitre Santiago del Estero,Deportivo Moron,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|mitre santiago estero|moron|2026-05-31"", ""odds_api_io_id"": 67117716, ""raw_event"": {""away"": ""Deportivo Moron"", ""awayId"": 93109, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Mitre Santiago del Estero"", ""homeId"": 313625, ""id"": 67117716, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Deportivo Moron,away,away,-0.5,,Unibet,odds_api_io,51.74,48.5,47.66,,,58.93,,,xg_spread,60.886,0.891,1.065,,sstats_form,,insufficient_history,,,,,,
soccer|cipolletti|san martin mendoza|2026-05-31,day_inventory,69615754,soccer,Argentina - Torneo Federal A,AC San Martin de Mendoza,Club Cipolletti,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cipolletti|san martin mendoza|2026-05-31"", ""odds_api_io_id"": 69615754, ""raw_event"": {""away"": ""Club Cipolletti"", ""awayId"": 341072, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""AC San Martin de Mendoza"", ""homeId"": 4474, ""id"": 69615754, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,AC San Martin de Mendoza,home,home,-1.0,,Unibet,odds_api_io,52.34,40.88,35.71,,,61.9,,,xg_spread,38.572,1.008,0.774,,sstats,,insufficient_history,,,,,,
soccer|ca huracan las heras|ca juventud unida universitario san luis|2026-05-31,day_inventory,69615756,soccer,Argentina - Torneo Federal A,CA Huracan Las Heras,CA Juventud Unida Universitario San Luis,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca huracan las heras|ca juventud unida universitario san luis|2026-05-31"", ""odds_api_io_id"": 69615756, ""raw_event"": {""away"": ""CA Juventud Unida Universitario San Luis"", ""awayId"": 396508, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Huracan Las Heras"", ""homeId"": 206435, ""id"": 69615756, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Huracan Las Heras,home,home,-1.0,,Unibet,odds_api_io,55.03,37.43,29.41,,,62.8,,,xg_spread,56.641,1.143,0.64,,sstats,,insufficient_history,,,,,,
soccer|ca sarmiento la banda|ca sarmiento resistencia|2026-05-31,day_inventory,69614694,soccer,Argentina - Torneo Federal A,CA Sarmiento de Resistencia,CA Sarmiento de la Banda,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca sarmiento la banda|ca sarmiento resistencia|2026-05-31"", ""odds_api_io_id"": 69614694, ""raw_event"": {""away"": ""CA Sarmiento de la Banda"", ""awayId"": 593568, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Sarmiento de Resistencia"", ""homeId"": 65670, ""id"": 69614694, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Sarmiento de Resistencia,home,home,-1.0,,Unibet,odds_api_io,51.81,56.5,58.64,,,60.52,,,xg_spread,159.433,1.008,0.828,,sstats,,insufficient_history,,,,,,
soccer|ca defensores vilelas|tucuman central deportes|2026-05-31,day_inventory,69614690,soccer,Argentina - Torneo Federal A,Club Tucuman Central Deportes,CA Defensores de Vilelas,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca defensores vilelas|tucuman central deportes|2026-05-31"", ""odds_api_io_id"": 69614690, ""raw_event"": {""away"": ""CA Defensores de Vilelas"", ""awayId"": 790236, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Club Tucuman Central Deportes"", ""homeId"": 1319304, ""id"": 69614690, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Club Tucuman Central Deportes,home,home,-1.0,,Unibet,odds_api_io,59.66,38.34,32.79,,,61.61,,,xg_spread,42.559,1.957,0.991,,sstats_form,,insufficient_history,,,,,,
soccer|cs belgrano|gimnasia chivilcoy|2026-05-31,day_inventory,69614362,soccer,Argentina - Torneo Federal A,CS Belgrano,Gimnasia de Chivilcoy,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cs belgrano|gimnasia chivilcoy|2026-05-31"", ""odds_api_io_id"": 69614362, ""raw_event"": {""away"": ""Gimnasia de Chivilcoy"", ""awayId"": 1191759, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CS Belgrano"", ""homeId"": 65664, ""id"": 69614362, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|independiente unificada|mineros potosi|2026-05-31,day_inventory,71813856,soccer,Bolivia - Copa Simon Bolivar,CD Mineros Potosi,Club Independiente Unificada,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Bolivia - Copa Simon Bolivar"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|independiente unificada|mineros potosi|2026-05-31"", ""odds_api_io_id"": 71813856, ""raw_event"": {""away"": ""Club Independiente Unificada"", ""awayId"": 1127833, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CD Mineros Potosi"", ""homeId"": 1347128, ""id"": 71813856, ""league"": {""name"": ""Bolivia - Copa Simon Bolivar"", ""slug"": ""bolivia-copa-simon-bolivar""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CD Mineros Potosi,home,home,-4.0,,Bet365,odds_api_io,63.79,30.91,22.22,,,62.92,,,xg_spread,72.004,2.961,1.582,,sstats_form,,insufficient_history,,,,,,
soccer|atletico mineiro|cr vasco gama rj|2026-05-31,day_inventory,66886820,soccer,Brazil - Brasileiro Serie A,CR Vasco da Gama RJ,Atletico Mineiro MG,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico mineiro|cr vasco gama rj|2026-05-31"", ""odds_api_io_id"": 66886820, ""raw_event"": {""away"": ""Atletico Mineiro MG"", ""awayId"": 1977, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CR Vasco da Gama RJ"", ""homeId"": 1974, ""id"": 66886820, ""league"": {""name"": ""Brazil - Brasileiro Serie A"", ""slug"": ""brazil-brasileiro-serie-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CR Vasco da Gama RJ,home,home,-1.5,,Betfair Exchange,odds_api_io,49.29,61.74,72.52,,,76.82,,,xg_spread,210.208,1.19,1.261,,ensemble,,insufficient_history,,,,,,
soccer|chapecoense|se palmeiras sp|2026-05-31,day_inventory,66886824,soccer,Brazil - Brasileiro Serie A,SE Palmeiras SP,Chapecoense SC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|chapecoense|se palmeiras sp|2026-05-31"", ""odds_api_io_id"": 66886824, ""raw_event"": {""away"": ""Chapecoense SC"", ""awayId"": 21845, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""SE Palmeiras SP"", ""homeId"": 1963, ""id"": 66886824, ""league"": {""name"": ""Brazil - Brasileiro Serie A"", ""slug"": ""brazil-brasileiro-serie-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,SE Palmeiras SP,home,home,-2.0,,Betfair Exchange,odds_api_io,60.61,68.12,74.6,,,76.46,,,xg_spread,204.663,1.858,0.798,,ensemble,,insufficient_history,,,,,,
soccer|ceara ce|operario ferroviario pr|2026-05-31,day_inventory,68822934,soccer,Brazil - Brasileiro Serie B,Ceara SC CE,Operario Ferroviario EC PR,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie B"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ceara ce|operario ferroviario pr|2026-05-31"", ""odds_api_io_id"": 68822934, ""raw_event"": {""away"": ""Operario Ferroviario EC PR"", ""awayId"": 39634, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Ceara SC CE"", ""homeId"": 2001, ""id"": 68822934, ""league"": {""name"": ""Brazil - Brasileiro Serie B"", ""slug"": ""brazil-brasileiro-serie-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Ceara SC CE,home,home,-1.25,,Betfair Exchange,odds_api_io,52.88,64.29,73.64,,,73.06,,,xg_spread,200.371,1.186,0.899,,ensemble,,insufficient_history,,,,,,
soccer|aa internacional limeira sp|ypiranga rs|2026-05-31,day_inventory,69255058,soccer,Brazil - Brasileiro Serie C,AA Internacional Limeira SP,Ypiranga FC RS,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie C"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|aa internacional limeira sp|ypiranga rs|2026-05-31"", ""odds_api_io_id"": 69255058, ""raw_event"": {""away"": ""Ypiranga FC RS"", ""awayId"": 32766, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""AA Internacional Limeira SP"", ""homeId"": 135526, ""id"": 69255058, ""league"": {""name"": ""Brazil - Brasileiro Serie C"", ""slug"": ""brazil-brasileiro-serie-c""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,AA Internacional Limeira SP,home,home,-1.5,,Betfair Exchange,odds_api_io,56.97,69.62,76.43,,,74.07,,,xg_spread,248.612,1.297,0.6,,sstats,,insufficient_history,,,,,,
soccer|amazonas am|guarani sp|2026-05-31,day_inventory,69255060,soccer,Brazil - Brasileiro Serie C,Guarani FC SP,Amazonas FC AM,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie C"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|amazonas am|guarani sp|2026-05-31"", ""odds_api_io_id"": 69255060, ""raw_event"": {""away"": ""Amazonas FC AM"", ""awayId"": 663997, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Guarani FC SP"", ""homeId"": 1972, ""id"": 69255060, ""league"": {""name"": ""Brazil - Brasileiro Serie C"", ""slug"": ""brazil-brasileiro-serie-c""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Guarani FC SP,home,home,-1.75,,Betfair Exchange,odds_api_io,55.14,73.96,90.56,,,78.04,,,xg_spread,204.21,1.497,0.983,,ensemble,,insufficient_history,,,,,,
soccer|ferroviaria araraquara sp|santa cruz pe|2026-05-31,day_inventory,69255074,soccer,Brazil - Brasileiro Serie C,Santa Cruz FC PE,Ferroviaria Araraquara SP,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie C"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ferroviaria araraquara sp|santa cruz pe|2026-05-31"", ""odds_api_io_id"": 69255074, ""raw_event"": {""away"": ""Ferroviaria Araraquara SP"", ""awayId"": 35285, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Santa Cruz FC PE"", ""homeId"": 1976, ""id"": 69255074, ""league"": {""name"": ""Brazil - Brasileiro Serie C"", ""slug"": ""brazil-brasileiro-serie-c""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Santa Cruz FC PE,home,home,-1.25,,Betfair Exchange,odds_api_io,56.15,68.8,75.36,,,70.9,,,xg_spread,228.235,1.231,0.615,,sstats,,insufficient_history,,,,,,
soccer|brasiliense df|luverdense mt|2026-05-31,day_inventory,70319982,soccer,Brazil - Brasileiro Serie D,Brasiliense FC DF,Luverdense EC MT,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|brasiliense df|luverdense mt|2026-05-31"", ""odds_api_io_id"": 70319982, ""raw_event"": {""away"": ""Luverdense EC MT"", ""awayId"": 40161, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Brasiliense FC DF"", ""homeId"": 2024, ""id"": 70319982, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Brasiliense FC DF,home,home,-1.0,,Bet365,odds_api_io,56.78,40.61,32.43,,,68.91,,,xg_spread,90.787,1.263,0.585,,sstats,,insufficient_history,,,,,,
soccer|cascavel pr|sao luiz rs|2026-05-31,day_inventory,70323258,soccer,Brazil - Brasileiro Serie D,Cascavel PR,EC Sao Luiz RS,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cascavel pr|sao luiz rs|2026-05-31"", ""odds_api_io_id"": 70323258, ""raw_event"": {""away"": ""EC Sao Luiz RS"", ""awayId"": 32768, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Cascavel PR"", ""homeId"": 21891, ""id"": 70323258, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Cascavel PR,home,home,-1.0,,Unibet,odds_api_io,60.29,45.27,38.46,,,62.42,,,xg_spread,44.116,1.5,0.471,,sstats,,insufficient_history,,,,,,
soccer|cianorte pr|santa catarina|2026-05-31,day_inventory,70323256,soccer,Brazil - Brasileiro Serie D,Cianorte FC PR,Santa Catarina SC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cianorte pr|santa catarina|2026-05-31"", ""odds_api_io_id"": 70323256, ""raw_event"": {""away"": ""Santa Catarina SC"", ""awayId"": 510178, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Cianorte FC PR"", ""homeId"": 21892, ""id"": 70323256, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Cianorte FC PR,home,home,-1.25,,Bet365,odds_api_io,53.41,31.99,22.16,,,63.36,,,xg_spread,68.779,1.091,0.75,,sstats,,insufficient_history,,,,,,
soccer|abc rn|laguna saf|2026-05-31,day_inventory,70321614,soccer,Brazil - Brasileiro Serie D,Club Laguna SAF,ABC FC RN,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|abc rn|laguna saf|2026-05-31"", ""odds_api_io_id"": 70321614, ""raw_event"": {""away"": ""ABC FC RN"", ""awayId"": 21838, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Club Laguna SAF"", ""homeId"": 951925, ""id"": 70321614, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,ABC FC RN,away,away,3.0,,Bet365,odds_api_io,68.49,38.39,24.29,,,64.99,,,xg_spread,116.677,0.185,2.034,,sstats,,insufficient_history,,,,,,
soccer|cs alagoano al|jacuipense ba|2026-05-31,day_inventory,71475190,soccer,Brazil - Brasileiro Serie D,CS Alagoano AL,EC Jacuipense BA,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cs alagoano al|jacuipense ba|2026-05-31"", ""odds_api_io_id"": 71475190, ""raw_event"": {""away"": ""EC Jacuipense BA"", ""awayId"": 87166, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CS Alagoano AL"", ""homeId"": 2010, ""id"": 71475190, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CS Alagoano AL,home,home,-2.0,,Unibet,odds_api_io,65.79,39.3,27.03,,,64.12,,,xg_spread,82.465,1.846,0.267,,sstats,,insufficient_history,,,,,,
