match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|atletico mineiro|ca juventud las piedras|2026-05-05,odds_api_io,70075144,soccer,International Clubs - Copa Sudamericana,CA Juventud de Las Piedras,Atletico Mineiro MG,2026-05-05T22:00:00+00:00,mid,"{""competition"": ""International Clubs - Copa Sudamericana"", ""odds_api_io_id"": 70075144, ""raw_event"": {""away"": ""Atletico Mineiro MG"", ""awayId"": 1977, ""date"": ""2026-05-05T22:00:00Z"", ""home"": ""CA Juventud de Las Piedras"", ""homeId"": 3224, ""id"": 70075144, ""league"": {""name"": ""International Clubs - Copa Sudamericana"", ""slug"": ""international-clubs-copa-sudamericana""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|caracas|independiente petrolero|2026-05-05,odds_api_io,70075218,soccer,International Clubs - Copa Sudamericana,Independiente Petrolero,Caracas FC,2026-05-05T22:00:00+00:00,mid,"{""competition"": ""International Clubs - Copa Sudamericana"", ""odds_api_io_id"": 70075218, ""raw_event"": {""away"": ""Caracas FC"", ""awayId"": 6230, ""date"": ""2026-05-05T22:00:00Z"", ""home"": ""Independiente Petrolero"", ""homeId"": 498412, ""id"": 70075218, ""league"": {""name"": ""International Clubs - Copa Sudamericana"", ""slug"": ""international-clubs-copa-sudamericana""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|gremio fb porto alegrense rs|riestra afbc|2026-05-05,odds_api_io,70075244,soccer,International Clubs - Copa Sudamericana,Deportivo Riestra AFBC,Gremio FB Porto Alegrense RS,2026-05-05T22:00:00+00:00,mid,"{""competition"": ""International Clubs - Copa Sudamericana"", ""odds_api_io_id"": 70075244, ""raw_event"": {""away"": ""Gremio FB Porto Alegrense RS"", ""awayId"": 5926, ""date"": ""2026-05-05T22:00:00Z"", ""home"": ""Deportivo Riestra AFBC"", ""homeId"": 191648, ""id"": 70075244, ""league"": {""name"": ""International Clubs - Copa Sudamericana"", ""slug"": ""international-clubs-copa-sudamericana""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|se palmeiras sp|sporting cristal|2026-05-05,odds_api_io,70075870,soccer,International Clubs - Copa Libertadores,Sporting Cristal,SE Palmeiras SP,2026-05-05T22:00:00+00:00,mid,"{""competition"": ""International Clubs - Copa Libertadores"", ""odds_api_io_id"": 70075870, ""raw_event"": {""away"": ""SE Palmeiras SP"", ""awayId"": 1963, ""date"": ""2026-05-05T22:00:00Z"", ""home"": ""Sporting Cristal"", ""homeId"": 2302, ""id"": 70075870, ""league"": {""name"": ""International Clubs - Copa Libertadores"", ""slug"": ""international-clubs-copa-libertadores""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|ca rosario central|libertad asuncion|2026-05-05,odds_api_io,70076102,soccer,International Clubs - Copa Libertadores,CA Rosario Central,Libertad Asuncion,2026-05-05T22:00:00+00:00,mid,"{""competition"": ""International Clubs - Copa Libertadores"", ""odds_api_io_id"": 70076102, ""raw_event"": {""away"": ""Libertad Asuncion"", ""awayId"": 5996, ""date"": ""2026-05-05T22:00:00Z"", ""home"": ""CA Rosario Central"", ""homeId"": 3217, ""id"": 70076102, ""league"": {""name"": ""International Clubs - Copa Libertadores"", ""slug"": ""international-clubs-copa-libertadores""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|brittons hill united|saint andrew lions|2026-05-05,odds_api_io,71203934,soccer,Barbados - Premier League,Brittons Hill United,St Andrew Lions,2026-05-05T23:00:00+00:00,mid,"{""competition"": ""Barbados - Premier League"", ""odds_api_io_id"": 71203934, ""raw_event"": {""away"": ""St Andrew Lions"", ""awayId"": 514618, ""date"": ""2026-05-05T23:00:00Z"", ""home"": ""Brittons Hill United"", ""homeId"": 311996, ""id"": 71203934, ""league"": {""name"": ""Barbados - Premier League"", ""slug"": ""barbados-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|chicago fire 2|new york city 2|2026-05-05,odds_api_io,68156574,soccer,USA - MLS Next Pro,New York City FC II,Chicago Fire FC II,2026-05-05T23:00:00+00:00,mid,"{""competition"": ""USA - MLS Next Pro"", ""odds_api_io_id"": 68156574, ""raw_event"": {""away"": ""Chicago Fire FC II"", ""awayId"": 885977, ""date"": ""2026-05-05T23:00:00Z"", ""home"": ""New York City FC II"", ""homeId"": 885985, ""id"": 68156574, ""league"": {""name"": ""USA - MLS Next Pro"", ""slug"": ""usa-mls-next-pro""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|atletico ottawa|toronto|2026-05-05,odds_api_io,68046960,soccer,Canada - Canadian Championship,Toronto FC,Atletico Ottawa,2026-05-05T23:30:00+00:00,mid,"{""competition"": ""Canada - Canadian Championship"", ""odds_api_io_id"": 68046960, ""raw_event"": {""away"": ""Atletico Ottawa"", ""awayId"": 684069, ""date"": ""2026-05-05T23:30:00Z"", ""home"": ""Toronto FC"", ""homeId"": 7080, ""id"": 68046960, ""league"": {""name"": ""Canada - Canadian Championship"", ""slug"": ""canada-canadian-championship""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|barcelona|boca juniors|2026-05-06,odds_api_io,70075748,soccer,International Clubs - Copa Libertadores,Barcelona SC,Boca Juniors,2026-05-06T00:00:00+00:00,mid,"{""competition"": ""International Clubs - Copa Libertadores"", ""odds_api_io_id"": 70075748, ""raw_event"": {""away"": ""Boca Juniors"", ""awayId"": 3202, ""date"": ""2026-05-06T00:00:00Z"", ""home"": ""Barcelona SC"", ""homeId"": 5250, ""id"": 70075748, ""league"": {""name"": ""International Clubs - Copa Libertadores"", ""slug"": ""international-clubs-copa-libertadores""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|csd independiente valle|ucv|2026-05-06,odds_api_io,70076104,soccer,International Clubs - Copa Libertadores,UCV FC,CSD Independiente del Valle,2026-05-06T00:00:00+00:00,mid,"{""competition"": ""International Clubs - Copa Libertadores"", ""odds_api_io_id"": 70076104, ""raw_event"": {""away"": ""CSD Independiente del Valle"", ""awayId"": 39723, ""date"": ""2026-05-06T00:00:00Z"", ""home"": ""UCV FC"", ""homeId"": 324069, ""id"": 70076104, ""league"": {""name"": ""International Clubs - Copa Libertadores"", ""slug"": ""international-clubs-copa-libertadores""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
