match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|cs herediano|saprissa san jose|2026-05-14,odds_api_io,71458150,soccer,"Costa Rica - Primera Division, Clausura",Deportivo Saprissa San Jose,CS Herediano,2026-05-14T02:00:00+00:00,mid,"{""competition"": ""Costa Rica - Primera Division, Clausura"", ""odds_api_io_id"": 71458150, ""raw_event"": {""away"": ""CS Herediano"", ""awayId"": 7045, ""date"": ""2026-05-14T02:00:00Z"", ""home"": ""Deportivo Saprissa San Jose"", ""homeId"": 6574, ""id"": 71458150, ""league"": {""name"": ""Costa Rica - Primera Division, Clausura"", ""slug"": ""costa-rica-primera-division-clausura""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Больше 2.25,,,2.25,,,,,54.68,53.08,,,73.57,,,controlled_consensus_rescue,81.015,,,,,,,,,,,,
soccer|portmore united|racing united|2026-05-14,odds_api_io,71370044,soccer,Jamaica - Premier League,Portmore United,Racing United FC,2026-05-14T02:00:00+00:00,mid,"{""competition"": ""Jamaica - Premier League"", ""odds_api_io_id"": 71370044, ""raw_event"": {""away"": ""Racing United FC"", ""awayId"": 1186067, ""date"": ""2026-05-14T02:00:00Z"", ""home"": ""Portmore United"", ""homeId"": 124528, ""id"": 71370044, ""league"": {""name"": ""Jamaica - Premier League"", ""slug"": ""jamaica-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше 3,,,3.0,,,,,63.22,59.72,,,76.1,,,controlled_consensus_rescue,90.1,,,,,,,,,,,,
soccer|cruz azul|guadalajara|2026-05-14,odds_api_io,71450700,soccer,"Mexico - Liga MX, Clausura",CF Cruz Azul,CD Guadalajara,2026-05-14T02:00:00+00:00,mid,"{""competition"": ""Mexico - Liga MX, Clausura"", ""odds_api_io_id"": 71450700, ""raw_event"": {""away"": ""CD Guadalajara"", ""awayId"": 1938, ""date"": ""2026-05-14T02:00:00Z"", ""home"": ""CF Cruz Azul"", ""homeId"": 1947, ""id"": 71450700, ""league"": {""name"": ""Mexico - Liga MX, Clausura"", ""slug"": ""mexico-liga-mx-clausura""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,2.5,,Betfair Exchange,odds_api_io,60.21,54.61,50.03,,,73.12,,,xg_total,41.567,1.155,1.122,,ensemble,,insufficient_history,,,,,,
soccer|cruz azul|guadalajara chivas|2026-05-14,day_inventory,soccer|cruz azul|guadalajara chivas|2026-05-14,soccer,Unknown,Cruz Azul,Guadalajara Chivas,2026-05-14T02:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""core_inventory"": true, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": true, ""context_2plus_sources"": false, ""context_sources_count"": 2, ""fixture_core"": true, ""fixture_source_2plus"": false, ""form"": true, ""form_sources_count"": 2, ""lineups"": true, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 1, ""ready_for_model"": true, ""ready_for_publish"": false, ""venue_referee"": true, ""weather"": false, ""xg"": true, ""xg_sources_count"": 2}, ""day_inventory_path"": "".data/day_inventory/2026-05-14.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": null, ""last_fixture_refresh_utc"": ""2026-05-13T21:01:36.648831+00:00"", ""last_odds_refresh_utc"": null}, ""day_inventory_source_ids"": {""day_inventory"": ""soccer|cruz azul|guadalajara chivas|2026-05-14"", ""sstats"": ""1544853""}, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""soccer|cruz azul|guadalajara chivas|2026-05-14"", ""provider_source_ids"": {""sstats"": ""1544853""}, ""sources_seen"": ""sstats"", ""sstats_has_context_hint"": true, ""sstats_status"": ""2""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|sf glens|sportivo san juan|2026-05-14,day_inventory,soccer|sf glens|sportivo san juan|2026-05-14,soccer,Unknown,Sportivo San Juan,SF Glens,2026-05-14T02:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""core_inventory"": true, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": true, ""context_2plus_sources"": false, ""context_sources_count"": 2, ""fixture_core"": true, ""fixture_source_2plus"": false, ""form"": true, ""form_sources_count"": 2, ""lineups"": true, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 1, ""ready_for_model"": true, ""ready_for_publish"": false, ""venue_referee"": true, ""weather"": false, ""xg"": true, ""xg_sources_count"": 2}, ""day_inventory_path"": "".data/day_inventory/2026-05-14.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": null, ""last_fixture_refresh_utc"": ""2026-05-13T21:01:36.649008+00:00"", ""last_odds_refresh_utc"": null}, ""day_inventory_source_ids"": {""day_inventory"": ""soccer|sf glens|sportivo san juan|2026-05-14"", ""sstats"": ""1524451""}, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""soccer|sf glens|sportivo san juan|2026-05-14"", ""provider_source_ids"": {""sstats"": ""1524451""}, ""sources_seen"": ""sstats"", ""sstats_has_context_hint"": true, ""sstats_status"": ""2""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|academica|davis legacy|2026-05-14,odds_api_io,69090818,soccer,USA - USL League Two,Academica SC,Davis Legacy,2026-05-14T02:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""odds_api_io_id"": 69090818, ""raw_event"": {""away"": ""Davis Legacy"", ""awayId"": 798378, ""date"": ""2026-05-14T02:00:00Z"", ""home"": ""Academica SC"", ""homeId"": 559226, ""id"": 69090818, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|san francisco glens|san juan|2026-05-14,odds_api_io,69090820,soccer,USA - USL League Two,San Juan FC,San Francisco Glens SC,2026-05-14T02:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""odds_api_io_id"": 69090820, ""raw_event"": {""away"": ""San Francisco Glens SC"", ""awayId"": 433036, ""date"": ""2026-05-14T02:00:00Z"", ""home"": ""San Juan FC"", ""homeId"": 473585, ""id"": 69090820, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|australia w|japan w|2026-05-14,day_inventory,70035756,soccer,Unknown,Japan U17 W,Australia U17 W,2026-05-14T07:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""core_inventory"": true, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": true, ""context_2plus_sources"": false, ""context_sources_count"": 2, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""form_sources_count"": 2, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 2, ""ready_for_model"": true, ""ready_for_publish"": false, ""weather"": false, ""xg"": true, ""xg_sources_count"": 2}, ""day_inventory_path"": "".data/day_inventory/2026-05-14.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": null, ""last_fixture_refresh_utc"": ""2026-05-13T21:01:36.649587+00:00"", ""last_odds_refresh_utc"": null}, ""day_inventory_source_ids"": {""day_inventory"": ""70035756"", ""odds_api_io"": ""70035756"", ""sstats"": ""1544861""}, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""70035756"", ""provider_source_ids"": {""sstats"": ""1544861""}, ""sources_seen"": ""sstats"", ""sstats_has_context_hint"": true, ""sstats_status"": ""2""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|austria lustenau 2|gofis|2026-05-14,odds_api_io,61927884,soccer,"Austria Amateur - Vorarlberg, Eliteliga",Austria Lustenau II,SC Gofis,2026-05-14T08:00:00+00:00,mid,"{""competition"": ""Austria Amateur - Vorarlberg, Eliteliga"", ""odds_api_io_id"": 61927884, ""raw_event"": {""away"": ""SC Gofis"", ""awayId"": 742207, ""date"": ""2026-05-14T08:00:00Z"", ""home"": ""Austria Lustenau II"", ""homeId"": 2188, ""id"": 61927884, ""league"": {""name"": ""Austria Amateur - Vorarlberg, Eliteliga"", ""slug"": ""austria-amateur-vorarlberg-eliteliga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|kiisto|sjk j|2026-05-14,odds_api_io,69924102,soccer,Finland - Kolmonen,SJK-J,FC Kiisto,2026-05-14T08:00:00+00:00,mid,"{""competition"": ""Finland - Kolmonen"", ""odds_api_io_id"": 69924102, ""raw_event"": {""away"": ""FC Kiisto"", ""awayId"": 22375, ""date"": ""2026-05-14T08:00:00Z"", ""home"": ""SJK-J"", ""homeId"": 1007667, ""id"": 69924102, ""league"": {""name"": ""Finland - Kolmonen"", ""slug"": ""finland-kolmonen""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
